command,plot_id,x,y,moisture,growth,temp,humidity,light,co2,yield,extra
PLOT,4153,1978.476,1884.36,51.866,0.417,33.281,50.043,1134.288,704.075,4.957,
PLOT,4154,968.478,711.862,23.6,2.851,33.276,87.745,890.717,323.124,0.772,
PLOT,4155,1926.404,1358.683,84.679,1.238,19.222,35.579,1392.049,365.405,0.73,
PLOT,4156,551.119,10.127,61.059,3.079,19.04,76.171,1183.035,487.908,5.278,
PLOT,4157,861.666,532.926,36.333,3.644,33.843,73.872,525.043,542.034,4.795,
PLOT,4158,1000.705,640.254,86.179,4.564,33.612,31.957,336.837,421.832,2.5,
PLOT,4159,1939.964,263.046,48.021,1.228,20.455,72.407,484.783,572.167,8.179,
PLOT,4160,202.943,1618.92,42.091,1.111,27.735,30.947,1284.423,794.018,0.931,
PLOT,4161,1584.063,1136.089,48.057,1.21,22.033,58.434,489.646,686.205,3.102,
PLOT,4162,1593.058,513.716,14.738,1.746,20.651,67.224,1488.639,684.765,9.806,
PLOT,4163,1855.441,1300.041,14.683,4.683,25.702,52.906,765.738,345.363,0.926,
PLOT,4164,941.245,300.839,21.246,1.774,34.72,30.832,1998.562,651.939,6.321,
PLOT,4165,624.333,823.09,85.979,1.646,19.501,41.387,565.511,336.962,5.988,
PLOT,4166,1169.524,63.403,73.431,3.169,18.487,64.189,1212.083,552.426,0.903,
PLOT,4167,105.804,1789.266,88.11,1.279,22.119,83.682,1715.594,631.63,2.837,
PLOT,4168,105.788,670.902,26.975,4.561,23.913,70.781,1036.964,737.041,2.231,
PLOT,4169,663.291,903.402,47.883,2.892,23.513,37.076,1863.882,693.686,2.868,
PLOT,4170,1521.656,412.532,50.512,2.479,29.559,84.219,1601.526,702.282,5.254,
PLOT,4171,1366.44,887.305,12.043,4.851,32.259,32.122,556.122,766.201,6.794,
PLOT,4172,335.734,1258.978,82.057,2.152,31.357,82.172,218.744,646.401,4.466,
PLOT,4173,1996.846,460.768,51.628,3.927,25.77,48.505,838.496,442.724,7.252,
PLOT,4174,449.024,559.671,64.62,3.322,20.465,57.684,1666.014,697.417,7.142,
PLOT,4175,539.113,607.965,66.662,2.629,24.802,87.46,1958.48,619.61,1.903,
PLOT,4176,557.711,691.159,82.21,2.312,15.855,45.321,612.776,451.162,0.56,
PLOT,4177,15.977,101.054,18.472,3.334,18.824,57.292,1824.551,569.839,3.754,
PLOT,4178,1842.819,704.447,83.476,0.183,20.15,49.111,1594.035,790.61,9.073,
PLOT,4179,1108.868,1593.302,64.905,0.405,21.087,46.393,1086.635,423.812,0.862,
PLOT,4180,1401.427,772.85,34.498,2.131,27.789,71.209,1342.052,635.647,8.668,
PLOT,4181,1775.767,1816.239,14.912,2.497,32.7,64.635,1105.815,603.729,3.194,
PLOT,4182,619.243,1353.83,56.852,4.041,31.554,48.57,942.208,587.766,5.782,
PLOT,4183,1716.66,1955.517,43.91,4.451,31.314,83.282,1094.252,501.804,4.426,
PLOT,4184,892.259,1818.86,34.498,1.029,29.472,43.663,316.351,577.495,2.746,
PLOT,4185,975.673,746.416,24.889,4.222,29.522,59.621,1362.571,651.611,4.492,
PLOT,4186,836.154,353.135,44.141,0.39,25.84,36.969,1612.571,723.607,7.612,
PLOT,4187,491.322,406.975,45.969,3.292,26.478,37.67,1241.552,516.13,1.286,
PLOT,4188,1845.844,770.283,63.531,2.212,28.08,47.728,303.729,370.524,0.13,
PLOT,4189,318.221,1745.116,43.714,3.441,25.895,50.21,496.79,612.137,6.661,
PLOT,4190,409.518,1512.21,14.953,2.805,28.836,52.81,134.647,680.151,8.301,
PLOT,4191,1941.246,1832.801,48.631,1.451,21.376,36.349,1582.846,682.44,1.607,
PLOT,4192,764.025,1914.609,57.217,4.709,30.634,37.773,142.361,750.318,1.473,
PLOT,4193,480.983,59.969,58.394,4.22,24.073,79.907,1844.513,439.523,7.078,
PLOT,4194,1073.732,714.663,49.366,4.061,16.887,83.054,791.386,581.94,2.52,
PLOT,4195,665.349,242.574,51.795,2.213,20.715,35.853,422.826,564.627,2.562,
PLOT,4196,885.022,485.863,10.325,1.736,15.042,79.146,1885.063,771.474,5.485,
PLOT,4197,336.766,669.261,37.623,3.097,24.375,74.254,1574.058,425.394,2.351,
PLOT,4198,538.871,1867.555,21.224,4.079,32.38,83.611,1875.214,440.849,4.21,
PLOT,4199,558.228,660.689,84.899,1.492,20.477,48.05,1095.244,569.364,9.332,
PLOT,4200,1378.607,1259.438,19.308,0.11,31.064,63.374,1214.358,332.026,1.744,
PLOT,4201,423.356,1570.574,71.045,1.774,19.207,39.5,504.614,446.714,9.379,
PLOT,4202,584.123,647.637,29.717,0.725,25.63,37.878,1265.565,609.175,2.812,
PLOT,4203,1585.05,1470.177,39.848,0.298,33.112,84.997,1369.107,325.476,6.618,
PLOT,4204,383.254,575.709,80.656,0.474,30.363,51.923,689.713,396.546,6.789,
PLOT,4205,286.191,115.309,81.527,2.479,19.451,78.313,1668.713,740.924,8.895,
PLOT,4206,157.04,1166.864,84.565,0.288,26.326,59.723,510.312,629.15,6.765,
PLOT,4207,1167.109,66.617,20.657,2.507,28.124,44.124,1798.826,327.531,8.415,
PLOT,4208,1738.368,65.01,24.898,3.826,18.051,80.911,1635.753,791.239,5.752,
PLOT,4209,1361.847,93.489,29.445,3.472,30.56,60.462,1385.484,684.67,4.017,
PLOT,4210,1712.446,745.2,54.563,3.846,22.37,36.6,1524.62,422.019,4.971,
PLOT,4211,530.209,82.135,62.89,3.409,32.234,72.073,745.14,456.155,8.305,
PLOT,4212,623.032,919.159,36.936,4.864,18.395,72.441,811.262,554.817,4.494,
PLOT,4213,1883.651,1624.567,73.399,3.936,16.362,34.111,1064.695,755.84,5.128,
PLOT,4214,463.429,576.536,35.508,3.673,29.078,68.925,1653.459,635.08,5.801,
PLOT,4215,151.352,236.461,29.973,1.374,15.753,89.953,430.962,716.46,6.513,
PLOT,4216,7.391,1145.062,17.927,2.989,18.553,43.915,1061.615,585.616,2.992,
PLOT,4217,1322.428,861.127,53.921,0.364,16.649,51.865,1092.445,638.745,4.896,
PLOT,4218,653.547,1107.046,88.819,1.945,23.989,73.767,1307.879,580.237,3.23,
PLOT,4219,1358.724,742.277,38.485,0.111,25.631,34.552,1901.974,301.528,4.415,
PLOT,4220,893.207,1255.808,38.081,1.07,15.081,78.608,1582.097,449.254,8.502,
PLOT,4221,157.418,108.316,33.901,4.394,34.62,87.337,1814.482,437.333,1.03,
PLOT,4222,343.368,79.802,12.54,1.785,15.639,48.304,476.885,546.218,4.955,
PLOT,4223,180.405,1197.721,26.921,4.8,21.824,72.446,1335.419,678.174,8.946,
PLOT,4224,806.693,797.435,33.741,2.172,17.549,36.031,1053.952,791.244,9.171,
PLOT,4225,1624.528,972.37,89.159,3.608,17.263,49.885,1238.561,370.215,6.439,
PLOT,4226,265.178,985.817,20.091,4.005,33.242,58.214,1105.044,588.679,7.124,
PLOT,4227,706.441,665.874,62.592,2.562,24.776,49.291,427.037,743.022,3.524,
PLOT,4228,1005.869,1016.834,75.793,1.36,33.988,47.561,1465.481,391.056,7.522,
PLOT,4229,472.142,1120.291,66.68,0.401,28.958,80.85,833.805,608.91,7.555,
PLOT,4230,738.439,430.937,37.359,2.764,16.872,54.666,788.104,391.514,0.965,
PLOT,4231,1058.829,652.738,37.831,3.924,19.756,73.532,209.492,665.213,0.501,
PLOT,4232,912.722,1133.732,26.551,1.982,28.892,35.432,243.531,758.972,7.788,
PLOT,4233,1150.645,526.803,17.846,4.622,33.259,32.372,804.509,374.514,4.471,
PLOT,4234,448.059,1906.006,45.254,2.472,24.731,89.724,540.882,444.287,0.259,
PLOT,4235,422.376,1676.996,49.95,4.377,33.927,62.699,940.283,426.944,7.243,
PLOT,4236,607.997,329.016,78.412,1.28,34.049,62.182,262.39,649.093,6.496,
PLOT,4237,1764.41,708.51,45.599,2.682,31.849,61.148,1758.059,588.443,2.547,
PLOT,4238,1522.262,1843.565,31.132,0.346,24.893,41.799,1757.94,405.97,7.422,
PLOT,4239,176.341,865.815,88.343,4.517,17.253,53.865,1509.103,434.047,8.757,
PLOT,4240,1599.614,1634.187,88.515,1.723,22.947,70.72,276.219,502.571,2.296,
PLOT,4241,1712.877,1951.891,61.611,1.704,31.815,84.922,1243.793,480.399,3.152,
PLOT,4242,431.731,359.242,16.925,0.968,15.636,50.882,1542.473,476.045,3.675,
PLOT,4243,1087.731,745.092,65.31,3.083,30.572,56.071,1896.061,518.282,0.808,
PLOT,4244,598.172,358.913,26.388,2.943,19.781,86.795,1576.777,640.138,3.904,
PLOT,4245,1225.031,1415.586,59.118,4.3,23.188,40.15,1920.323,567.117,2.81,
PLOT,4246,614.348,1070.754,67.09,4.679,26.713,55.423,1540.882,502.787,1.222,
PLOT,4247,1904.864,977.836,20.895,0.985,34.469,46.397,930.337,484.276,7.91,
PLOT,4248,1754.642,1375.364,69.926,1.635,33.122,87.04,289.311,526.3,1.851,
PLOT,4249,879.859,1527.811,17.364,4.801,31.332,76.486,837.193,402.237,0.196,
PLOT,4250,384.186,1223.267,46.858,0.508,21.753,42.11,1034.343,689.335,8.279,
PLOT,4251,797.444,961.747,48.4,3.838,16.112,37.36,1527.696,363.611,9.69,
PLOT,4252,502.299,1833.198,79.976,2.272,33.02,45.259,1844.299,526.267,0.748,
PLOT,4253,779.412,792.425,79.394,4.984,32.105,68.495,1033.578,412.961,9.218,
PLOT,4254,1314.06,1741.514,57.616,0.813,31.386,59.585,741.89,331.014,9.23,
PLOT,4255,701.722,1925.544,14.72,3.242,26.735,77.403,222.042,429.886,0.126,
PLOT,4256,1345.525,1717.562,11.598,4.067,17.601,88.229,1457.613,734.681,8.279,
PLOT,4257,1470.829,1671.516,89.412,1.469,17.186,87.12,1213.298,569.209,3.83,
PLOT,4258,1371.285,1001.037,34.236,4.995,20.94,86.411,893.835,676.041,6.921,
PLOT,4259,1625.26,1688.515,32.415,3.031,19.403,56.66,1536.371,787.343,2.032,
PLOT,4260,393.743,1798.547,36.772,3.284,15.85,39.22,1878.289,493.739,9.275,
PLOT,4261,720.828,390.398,77.748,3.261,16.531,70.501,522.298,622.567,1.316,
PLOT,4262,825.904,1408.96,67.424,4.66,15.549,38.853,795.898,685.113,1.206,
PLOT,4263,1411.367,425.013,13.842,4.18,22.168,32.412,1204.944,653.087,8.067,
PLOT,4264,1625.183,1333.159,41.078,2.843,18.503,68.338,1039.454,714.744,5.434,
PLOT,4265,821.162,1836.274,88.737,3.486,23.251,46.331,818.923,367.729,0.865,
PLOT,4266,378.255,1615.613,63.518,0.229,27.021,30.738,1962.681,388.939,2.328,
PLOT,4267,1046.044,1636.156,77.882,2.11,27.732,30.056,998.222,395.436,1.026,
PLOT,4268,582.148,1121.115,13.277,1.687,16.883,31.615,929.799,597.765,5.636,
PLOT,4269,1569.402,1997.877,33.18,2.864,27.257,57.029,1763.474,797.858,9.617,
PLOT,4270,858.452,699.795,58.584,1.059,16.582,63.95,1802.641,763.757,4.877,
PLOT,4271,584.311,1498.729,44.431,4.93,15.624,30.923,261.52,587.28,8.553,
PLOT,4272,1433.229,885.513,85.468,3.942,29.198,54.655,432.139,791.615,0.679,
PLOT,4273,544.982,1166.558,58.849,3.071,17.729,42.885,743.497,433.442,9.905,
PLOT,4274,1753.136,431.063,62.577,4.41,22.553,42.564,1516.141,326.913,2.557,
PLOT,4275,1710.638,1556.757,46.459,1.88,32.882,88.979,1919.89,403.254,5.689,
PLOT,4276,1834.821,294.188,36.353,0.396,25.83,33.966,643.937,721.211,2.625,
PLOT,4277,99.956,71.577,69.629,0.515,15.888,84.989,1703.096,734.397,8.988,
PLOT,4278,1420.348,1584.816,52.578,4.527,32.582,55.1,778.653,424.124,5.951,
PLOT,4279,467.623,1561.728,56.541,2.097,34.99,31.318,1349.004,413.41,2.318,
PLOT,4280,905.465,1122.426,75.126,3.953,34.808,78.209,222.134,640.508,9.923,
PLOT,4281,283.562,1200.774,81.603,0.575,26.835,39.774,388.105,627.816,8.982,
PLOT,4282,623.2,453.921,21.649,3.945,22.71,74.296,404.023,634.783,9.157,
PLOT,4283,369.148,903.042,52.527,3.596,32.142,72.769,564.72,540.582,4.938,
PLOT,4284,1682.536,363.896,70.121,2.587,29.657,57.275,1804.333,491.462,8.135,
PLOT,4285,1521.093,1734.148,29.334,3.218,28.456,79.264,1756.65,525.657,6.653,
PLOT,4286,404.93,638.201,59.725,3.708,26.097,48.054,715.086,473.345,9.671,
PLOT,4287,778.838,490.606,78.266,2.87,22.227,50.355,1894.987,567.436,9.483,
PLOT,4288,115.949,457.536,56.35,3.15,24.728,78.874,563.748,751.058,3.162,
PLOT,4289,1366.985,1821.024,51.522,2.072,28.471,79.644,365.519,690.35,9.216,
PLOT,4290,475.788,1208.347,29.359,4.043,31.577,31.981,1198.24,623.699,1.27,
PLOT,4291,451.83,1875.043,72.457,2.515,18.479,78.361,792.592,364.797,7.434,
PLOT,4292,331.953,830.265,74.608,4.258,30.834,48.712,633.259,640.816,3.829,
PLOT,4293,1492.593,1130.634,52.641,3.92,15.761,55.731,864.292,683.549,5.477,
PLOT,4294,304.577,1617.709,29.97,0.545,33.747,38.907,1958.599,673.12,2.466,
PLOT,4295,1836.546,1058.088,34.087,2.528,23.167,43.837,327.891,749.249,6.731,
PLOT,4296,773.844,1936.839,24.462,0.75,27.343,40.287,735.759,504.877,0.81,
PLOT,4297,455.637,720.359,67.589,3.483,31.947,77.388,132.74,527.144,1.015,
PLOT,4298,994.389,364.322,67.941,0.32,24.76,31.641,534.59,737.731,6.913,
PLOT,4299,639.272,245.309,57.283,1.042,25.16,75.44,1187.377,524.671,9.014,
PLOT,4300,1415.315,417.886,52.964,1.295,24.32,69.3,1927.22,650.666,8.518,
PLOT,4301,600.513,945.276,62.581,1.368,19.272,73.925,1632.021,318.518,3.889,
PLOT,4302,1409.179,565.148,26.796,1.822,26.924,39.897,1642.848,774.391,4.834,
PLOT,4303,960.49,1183.76,30.887,2.302,23.13,80.786,1911.516,377.063,8.825,
PLOT,4304,751.505,1564.244,87.672,0.028,20.961,36.909,580.456,692.153,0.792,
PLOT,4305,1573.073,1550.432,35.17,1.295,28.603,37.423,193.441,550.747,0.965,
PLOT,4306,271.407,206.755,69.43,0.467,19.417,65.807,1986.323,672.799,4.045,
PLOT,4307,1898.928,555.405,30.382,2.357,30.944,64.446,1864.929,713.981,4.86,
PLOT,4308,238.774,363.317,37.015,0.076,30.016,83.98,1908.656,532.223,1.375,
PLOT,4309,314.747,854.459,52.211,2.549,29.021,74.683,660.787,624.225,1.916,
PLOT,4310,164.843,1305.8,80.101,3.113,33.091,44.302,913.433,539.666,8.457,
PLOT,4311,839.382,12.044,67.285,2.704,34.891,88.48,361.597,426.42,4.776,
PLOT,4312,1771.154,137.664,18.521,4.59,30.203,83.981,590.557,761.571,7.862,
PLOT,4313,1923.013,1950.889,79.358,2.166,21.613,88.704,769.814,419.146,4.685,
PLOT,4314,50.16,1472.499,18.193,0.294,15.019,81.29,1510.842,757.697,4.839,
PLOT,4315,1510.595,859.944,16.6,4.885,24.514,64.933,929.053,429.298,1.601,
PLOT,4316,1297.984,401.486,83.672,2.306,24.319,71.123,946.123,331.308,8.257,
PLOT,4317,1956.701,175.355,38.761,0.074,19.167,81.175,1048.842,429.126,7.001,
PLOT,4318,776.984,504.546,68.433,4.849,31.827,77.299,530.434,686.859,5.125,
PLOT,4319,983.776,457.511,29.991,4.254,16.72,60.192,1375.591,323.273,1.782,
PLOT,4320,450.319,144.01,77.784,0.134,18.451,60.604,1989.1,365.066,1.666,
PLOT,4321,1928.26,1954.295,24.713,1.202,22.026,75.396,128.593,320.625,1.045,
PLOT,4322,1076.934,172.401,82.416,4.566,16.918,59.908,252.643,783.565,8.347,
PLOT,4323,1076.464,1049.559,49.563,1.923,32.87,56.877,706.711,342.171,2.309,
PLOT,4324,1437.936,1878.724,80.305,2.346,31.694,39.482,1741.958,426.56,6.277,
PLOT,4325,1484.044,1731.572,39.149,1.376,16.903,72.223,1166.102,535.365,9.504,
PLOT,4326,482.301,1819.668,15.73,4.614,24.288,32.195,1174.607,416.445,4.781,
PLOT,4327,785.281,480.195,47.036,0.023,28.643,69.358,716.16,553.835,2.648,
PLOT,4328,1487.093,1507.955,52.162,1.312,31.127,49.42,1748.855,592.482,9.774,
PLOT,4329,646.748,1212.595,58.124,0.875,23.115,84.816,1623.752,351.838,8.694,
PLOT,4330,1794.434,722.733,53.7,0.568,19.27,31.749,1348.474,417.416,2.377,
PLOT,4331,1339.343,625.582,70.4,2.943,26.079,79.891,1925.494,781.053,3.39,
PLOT,4332,828.11,283.745,25.634,4.304,28.442,41.222,862.685,495.293,3.655,
PLOT,4333,1647.498,923.256,81.653,1.25,21.358,39.121,566.42,427.251,4.865,
PLOT,4334,814.314,471.187,51.491,1.65,33.668,76.879,1251.009,339.951,9.407,
PLOT,4335,81.161,511.817,85.016,0.953,34.449,36.249,214.449,749.367,5.366,
PLOT,4336,1779.021,1542.806,23.614,0.487,27.42,63.464,1868.383,504.898,3.489,
PLOT,4337,1036.393,31.187,83.84,1.87,33.186,76.512,195.717,483.607,5.758,
PLOT,4338,1103.363,1391.716,11.341,0.673,22.236,50.923,314.052,460.851,3.942,
PLOT,4339,1046.221,1227.569,11.588,2.21,18.592,54.402,1985.501,426.319,5.993,
PLOT,4340,1221.692,1032.64,76.824,4.416,34.54,37.951,675.241,526.165,0.718,
PLOT,4341,684.213,1108.876,65.817,2.866,27.952,49.596,845.49,578.137,0.259,
PLOT,4342,576.412,1699.638,77.956,2.272,30.114,65.37,1530.729,329.789,0.61,
PLOT,4343,1761.367,1167.461,42.278,4.375,20.281,69.33,264.102,326.25,8.872,
PLOT,4344,355.675,1781.135,47.09,4.234,31.621,70.209,369.855,745.836,2.729,
PLOT,4345,598.466,308.009,61.499,1.548,24.611,55.934,193.05,616.397,4.714,
PLOT,4346,477.972,1653.77,66.911,3.447,23.082,63.725,1147.636,365.516,0.269,
PLOT,4347,724.032,588.77,71.829,3.5,23.053,66.384,1463.189,496.74,8.41,
PLOT,4348,1825.939,1966.176,68.747,4.373,30.356,59.236,597.6,687.216,7.455,
PLOT,4349,1991.072,1024.601,73.422,3.774,34.05,78.364,807.372,361.701,4.339,
PLOT,4350,1954.446,1652.94,55.504,1.579,22.543,60.05,1123.797,689.37,5.255,
PLOT,4351,632.298,1890.546,27.323,1.826,18.849,34.191,1157.937,378.121,2.503,
PLOT,4352,1888.258,1301.817,36.582,4.709,16.329,49.327,1058.875,310.43,1.905,
PLOT,4353,1942.232,1123.457,52.387,4.578,25.991,54.177,1659.047,303.701,3.983,
PLOT,4354,1568.677,770.037,67.996,4.575,34.895,83.003,1044.25,542.976,9.665,
PLOT,4355,226.175,588.02,10.42,2.491,27.981,50.006,377.751,363.643,9.654,
PLOT,4356,94.339,1714.374,65.136,3.716,26.923,80.061,512.226,381.348,2.59,
PLOT,4357,268.776,329.083,67.797,1.917,15.528,81.974,197.901,665.016,2.028,
PLOT,4358,79.859,483.534,30.188,2.204,32.833,37.296,372.389,759.851,0.945,
PLOT,4359,1979.362,755.688,40.772,4.234,33.065,67.387,945.25,357.638,0.267,
PLOT,4360,260.07,88.759,64.708,0.327,26.84,44.38,553.07,572.957,5.132,
PLOT,4361,410.219,839.826,78.381,4.739,22.757,58.968,790.761,553.161,1.875,
PLOT,4362,1876.956,364.333,63.596,3.466,18.205,66.803,173.396,788.936,1.925,
PLOT,4363,740.423,1587.856,85.882,1.227,21.344,36.483,801.386,769.29,6.471,
PLOT,4364,936.995,167.334,27.253,1.226,26.888,58.295,1328.014,501.325,1.471,
PLOT,4365,1154.154,706.642,30.205,2.979,24.289,36.881,1775.938,580.555,3.918,
PLOT,4366,292.838,1825.131,86.681,2.078,27.95,55.429,1806.165,523.755,0.303,
PLOT,4367,313.164,1638.274,42.433,0.558,21.531,53.455,420.818,311.328,0.599,
PLOT,4368,806.773,915.552,58.252,0.103,24.49,35.273,797.857,562.737,8.531,
PLOT,4369,1317.556,1962.818,18.195,4.21,25.174,87.354,396.299,607.056,8.831,
PLOT,4370,1774.385,939.739,16.386,1.842,27.494,77.638,1875.536,657.983,4.982,
PLOT,4371,1777.995,498.0,61.495,3.872,19.007,64.24,485.9,501.684,0.175,
PLOT,4372,1191.452,1884.834,61.876,4.606,17.692,68.709,866.549,754.985,0.618,
PLOT,4373,912.492,1298.858,60.116,1.834,19.493,39.167,1359.855,741.201,1.963,
PLOT,4374,124.651,1472.347,49.562,0.222,34.771,40.696,1857.068,424.434,3.02,
PLOT,4375,1679.066,1100.278,45.711,2.683,19.193,61.886,1672.138,696.292,9.87,
PLOT,4376,1501.313,869.19,33.491,1.686,19.112,87.88,812.079,314.709,7.902,
PLOT,4377,310.363,1082.879,70.818,3.634,19.428,73.451,1418.541,435.277,3.2,
PLOT,4378,1610.85,165.123,63.633,0.154,20.249,31.774,1804.829,780.674,8.304,
PLOT,4379,1159.799,1550.729,84.543,2.317,15.646,58.963,335.215,532.795,4.171,
PLOT,4380,1654.384,1287.705,43.995,4.99,32.541,76.865,1935.687,632.19,7.196,
PLOT,4381,50.394,1857.818,11.081,3.904,15.662,47.379,1512.615,700.061,3.058,
PLOT,4382,962.514,1248.868,42.291,3.178,26.556,57.682,381.15,485.432,3.077,
PLOT,4383,189.186,387.856,40.678,4.992,21.766,75.375,1052.129,546.457,6.039,
PLOT,4384,666.876,179.805,33.574,4.39,23.168,55.31,1245.553,605.685,2.206,
PLOT,4385,1595.842,1683.26,61.548,3.343,18.394,72.637,1369.364,358.926,9.148,
PLOT,4386,447.565,818.362,62.558,4.395,25.345,45.032,1457.863,630.55,8.833,
PLOT,4387,195.36,951.996,13.483,3.03,21.32,38.181,1387.012,363.849,7.697,
PLOT,4388,1320.087,867.95,43.278,3.412,27.971,73.585,1073.736,551.195,6.716,
PLOT,4389,739.068,1213.732,42.97,0.155,15.763,75.016,1766.321,367.956,3.248,
PLOT,4390,971.413,940.358,50.761,4.099,33.38,34.291,816.548,745.616,8.779,
PLOT,4391,759.672,1315.494,46.127,2.385,26.812,64.871,1045.206,470.319,6.682,
PLOT,4392,274.879,1709.424,29.79,1.241,20.968,51.925,765.659,504.996,1.021,
PLOT,4393,840.449,430.089,77.186,3.129,31.901,50.036,415.259,353.645,3.775,
PLOT,4394,1727.173,1758.698,45.391,3.673,24.51,38.878,1388.834,536.002,6.674,
PLOT,4395,1026.231,357.909,45.158,3.753,29.449,34.318,1168.368,306.328,9.016,
PLOT,4396,355.69,225.243,32.573,4.364,16.854,80.135,773.003,756.982,2.978,
PLOT,4397,241.77,1408.181,17.716,3.462,28.028,47.4,386.509,504.754,3.155,
PLOT,4398,366.199,983.234,84.176,4.698,18.778,77.341,472.277,354.426,9.375,
PLOT,4399,1059.653,1784.247,89.817,3.411,20.493,46.739,104.406,614.118,2.831,
PLOT,4400,1740.427,926.945,67.618,4.83,21.567,67.129,762.954,471.069,9.239,
PLOT,4401,19.653,1782.756,44.578,0.482,16.199,41.474,1544.317,414.742,6.008,
PLOT,4402,292.895,123.949,63.831,3.478,17.891,74.398,102.427,451.589,2.372,
PLOT,4403,1505.949,192.77,52.097,2.616,15.415,36.386,1962.261,713.774,8.39,
PLOT,4404,414.845,769.44,64.235,3.81,29.713,68.075,1001.336,709.725,0.893,
PLOT,4405,1996.841,680.325,51.781,0.506,33.002,32.199,1323.159,621.988,3.675,
PLOT,4406,492.293,659.961,21.601,3.161,15.76,75.627,745.395,735.389,2.771,
PLOT,4407,141.671,663.434,72.957,4.437,27.256,65.019,117.962,566.957,6.59,
PLOT,4408,986.05,1232.549,66.958,2.908,22.612,78.663,1480.994,443.032,9.846,
PLOT,4409,896.115,56.664,68.836,0.023,32.079,85.09,173.062,372.449,0.495,
PLOT,4410,858.171,1783.09,85.192,3.888,32.757,51.686,1342.265,367.744,6.029,
PLOT,4411,1541.574,328.998,69.155,3.799,16.058,63.174,842.238,463.114,6.048,
PLOT,4412,1264.868,1569.54,89.989,3.704,32.42,37.32,937.027,729.721,3.05,
PLOT,4413,520.254,641.165,80.609,0.707,32.871,52.424,724.462,684.202,1.531,
PLOT,4414,1151.665,1645.693,68.851,0.54,24.541,67.197,1288.668,395.058,9.859,
PLOT,4415,736.701,1734.551,67.517,1.59,34.352,53.821,105.834,570.981,3.081,
PLOT,4416,1995.547,1138.994,80.105,1.352,17.134,56.446,1178.095,793.854,1.735,
PLOT,4417,1645.68,1727.323,40.299,2.633,24.581,50.299,1039.99,560.824,4.158,
PLOT,4418,1808.719,1891.202,53.844,0.568,23.159,79.339,1789.918,543.438,1.253,
PLOT,4419,1499.873,1507.315,64.976,0.218,26.603,84.775,1525.707,740.015,4.393,
PLOT,4420,206.57,1907.277,87.864,4.2,32.849,37.973,1138.295,301.293,0.276,
PLOT,4421,23.659,1667.739,19.404,0.097,18.57,67.766,403.396,664.438,0.706,
PLOT,4422,1227.394,509.092,11.71,2.614,31.694,36.809,1092.102,398.083,1.463,
PLOT,4423,423.312,861.562,47.228,3.106,22.23,58.481,1828.084,536.124,8.934,
PLOT,4424,514.491,1896.407,32.04,4.04,20.968,60.73,1585.404,333.505,5.828,
PLOT,4425,1884.07,1850.187,11.793,1.469,19.957,62.032,793.578,553.788,3.558,
PLOT,4426,515.047,1301.991,36.856,3.027,25.985,79.941,1044.271,790.049,8.356,
PLOT,4427,1966.053,1318.333,23.133,0.109,27.967,77.693,1965.11,695.323,3.428,
PLOT,4428,1111.565,113.536,77.262,3.836,23.218,35.839,1572.627,668.848,6.994,
PLOT,4429,748.389,162.947,55.293,1.547,23.19,42.187,191.717,760.41,9.181,
PLOT,4430,1004.056,1266.833,51.753,0.835,22.093,68.764,953.235,395.744,5.869,
PLOT,4431,1614.41,1394.411,39.48,1.287,34.765,54.348,1469.773,337.163,0.96,
PLOT,4432,932.017,1023.001,34.397,0.129,17.527,84.719,1038.201,691.743,4.572,
PLOT,4433,84.891,1437.764,53.367,1.876,24.228,47.493,494.563,583.542,0.119,
PLOT,4434,843.031,1732.216,61.665,4.169,16.383,42.873,1897.659,463.027,3.162,
