command,timestamp,sensor_id,pm25,pm10,no2,so2,o3,temp,extra
SENSOR,1735810980,171,228.531,212.261,82.875,35.349,66.828,2.814,
SENSOR,1735811010,34,52.091,129.151,94.413,97.627,135.415,-2.672,
SENSOR,1735811040,69,236.223,128.273,164.813,27.873,35.55,27.886,
SENSOR,1735811070,16,142.842,227.454,32.348,123.669,154.029,0.5,
SENSOR,1735811100,21,135.644,250.278,70.633,64.181,58.896,-2.224,
SENSOR,1735811130,163,232.538,98.216,19.119,8.639,28.858,19.421,
SENSOR,1735811160,61,208.071,265.531,182.561,28.36,41.801,32.697,
SENSOR,1735811190,37,148.709,295.227,120.35,19.724,101.845,2.813,
SENSOR,1735811220,158,20.244,234.953,50.108,27.511,125.475,8.732,
SENSOR,1735811250,137,85.115,202.363,7.519,44.522,165.489,38.696,
SENSOR,1735811280,3,25.945,284.327,89.324,2.282,48.369,34.373,
SENSOR,1735811310,52,226.586,200.484,60.663,129.972,87.517,0.799,
SENSOR,1735811340,151,112.278,109.404,189.222,60.791,21.491,4.023,
SENSOR,1735811370,198,143.604,44.753,117.723,147.327,117.166,8.002,
SENSOR,1735811400,114,124.995,237.221,145.084,102.633,144.062,5.317,
SENSOR,1735811430,178,221.39,142.097,147.301,23.399,150.362,9.468,
SENSOR,1735811460,122,147.424,295.489,128.952,54.689,76.834,6.076,
SENSOR,1735811490,107,189.377,102.698,99.492,60.258,29.733,26.632,
SENSOR,1735811520,93,196.943,222.024,54.697,63.468,24.987,33.604,
SENSOR,1735811550,161,159.472,155.03,99.535,1.861,89.242,34.033,
SENSOR,1735811580,152,57.748,6.127,4.378,87.182,150.116,19.122,
SENSOR,1735811610,187,64.578,232.632,159.212,83.358,172.883,9.456,
SENSOR,1735811640,123,16.647,91.515,178.962,51.211,132.958,43.743,
SENSOR,1735811670,4,51.755,154.549,31.015,29.362,109.008,37.194,
SENSOR,1735811700,65,123.019,96.415,134.704,12.391,11.738,5.672,
SENSOR,1735811730,106,190.768,112.685,171.205,106.766,75.005,34.324,
SENSOR,1735811760,51,26.95,130.883,114.384,95.416,59.758,7.98,
SENSOR,1735811790,11,130.067,267.403,69.411,85.288,22.182,21.785,
SENSOR,1735811820,115,101.288,124.231,123.098,41.28,83.373,28.425,
SENSOR,1735811850,105,50.163,180.917,105.388,69.21,27.626,19.505,
SENSOR,1735811880,132,66.384,87.084,56.92,45.782,56.783,34.874,
SENSOR,1735811910,62,29.049,147.977,38.654,59.719,137.311,41.757,
SENSOR,1735811940,87,94.302,215.625,171.934,102.404,101.826,22.283,
SENSOR,1735811970,126,181.497,157.369,4.804,128.025,104.413,2.48,
SENSOR,1735812000,122,216.514,71.797,193.13,76.199,178.96,-2.734,
SENSOR,1735812030,130,54.372,123.663,22.637,140.333,154.861,3.163,
SENSOR,1735812060,101,11.242,209.8,121.076,20.389,152.786,-4.009,
SENSOR,1735812090,192,20.717,228.593,52.785,73.613,83.591,32.495,
SENSOR,1735812120,56,127.758,175.909,172.41,84.241,97.803,27.853,
SENSOR,1735812150,172,180.869,217.304,24.639,0.868,168.484,4.012,
SENSOR,1735812180,198,241.152,241.075,116.215,110.807,47.798,31.189,
SENSOR,1735812210,68,46.009,285.888,127.973,30.408,133.195,31.465,
SENSOR,1735812240,138,0.141,169.959,135.458,38.454,150.169,2.48,
SENSOR,1735812270,23,123.367,14.076,86.289,16.501,149.472,38.116,
SENSOR,1735812300,166,137.446,254.665,55.58,1.54,158.646,21.424,
SENSOR,1735812330,184,8.024,275.746,25.068,147.378,170.72,12.948,
SENSOR,1735812360,17,22.013,274.199,75.182,68.427,49.571,15.968,
SENSOR,1735812390,193,12.682,19.974,13.815,149.641,48.895,23.139,
SENSOR,1735812420,65,127.836,160.672,164.295,46.907,75.769,6.618,
SENSOR,1735812450,175,159.828,27.64,158.089,103.828,146.988,5.453,
SENSOR,1735812480,100,189.797,81.078,113.787,115.636,86.819,16.926,
SENSOR,1735812510,86,132.989,46.493,183.681,3.838,75.241,24.356,
SENSOR,1735812540,139,99.281,297.962,134.527,68.442,117.674,15.302,
SENSOR,1735812570,64,132.758,94.239,154.612,109.212,7.032,1.904,
SENSOR,1735812600,131,62.264,92.207,179.377,125.033,96.275,13.619,
SENSOR,1735812630,44,222.104,120.166,153.652,83.976,60.022,18.92,
SENSOR,1735812660,21,166.347,16.15,166.291,17.579,138.159,-3.852,
SENSOR,1735812690,103,45.384,28.961,148.777,16.706,100.813,-4.355,
SENSOR,1735812720,150,124.444,72.282,111.494,123.915,107.666,17.688,
SENSOR,1735812750,58,159.648,192.989,36.082,93.018,47.745,11.084,
SENSOR,1735812780,86,237.008,194.763,192.566,38.124,5.29,-2.519,
SENSOR,1735812810,119,161.039,12.418,88.68,127.206,43.347,31.794,
SENSOR,1735812840,161,27.218,174.748,189.564,61.823,131.583,8.612,
SENSOR,1735812870,73,154.776,281.308,135.421,47.411,121.338,25.737,
SENSOR,1735812900,15,86.13,161.596,31.767,56.876,168.49,42.338,
SENSOR,1735812930,148,116.755,244.597,22.823,24.752,18.937,37.025,
SENSOR,1735812960,113,87.82,104.098,31.147,75.723,148.957,42.056,
SENSOR,1735812990,76,178.223,107.326,194.041,76.332,98.98,-3.142,
SENSOR,1735813020,63,132.533,103.555,25.273,88.295,86.053,13.642,
SENSOR,1735813050,32,128.853,177.124,50.118,128.213,124.723,13.027,
SENSOR,1735813080,194,25.934,88.731,168.894,125.646,178.851,44.755,
SENSOR,1735813110,134,80.839,254.649,111.068,132.167,29.549,18.349,
SENSOR,1735813140,105,25.051,182.88,140.275,10.71,148.205,18.894,
SENSOR,1735813170,79,171.51,59.15,130.435,54.903,147.706,9.158,
SENSOR,1735813200,50,14.454,109.709,156.589,82.514,5.047,7.096,
SENSOR,1735813230,109,94.085,268.504,49.916,109.949,65.546,15.322,
SENSOR,1735813260,8,127.999,161.55,37.783,136.33,11.095,38.532,
SENSOR,1735813290,171,100.106,18.3,80.985,95.719,91.994,15.106,
SENSOR,1735813320,187,6.332,98.693,183.102,26.623,68.817,-3.287,
SENSOR,1735813350,123,18.941,39.848,64.456,56.432,39.436,31.152,
SENSOR,1735813380,157,23.429,181.613,119.752,15.054,129.889,32.36,
SENSOR,1735813410,54,177.64,234.377,23.136,36.942,176.722,9.11,
SENSOR,1735813440,69,118.386,82.378,131.453,48.531,39.252,0.901,
SENSOR,1735813470,88,15.955,266.794,115.78,115.792,111.78,44.552,
SENSOR,1735813500,174,235.456,172.185,116.36,44.156,161.472,27.554,
SENSOR,1735813530,124,77.344,24.854,180.431,20.111,32.095,5.22,
SENSOR,1735813560,134,78.365,92.777,5.144,41.674,26.371,31.239,
SENSOR,1735813590,17,137.582,58.439,67.893,70.967,17.737,38.587,
SENSOR,1735813620,19,170.034,190.566,13.705,10.409,129.619,36.253,
SENSOR,1735813650,110,6.019,208.807,145.295,81.7,62.073,27.96,
SENSOR,1735813680,183,66.442,87.599,189.764,56.373,99.201,2.544,
SENSOR,1735813710,105,188.849,40.149,74.955,105.946,58.652,35.546,
SENSOR,1735813740,181,137.35,142.565,53.272,2.748,106.152,14.301,
SENSOR,1735813770,48,190.721,203.453,178.342,26.143,148.392,1.017,
SENSOR,1735813800,111,112.423,105.036,145.648,107.694,90.727,34.613,
SENSOR,1735813830,131,138.121,55.949,71.049,18.357,147.458,27.772,
SENSOR,1735813860,154,172.932,196.327,98.05,27.825,61.358,41.964,
SENSOR,1735813890,178,173.279,86.861,128.321,11.512,99.828,28.245,
SENSOR,1735813920,14,86.312,165.468,58.422,38.298,50.755,32.242,
SENSOR,1735813950,80,40.606,260.138,37.223,147.828,50.528,44.057,
SENSOR,1735813980,57,154.037,254.406,3.544,116.417,52.546,11.417,
SENSOR,1735814010,150,37.428,239.42,115.49,19.479,159.363,43.82,
SENSOR,1735814040,60,150.27,223.927,131.758,2.52,28.715,14.979,
SENSOR,1735814070,145,126.475,128.372,62.804,73.652,21.232,15.705,
SENSOR,1735814100,184,132.406,12.15,83.933,65.508,18.575,0.805,
SENSOR,1735814130,71,73.202,276.464,24.197,104.984,105.146,39.013,
SENSOR,1735814160,176,12.287,146.51,31.735,58.141,39.668,2.171,
SENSOR,1735814190,28,60.283,55.365,68.362,33.043,95.539,31.349,
SENSOR,1735814220,169,118.811,206.401,168.011,138.391,109.761,12.513,
SENSOR,1735814250,22,244.146,253.857,28.214,5.001,54.25,-1.059,
SENSOR,1735814280,192,181.56,10.078,52.277,122.18,90.032,10.624,
SENSOR,1735814310,47,201.434,36.356,39.798,58.929,97.272,-2.715,
SENSOR,1735814340,36,184.303,199.981,0.287,70.509,9.488,34.715,
SENSOR,1735814370,130,205.873,270.027,187.666,110.848,144.571,40.474,
SENSOR,1735814400,97,82.422,218.701,99.822,108.145,45.395,1.268,
SENSOR,1735814430,196,129.553,194.425,58.267,15.514,21.322,24.454,
SENSOR,1735814460,26,6.707,16.571,132.413,23.659,99.374,19.776,
SENSOR,1735814490,156,63.587,159.541,150.709,140.499,168.699,10.353,
SENSOR,1735814520,67,112.188,73.796,148.542,25.37,163.619,19.535,
SENSOR,1735814550,100,75.961,96.411,1.96,147.807,148.711,10.9,
SENSOR,1735814580,55,109.74,253.52,71.758,30.425,123.482,11.771,
SENSOR,1735814610,121,144.66,238.672,6.915,85.658,114.541,22.042,
SENSOR,1735814640,145,20.048,249.325,132.456,69.894,150.495,29.449,
SENSOR,1735814670,192,99.685,192.95,75.291,99.04,174.18,43.961,
SENSOR,1735814700,58,71.944,75.961,98.759,132.589,160.92,18.82,
SENSOR,1735814730,147,191.182,0.075,162.95,69.684,71.319,2.478,
SENSOR,1735814760,111,167.641,16.851,139.456,62.936,50.322,23.022,
SENSOR,1735814790,12,11.116,293.482,156.153,9.229,134.384,0.096,
SENSOR,1735814820,32,40.899,207.006,180.81,43.848,81.438,9.543,
SENSOR,1735814850,72,102.064,25.822,190.022,101.223,119.046,9.678,
SENSOR,1735814880,51,191.075,105.703,184.781,123.561,163.859,2.436,
SENSOR,1735814910,120,76.898,110.141,6.289,140.761,125.178,7.508,
SENSOR,1735814940,127,248.522,104.207,163.797,27.406,75.815,20.638,
SENSOR,1735814970,30,32.704,2.498,68.394,4.48,99.154,10.495,
SENSOR,1735815000,105,119.908,279.526,100.15,7.428,122.069,1.609,
SENSOR,1735815030,157,24.876,198.528,114.912,38.351,34.158,29.738,
SENSOR,1735815060,44,190.685,192.938,78.102,115.671,36.721,33.619,
SENSOR,1735815090,19,169.1,149.29,111.873,80.767,6.454,6.46,
SENSOR,1735815120,1,236.498,8.796,159.054,121.872,131.719,28.548,
SENSOR,1735815150,129,54.482,237.562,89.558,35.587,43.466,-4.458,
SENSOR,1735815180,75,185.471,147.337,144.275,36.428,90.795,38.099,
SENSOR,1735815210,93,101.721,219.181,17.145,91.023,154.924,-2.308,
SENSOR,1735815240,80,77.493,56.591,26.838,116.418,61.887,14.564,
SENSOR,1735815270,179,152.748,219.008,71.757,41.353,18.663,33.314,
SENSOR,1735815300,71,210.955,152.567,139.594,27.976,51.964,30.485,
SENSOR,1735815330,48,15.727,78.298,75.506,44.818,84.097,34.518,
SENSOR,1735815360,72,16.909,119.759,19.389,108.414,143.599,2.652,
SENSOR,1735815390,114,94.132,81.651,97.71,126.015,37.715,6.274,
SENSOR,1735815420,115,243.346,6.743,132.043,124.713,56.462,10.85,
SENSOR,1735815450,110,233.768,225.852,139.434,64.821,65.534,17.808,
SENSOR,1735815480,85,53.244,215.356,24.761,116.741,72.692,18.61,
SENSOR,1735815510,67,235.185,238.467,68.733,79.633,143.139,28.223,
SENSOR,1735815540,140,60.126,115.807,69.104,79.102,136.917,18.158,
SENSOR,1735815570,131,28.257,189.764,137.348,121.506,91.332,3.962,
SENSOR,1735815600,15,83.025,256.641,7.191,83.092,20.66,32.523,
SENSOR,1735815630,67,226.927,100.523,18.622,30.09,50.201,-1.534,
SENSOR,1735815660,52,96.0,125.216,51.73,1.221,135.951,33.71,
SENSOR,1735815690,73,46.928,160.198,5.117,40.473,75.014,27.757,
SENSOR,1735815720,51,224.928,283.572,31.56,31.176,113.331,31.568,
SENSOR,1735815750,27,116.544,207.295,45.487,31.572,170.768,11.28,
SENSOR,1735815780,198,224.558,201.649,19.601,132.568,155.543,21.307,
SENSOR,1735815810,121,76.398,238.981,51.731,121.924,30.177,16.179,
SENSOR,1735815840,133,77.97,102.588,32.614,96.979,27.799,31.96,
SENSOR,1735815870,155,168.43,123.929,163.769,95.076,105.464,26.809,
SENSOR,1735815900,78,13.876,22.074,90.964,7.44,156.674,4.592,
SENSOR,1735815930,122,12.719,8.925,71.571,124.218,124.477,9.653,
SENSOR,1735815960,0,89.578,214.909,0.606,54.059,41.231,28.889,
SENSOR,1735815990,165,205.796,52.771,21.25,44.333,48.498,21.625,
SENSOR,1735816020,176,68.431,130.219,92.771,63.65,149.926,29.422,
SENSOR,1735816050,125,8.034,83.747,129.854,118.987,99.836,38.875,
SENSOR,1735816080,30,14.515,27.298,25.794,141.953,116.413,16.557,
SENSOR,1735816110,15,174.095,68.807,76.246,85.233,148.678,19.203,
SENSOR,1735816140,38,11.531,246.834,41.289,138.912,125.894,41.76,
SENSOR,1735816170,6,87.381,224.547,44.717,14.375,133.295,24.196,
SENSOR,1735816200,76,113.61,72.903,148.157,51.346,121.223,12.999,
SENSOR,1735816230,186,202.614,103.214,61.31,23.922,172.87,42.416,
SENSOR,1735816260,61,29.665,208.896,61.996,84.627,41.815,27.934,
SENSOR,1735816290,138,115.063,151.892,154.794,133.899,10.613,37.148,
SENSOR,1735816320,12,105.285,102.364,133.046,81.434,60.652,8.785,
SENSOR,1735816350,143,146.251,265.738,138.278,145.259,110.888,3.846,
SENSOR,1735816380,134,114.688,274.174,73.297,88.934,106.276,5.149,
SENSOR,1735816410,52,60.383,241.224,159.515,124.071,41.804,16.097,
SENSOR,1735816440,68,149.238,215.098,155.039,40.734,165.493,11.133,
SENSOR,1735816470,28,115.21,206.566,52.549,68.965,50.561,22.018,
SENSOR,1735816500,111,219.243,217.081,184.043,80.386,61.654,38.855,
SENSOR,1735816530,191,115.348,284.078,196.181,138.221,17.865,2.324,
SENSOR,1735816560,92,175.57,0.283,174.178,8.993,51.86,12.914,
SENSOR,1735816590,184,1.089,228.504,59.1,124.421,93.708,40.552,
SENSOR,1735816620,131,245.82,85.275,136.827,34.77,179.552,21.736,
SENSOR,1735816650,147,110.185,249.684,88.497,27.433,170.641,8.994,
SENSOR,1735816680,110,74.477,166.08,115.077,33.414,149.335,1.593,
SENSOR,1735816710,131,135.79,241.714,185.305,49.937,35.621,20.628,
SENSOR,1735816740,34,54.674,15.957,5.842,25.0,122.634,39.334,
SENSOR,1735816770,153,246.852,118.534,180.718,10.296,66.909,29.746,
SENSOR,1735816800,177,185.326,54.848,133.425,62.617,116.499,2.324,
SENSOR,1735816830,111,152.499,261.244,98.394,123.163,32.607,26.53,
SENSOR,1735816860,32,50.7,90.078,72.959,55.233,109.479,14.598,
SENSOR,1735816890,130,14.967,19.074,84.336,26.849,62.837,-4.286,
SENSOR,1735816920,58,126.241,171.108,163.743,88.6,98.234,21.31,
SENSOR,1735816950,16,112.762,189.071,138.392,95.008,36.311,39.569,
SENSOR,1735816980,152,227.247,187.144,170.819,58.876,121.258,27.085,
SENSOR,1735817010,9,97.358,67.408,31.618,103.647,139.616,8.592,
SENSOR,1735817040,32,244.013,25.139,94.297,123.638,13.502,13.68,
SENSOR,1735817070,141,211.295,214.138,61.468,90.319,3.777,27.705,
SENSOR,1735817100,170,73.287,162.339,25.787,61.868,70.023,35.265,
SENSOR,1735817130,35,239.009,153.71,154.207,92.367,33.932,35.145,
SENSOR,1735817160,64,167.453,7.121,165.96,132.985,54.887,35.581,
SENSOR,1735817190,80,110.539,100.574,76.619,15.478,177.078,28.81,
SENSOR,1735817220,27,224.882,202.984,196.177,133.575,5.403,7.096,
SENSOR,1735817250,9,114.84,18.325,104.233,59.631,8.415,-3.702,
SENSOR,1735817280,38,198.693,230.168,179.34,35.164,48.023,22.937,
SENSOR,1735817310,160,169.335,204.514,106.855,109.611,161.071,42.634,
SENSOR,1735817340,82,12.424,77.508,78.211,119.151,116.203,7.826,
SENSOR,1735817370,83,136.243,28.049,168.063,146.302,61.806,-4.289,
SENSOR,1735817400,166,5.094,286.4,111.192,32.208,99.385,15.649,
SENSOR,1735817430,52,122.057,138.656,131.388,47.202,86.878,17.088,
SENSOR,1735817460,106,212.6,150.833,21.822,148.961,99.773,29.215,
SENSOR,1735817490,151,187.55,159.458,2.22,37.117,82.454,36.886,
SENSOR,1735817520,40,59.758,8.481,111.293,16.734,70.388,30.413,
SENSOR,1735817550,33,10.503,126.743,104.379,132.479,91.448,29.595,
SENSOR,1735817580,12,197.047,214.5,151.908,15.061,6.812,19.569,
SENSOR,1735817610,150,145.895,99.242,60.685,55.261,103.823,14.636,
SENSOR,1735817640,103,27.005,286.994,38.587,13.654,69.294,34.821,
SENSOR,1735817670,37,47.856,35.518,117.734,47.157,70.92,43.257,
SENSOR,1735817700,47,117.893,281.776,124.924,45.162,15.946,-3.439,
SENSOR,1735817730,82,5.683,200.093,139.833,85.48,46.122,12.788,
SENSOR,1735817760,55,8.737,190.739,171.011,95.576,32.246,37.727,
SENSOR,1735817790,52,232.175,58.233,50.544,123.763,102.235,30.143,
SENSOR,1735817820,17,138.694,241.874,183.558,113.282,117.276,-4.035,
SENSOR,1735817850,2,108.991,101.594,131.759,89.391,137.514,34.282,
SENSOR,1735817880,161,122.603,160.962,118.4,8.795,109.063,12.183,
SENSOR,1735817910,117,49.28,171.916,52.892,114.392,3.794,11.802,
SENSOR,1735817940,194,224.991,164.112,184.616,39.007,173.645,2.786,
SENSOR,1735817970,190,133.322,263.525,104.018,49.54,112.594,33.439,
SENSOR,1735818000,162,6.321,254.035,188.351,34.786,86.591,42.841,
SENSOR,1735818030,33,39.501,172.824,181.643,20.407,96.312,30.646,
SENSOR,1735818060,146,219.011,8.377,18.034,2.261,175.259,8.694,
SENSOR,1735818090,183,114.944,143.525,164.215,101.611,3.957,8.223,
SENSOR,1735818120,68,197.949,82.611,179.719,125.674,148.258,7.387,
SENSOR,1735818150,51,187.546,72.66,137.971,132.049,106.677,24.955,
SENSOR,1735818180,61,170.496,167.258,161.237,49.081,135.975,23.508,
SENSOR,1735818210,26,157.638,3.612,70.819,32.586,79.285,10.226,
SENSOR,1735818240,198,49.38,196.135,82.468,53.201,17.101,-2.631,
SENSOR,1735818270,57,131.835,75.94,91.381,24.88,124.367,33.264,
SENSOR,1735818300,14,8.288,291.869,49.908,20.471,43.301,20.732,
SENSOR,1735818330,193,208.808,264.156,128.509,72.375,80.585,16.638,
SENSOR,1735818360,19,220.882,176.754,53.591,11.406,78.638,3.306,
SENSOR,1735818390,109,232.379,87.504,169.783,63.944,164.579,18.553,
SENSOR,1735818420,39,142.803,249.498,187.627,140.841,10.575,26.913,
SENSOR,1735818450,160,175.212,284.447,44.064,38.705,136.592,0.478,
SENSOR,1735818480,103,60.981,285.488,25.816,118.947,106.992,30.651,
SENSOR,1735818510,5,68.246,147.903,27.096,18.237,145.949,16.554,
SENSOR,1735818540,189,51.482,126.313,110.209,142.613,25.037,35.3,
SENSOR,1735818570,165,122.701,287.065,61.114,62.025,80.958,-4.938,
SENSOR,1735818600,134,72.139,173.856,129.914,119.869,145.433,-0.62,
SENSOR,1735818630,199,73.163,195.281,91.318,136.375,142.443,11.384,
SENSOR,1735818660,172,130.257,80.237,111.175,25.634,65.301,1.244,
SENSOR,1735818690,65,63.59,102.549,79.681,108.712,173.808,3.199,
SENSOR,1735818720,117,45.629,156.797,152.12,135.983,146.343,44.762,
SENSOR,1735818750,0,129.595,8.691,151.584,113.63,71.179,24.976,
SENSOR,1735818780,108,185.911,110.438,70.391,21.56,117.147,21.11,
SENSOR,1735818810,75,93.811,268.362,164.145,1.188,38.677,12.025,
SENSOR,1735818840,27,3.497,34.161,188.925,5.124,79.445,32.859,
SENSOR,1735818870,125,31.734,95.508,20.463,67.949,130.666,33.192,
SENSOR,1735818900,156,229.511,13.102,56.694,4.096,13.486,41.027,
SENSOR,1735818930,32,132.164,272.955,26.696,92.609,42.793,4.965,
SENSOR,1735818960,62,30.876,103.294,92.54,66.159,47.182,41.0,
SENSOR,1735818990,160,27.63,296.969,126.948,23.837,138.394,36.632,
SENSOR,1735819020,141,218.456,120.531,75.289,131.215,169.879,40.277,
SENSOR,1735819050,133,113.187,208.387,53.3,118.725,20.187,40.662,
SENSOR,1735819080,185,61.285,133.398,121.682,72.648,176.25,36.016,
SENSOR,1735819110,142,173.597,242.487,180.085,116.116,80.212,31.926,
SENSOR,1735819140,183,186.888,162.662,117.257,124.472,132.513,10.634,
SENSOR,1735819170,42,137.092,176.974,66.94,33.188,56.898,31.107,
SENSOR,1735819200,166,110.42,61.139,29.751,9.438,159.349,27.886,
SENSOR,1735819230,91,234.925,139.215,148.674,144.231,124.862,21.638,
SENSOR,1735819260,93,113.218,155.976,180.078,68.243,33.427,16.784,
SENSOR,1735819290,157,232.949,68.025,170.388,77.565,139.103,34.895,
SENSOR,1735819320,98,113.965,23.804,80.368,122.513,118.451,16.711,
SENSOR,1735819350,35,102.488,228.684,4.945,145.088,143.241,-1.712,
SENSOR,1735819380,113,6.787,10.421,153.134,108.978,17.621,8.467,
SENSOR,1735819410,49,30.135,65.359,105.725,94.627,171.718,32.44,
SENSOR,1735819440,62,76.719,141.984,107.208,16.929,64.543,19.83,
SENSOR,1735819470,4,58.231,152.206,99.096,8.95,108.329,10.573,
SENSOR,1735819500,73,198.934,44.638,140.043,71.604,105.279,16.293,
SENSOR,1735819530,197,172.708,69.697,153.896,120.836,25.208,37.983,
SENSOR,1735819560,191,28.785,108.428,105.003,54.374,84.068,-4.93,
SENSOR,1735819590,171,54.624,290.444,49.482,27.616,171.005,18.018,
SENSOR,1735819620,122,21.953,17.67,140.304,128.556,79.544,27.795,
SENSOR,1735819650,175,129.739,145.817,151.94,102.47,53.183,34.737,
SENSOR,1735819680,169,151.921,146.631,197.67,105.48,13.721,8.01,
SENSOR,1735819710,171,246.536,24.73,66.651,27.914,122.218,28.423,
SENSOR,1735819740,70,41.254,237.451,154.551,30.694,144.788,5.388,
SENSOR,1735819770,115,179.462,118.667,54.752,119.537,146.036,31.333,
SENSOR,1735819800,0,131.755,179.828,59.297,58.272,102.671,36.344,
SENSOR,1735819830,108,65.516,77.614,46.453,100.259,170.474,24.802,
SENSOR,1735819860,76,225.716,248.819,140.992,70.567,19.141,38.388,
SENSOR,1735819890,107,134.418,7.785,43.006,94.858,5.014,38.027,
SENSOR,1735819920,97,188.859,102.617,169.584,46.977,11.332,-1.363,
SENSOR,1735819950,153,198.44,128.675,57.476,49.609,35.492,41.774,
SENSOR,1735819980,122,169.721,80.437,170.756,145.948,149.761,29.241,
SENSOR,1735820010,13,229.547,259.073,7.461,89.128,178.998,39.795,
SENSOR,1735820040,29,158.978,261.419,81.522,80.096,166.988,27.355,
SENSOR,1735820070,36,47.258,264.533,58.213,105.432,46.333,37.822,
SENSOR,1735820100,180,150.886,40.104,114.198,14.623,110.365,7.241,
SENSOR,1735820130,190,200.698,89.883,69.563,94.507,54.746,0.826,
SENSOR,1735820160,121,12.61,13.381,49.409,29.189,52.358,15.469,
