command,u,v,loss,line_capacity,timestamp,battery_id,charge_change,battery_capacity,price,extra
EDGE,737,401,0.01142,75,,,,,,
EDGE,638,10,0.00452,135,,,,,,
EDGE,756,159,0.03271,327,,,,,,
EDGE,130,312,0.0313,351,,,,,,
EDGE,78,44,0.04744,255,,,,,,
EDGE,364,145,0.00605,458,,,,,,
EDGE,619,666,0.03857,214,,,,,,
EDGE,771,741,0.04405,212,,,,,,
EDGE,603,306,0.01605,305,,,,,,
EDGE,932,908,0.03496,466,,,,,,
EDGE,49,570,0.00765,321,,,,,,
EDGE,819,450,0.00378,157,,,,,,
EDGE,606,32,0.04115,340,,,,,,
EDGE,16,890,0.04875,500,,,,,,
EDGE,840,458,0.01988,329,,,,,,
EDGE,635,345,0.04396,379,,,,,,
EDGE,277,236,0.00505,77,,,,,,
EDGE,277,645,0.01003,433,,,,,,
EDGE,823,233,0.04091,329,,,,,,
EDGE,1,622,0.04491,124,,,,,,
EDGE,628,382,0.02815,219,,,,,,
EDGE,999,263,0.04725,494,,,,,,
EDGE,810,970,0.04183,235,,,,,,
EDGE,234,677,0.02199,370,,,,,,
EDGE,974,816,0.00317,254,,,,,,
EDGE,983,372,0.04303,367,,,,,,
EDGE,587,356,0.01228,60,,,,,,
EDGE,67,994,0.03772,165,,,,,,
EDGE,292,846,0.00896,380,,,,,,
EDGE,939,902,0.00912,466,,,,,,
EDGE,816,118,0.03596,473,,,,,,
EDGE,500,19,0.03019,210,,,,,,
EDGE,586,469,0.025,142,,,,,,
EDGE,787,245,0.02188,213,,,,,,
EDGE,956,731,0.01651,250,,,,,,
EDGE,169,203,0.02924,115,,,,,,
EDGE,948,307,0.01938,160,,,,,,
EDGE,554,825,0.00912,199,,,,,,
EDGE,650,282,0.04405,463,,,,,,
EDGE,57,46,0.03459,447,,,,,,
EDGE,105,545,0.02122,74,,,,,,
EDGE,363,112,0.00838,324,,,,,,
EDGE,653,44,0.04429,438,,,,,,
EDGE,954,54,0.01177,338,,,,,,
EDGE,509,102,0.04589,439,,,,,,
EDGE,894,733,0.03995,418,,,,,,
EDGE,262,103,0.02739,136,,,,,,
EDGE,665,695,0.04339,256,,,,,,
EDGE,923,6,0.02092,432,,,,,,
EDGE,309,817,0.01378,461,,,,,,
EDGE,798,362,0.04374,143,,,,,,
EDGE,917,374,0.04164,289,,,,,,
EDGE,276,850,0.0081,150,,,,,,
EDGE,113,467,0.01786,218,,,,,,
EDGE,50,494,0.01516,328,,,,,,
EDGE,90,237,0.00838,236,,,,,,
EDGE,665,860,0.00322,95,,,,,,
EDGE,183,422,0.03282,293,,,,,,
EDGE,704,537,0.03475,115,,,,,,
EDGE,418,475,0.03006,161,,,,,,
EDGE,791,408,0.02096,80,,,,,,
EDGE,719,982,0.00764,77,,,,,,
EDGE,582,804,0.00597,97,,,,,,
EDGE,586,937,0.03391,397,,,,,,
EDGE,248,920,0.03314,252,,,,,,
EDGE,998,218,0.01591,386,,,,,,
EDGE,273,923,0.01229,325,,,,,,
EDGE,241,736,0.00365,176,,,,,,
EDGE,943,69,0.00879,200,,,,,,
EDGE,297,849,0.00107,68,,,,,,
EDGE,116,776,0.00155,103,,,,,,
EDGE,321,473,0.04383,128,,,,,,
EDGE,4,513,0.00274,50,,,,,,
EDGE,701,606,0.02443,179,,,,,,
EDGE,426,863,0.03553,74,,,,,,
EDGE,153,427,0.02677,69,,,,,,
EDGE,706,502,0.00391,177,,,,,,
EDGE,948,345,0.04085,95,,,,,,
EDGE,164,789,0.01279,408,,,,,,
EDGE,110,402,0.02866,304,,,,,,
EDGE,917,470,0.0231,411,,,,,,
EDGE,16,42,0.00271,74,,,,,,
EDGE,987,500,0.01791,333,,,,,,
EDGE,215,638,0.03329,400,,,,,,
EDGE,668,763,0.03263,326,,,,,,
EDGE,119,837,0.02845,475,,,,,,
EDGE,922,734,0.02252,300,,,,,,
EDGE,513,466,0.04657,240,,,,,,
EDGE,271,361,0.04774,498,,,,,,
EDGE,285,162,0.03616,308,,,,,,
EDGE,592,50,0.00989,63,,,,,,
EDGE,484,960,0.01374,432,,,,,,
EDGE,657,188,0.04167,236,,,,,,
EDGE,145,862,0.03348,76,,,,,,
EDGE,499,98,0.04746,476,,,,,,
EDGE,557,487,0.01656,220,,,,,,
EDGE,656,541,0.02623,194,,,,,,
EDGE,537,253,0.00736,159,,,,,,
EDGE,925,286,0.02263,202,,,,,,
EDGE,507,25,0.01367,237,,,,,,
EDGE,609,448,0.02706,320,,,,,,
EDGE,642,340,0.01262,497,,,,,,
EDGE,360,243,0.03695,483,,,,,,
EDGE,292,597,0.03946,409,,,,,,
EDGE,172,213,0.00782,147,,,,,,
EDGE,136,428,0.0051,275,,,,,,
EDGE,609,79,0.04532,259,,,,,,
EDGE,574,750,0.00892,246,,,,,,
EDGE,638,841,0.01443,104,,,,,,
EDGE,387,622,0.02538,250,,,,,,
EDGE,148,261,0.02754,66,,,,,,
EDGE,227,321,0.03673,285,,,,,,
EDGE,628,918,0.04001,430,,,,,,
EDGE,296,809,0.04075,144,,,,,,
EDGE,743,870,0.04677,183,,,,,,
EDGE,219,873,0.04853,146,,,,,,
EDGE,703,507,0.02609,264,,,,,,
EDGE,52,6,0.03083,226,,,,,,
EDGE,757,912,0.02614,424,,,,,,
EDGE,622,660,0.03994,147,,,,,,
EDGE,870,353,0.02615,161,,,,,,
EDGE,819,515,0.03036,137,,,,,,
EDGE,602,460,0.02416,441,,,,,,
EDGE,831,687,0.00266,369,,,,,,
EDGE,110,972,0.03513,163,,,,,,
EDGE,209,883,0.03815,263,,,,,,
EDGE,951,38,0.0287,315,,,,,,
EDGE,290,887,0.03115,96,,,,,,
EDGE,963,709,0.04658,259,,,,,,
EDGE,264,901,0.02342,381,,,,,,
EDGE,902,848,0.03964,130,,,,,,
EDGE,28,752,0.01402,155,,,,,,
EDGE,629,704,0.00289,426,,,,,,
EDGE,383,433,0.00408,428,,,,,,
EDGE,11,211,0.02525,444,,,,,,
EDGE,211,279,0.00117,405,,,,,,
EDGE,405,992,0.03784,217,,,,,,
EDGE,115,432,0.01609,166,,,,,,
EDGE,939,236,0.03024,270,,,,,,
EDGE,399,371,0.03459,191,,,,,,
EDGE,660,971,0.02704,170,,,,,,
EDGE,733,777,0.03706,301,,,,,,
EDGE,142,577,0.0141,159,,,,,,
EDGE,691,8,0.04237,476,,,,,,
EDGE,400,859,0.01947,213,,,,,,
EDGE,950,955,0.02606,246,,,,,,
EDGE,557,602,0.01601,401,,,,,,
EDGE,521,376,0.01788,266,,,,,,
EDGE,842,717,0.04829,418,,,,,,
EDGE,940,757,0.00901,452,,,,,,
EDGE,224,767,0.00608,305,,,,,,
EDGE,828,942,0.03926,159,,,,,,
EDGE,944,980,0.02126,359,,,,,,
EDGE,280,681,0.005,393,,,,,,
EDGE,711,137,0.02494,276,,,,,,
EDGE,73,196,0.01301,289,,,,,,
EDGE,114,482,0.0182,239,,,,,,
EDGE,255,136,0.01518,278,,,,,,
EDGE,995,320,0.00135,195,,,,,,
EDGE,340,891,0.0357,500,,,,,,
EDGE,875,649,0.02546,221,,,,,,
EDGE,449,406,0.03167,259,,,,,,
EDGE,18,513,0.04242,372,,,,,,
EDGE,406,808,0.01532,364,,,,,,
EDGE,382,98,0.03204,179,,,,,,
EDGE,747,134,0.04631,328,,,,,,
EDGE,308,831,0.03547,63,,,,,,
EDGE,447,890,0.01211,443,,,,,,
EDGE,747,667,0.04774,428,,,,,,
EDGE,602,692,0.04871,405,,,,,,
EDGE,478,71,0.03881,84,,,,,,
EDGE,767,98,0.04088,146,,,,,,
EDGE,744,418,0.03552,168,,,,,,
EDGE,243,998,0.03033,92,,,,,,
EDGE,563,794,0.01017,385,,,,,,
EDGE,931,334,0.04396,102,,,,,,
EDGE,247,744,0.03475,273,,,,,,
EDGE,689,307,0.04401,306,,,,,,
EDGE,264,22,0.0168,104,,,,,,
EDGE,595,390,0.03202,337,,,,,,
EDGE,587,617,0.03366,397,,,,,,
EDGE,153,541,0.01499,458,,,,,,
EDGE,1,953,0.04677,228,,,,,,
EDGE,686,670,0.0013,248,,,,,,
EDGE,782,975,0.0211,495,,,,,,
EDGE,980,242,0.02273,118,,,,,,
EDGE,528,413,0.04158,126,,,,,,
EDGE,134,718,0.04033,433,,,,,,
EDGE,556,395,0.0468,428,,,,,,
EDGE,372,661,0.02786,283,,,,,,
EDGE,170,982,0.04155,301,,,,,,
EDGE,469,969,0.03675,253,,,,,,
EDGE,307,566,0.02233,219,,,,,,
EDGE,379,950,0.0244,74,,,,,,
EDGE,320,458,0.02884,458,,,,,,
EDGE,736,954,0.034,281,,,,,,
EDGE,353,945,0.02775,294,,,,,,
EDGE,389,233,0.01154,93,,,,,,
EDGE,286,398,0.00584,185,,,,,,
EDGE,885,552,0.00449,80,,,,,,
EDGE,812,860,0.03186,237,,,,,,
EDGE,604,51,0.02422,171,,,,,,
EDGE,821,924,0.03519,236,,,,,,
EDGE,416,242,0.01497,116,,,,,,
EDGE,334,510,0.01047,321,,,,,,
EDGE,217,440,0.02782,141,,,,,,
EDGE,185,689,0.01328,186,,,,,,
EDGE,88,554,0.01862,354,,,,,,
EDGE,816,280,0.02664,359,,,,,,
EDGE,294,111,0.01359,193,,,,,,
EDGE,686,609,0.0024,382,,,,,,
EDGE,264,454,0.02978,472,,,,,,
EDGE,473,849,0.01153,477,,,,,,
EDGE,58,819,0.0329,490,,,,,,
EDGE,519,302,0.00106,489,,,,,,
EDGE,191,788,0.01782,440,,,,,,
EDGE,420,521,0.03177,419,,,,,,
EDGE,243,211,0.04309,375,,,,,,
EDGE,519,301,0.04883,428,,,,,,
EDGE,80,935,0.02965,230,,,,,,
EDGE,368,647,0.02114,456,,,,,,
EDGE,378,661,0.00814,328,,,,,,
EDGE,295,450,0.01942,219,,,,,,
EDGE,222,584,0.02985,223,,,,,,
EDGE,101,152,0.046,395,,,,,,
EDGE,798,893,0.01128,445,,,,,,
EDGE,910,574,0.02573,127,,,,,,
EDGE,202,242,0.00819,173,,,,,,
EDGE,595,934,0.03132,387,,,,,,
EDGE,525,83,0.01587,249,,,,,,
EDGE,697,118,0.02924,89,,,,,,
EDGE,662,236,0.02668,390,,,,,,
EDGE,108,458,0.03822,290,,,,,,
EDGE,194,185,0.00993,270,,,,,,
EDGE,588,499,0.01038,69,,,,,,
EDGE,966,212,0.02867,296,,,,,,
EDGE,721,214,0.03621,199,,,,,,
EDGE,891,596,0.01869,416,,,,,,
EDGE,888,304,0.0487,227,,,,,,
EDGE,87,873,0.01891,352,,,,,,
EDGE,609,175,0.03565,421,,,,,,
EDGE,134,805,0.0112,175,,,,,,
EDGE,961,346,0.02723,139,,,,,,
EDGE,137,672,0.03899,299,,,,,,
EDGE,78,720,0.04428,263,,,,,,
EDGE,592,778,0.03985,266,,,,,,
EDGE,986,840,0.00122,76,,,,,,
EDGE,87,334,0.04186,128,,,,,,
EDGE,103,603,0.03135,91,,,,,,
EDGE,455,412,0.02241,291,,,,,,
EDGE,828,904,0.04038,229,,,,,,
EDGE,808,206,0.01725,294,,,,,,
EDGE,36,738,0.00988,321,,,,,,
EDGE,207,686,0.00335,340,,,,,,
EDGE,833,904,0.02209,238,,,,,,
EDGE,712,439,0.02651,416,,,,,,
EDGE,507,130,0.00145,156,,,,,,
EDGE,68,995,0.03569,223,,,,,,
EDGE,859,40,0.03596,52,,,,,,
EDGE,839,955,0.04586,126,,,,,,
EDGE,758,755,0.0444,361,,,,,,
EDGE,961,502,0.01582,334,,,,,,
EDGE,712,673,0.00973,68,,,,,,
EDGE,404,185,0.04952,472,,,,,,
EDGE,223,269,0.03632,370,,,,,,
EDGE,179,238,0.03315,160,,,,,,
EDGE,342,900,0.03366,206,,,,,,
EDGE,891,411,0.03337,66,,,,,,
EDGE,263,571,0.00927,494,,,,,,
EDGE,441,837,0.02168,270,,,,,,
EDGE,539,138,0.03292,173,,,,,,
EDGE,912,806,0.03834,318,,,,,,
EDGE,97,119,0.00571,478,,,,,,
EDGE,909,604,0.01495,198,,,,,,
EDGE,990,579,0.02201,70,,,,,,
EDGE,204,251,0.03782,488,,,,,,
EDGE,778,346,0.04228,369,,,,,,
EDGE,736,579,0.03391,500,,,,,,
EDGE,661,826,0.04596,189,,,,,,
EDGE,666,681,0.03124,158,,,,,,
EDGE,157,32,0.01938,234,,,,,,
EDGE,208,128,0.04436,208,,,,,,
EDGE,255,817,0.00904,430,,,,,,
EDGE,997,586,0.00782,398,,,,,,
EDGE,517,858,0.01695,202,,,,,,
EDGE,805,746,0.02651,193,,,,,,
EDGE,68,899,0.01528,120,,,,,,
EDGE,24,163,0.00367,341,,,,,,
EDGE,291,477,0.04402,246,,,,,,
EDGE,222,395,0.0419,282,,,,,,
EDGE,97,867,0.00407,153,,,,,,
EDGE,959,149,0.04835,235,,,,,,
EDGE,213,97,0.01361,406,,,,,,
EDGE,890,814,0.00609,60,,,,,,
EDGE,142,444,0.01156,451,,,,,,
EDGE,131,657,0.04993,89,,,,,,
EDGE,558,726,0.01349,263,,,,,,
EDGE,711,163,0.00789,76,,,,,,
EDGE,224,299,0.04393,331,,,,,,
EDGE,609,671,0.01653,200,,,,,,
EDGE,616,746,0.01386,318,,,,,,
EDGE,320,981,0.02002,483,,,,,,
EDGE,728,32,0.01024,244,,,,,,
EDGE,742,753,0.00658,273,,,,,,
EDGE,179,669,0.03042,306,,,,,,
EDGE,36,735,0.04333,445,,,,,,
EDGE,231,140,0.01727,75,,,,,,
EDGE,708,241,0.04254,211,,,,,,
EDGE,366,585,0.03817,92,,,,,,
EDGE,939,39,0.01516,493,,,,,,
EDGE,766,877,0.04113,103,,,,,,
EDGE,281,874,0.04507,424,,,,,,
EDGE,59,526,0.03967,397,,,,,,
EDGE,344,516,0.00691,70,,,,,,
EDGE,96,914,0.04869,144,,,,,,
EDGE,840,917,0.03259,490,,,,,,
EDGE,532,270,0.00988,305,,,,,,
EDGE,183,919,0.036,187,,,,,,
EDGE,276,79,0.03592,186,,,,,,
EDGE,597,659,0.0313,92,,,,,,
EDGE,677,410,0.01151,246,,,,,,
EDGE,888,158,0.02442,68,,,,,,
EDGE,82,915,0.00253,457,,,,,,
EDGE,689,311,0.00284,404,,,,,,
EDGE,282,634,0.03048,422,,,,,,
EDGE,405,571,0.01209,180,,,,,,
EDGE,743,435,0.04558,275,,,,,,
EDGE,262,401,0.01058,409,,,,,,
EDGE,999,621,0.00829,437,,,,,,
EDGE,258,248,0.00832,497,,,,,,
EDGE,905,448,0.04199,351,,,,,,
EDGE,59,344,0.03997,140,,,,,,
EDGE,574,868,0.02578,76,,,,,,
EDGE,311,550,0.01055,313,,,,,,
EDGE,210,855,0.03158,53,,,,,,
EDGE,337,186,0.00308,174,,,,,,
EDGE,832,180,0.04821,145,,,,,,
EDGE,651,113,0.01506,421,,,,,,
EDGE,583,420,0.00456,305,,,,,,
EDGE,366,416,0.0355,251,,,,,,
EDGE,896,7,0.00836,381,,,,,,
EDGE,937,926,0.03756,222,,,,,,
EDGE,126,884,0.04325,451,,,,,,
EDGE,744,365,0.01953,266,,,,,,
EDGE,86,637,0.04433,360,,,,,,
EDGE,576,411,0.03597,260,,,,,,
EDGE,592,744,0.0068,175,,,,,,
EDGE,249,188,0.02802,177,,,,,,
EDGE,130,905,0.03801,429,,,,,,
EDGE,807,703,0.03682,232,,,,,,
EDGE,343,618,0.02726,377,,,,,,
EDGE,963,291,0.0406,405,,,,,,
EDGE,929,635,0.04293,237,,,,,,
EDGE,878,409,0.00779,475,,,,,,
EDGE,88,25,0.04219,411,,,,,,
EDGE,409,756,0.04441,65,,,,,,
EDGE,124,254,0.04864,375,,,,,,
EDGE,861,581,0.04271,219,,,,,,
EDGE,664,105,0.00144,271,,,,,,
EDGE,81,408,0.03152,493,,,,,,
EDGE,304,436,0.04469,291,,,,,,
EDGE,597,767,0.01713,381,,,,,,
EDGE,286,734,0.03007,102,,,,,,
EDGE,559,603,0.01088,135,,,,,,
EDGE,136,368,0.03752,448,,,,,,
EDGE,141,887,0.02807,291,,,,,,
EDGE,564,100,0.02055,289,,,,,,
EDGE,564,47,0.02221,110,,,,,,
EDGE,462,423,0.03733,123,,,,,,
EDGE,846,173,0.04948,428,,,,,,
EDGE,462,399,0.01321,350,,,,,,
EDGE,506,191,0.00126,75,,,,,,
EDGE,965,245,0.03866,79,,,,,,
EDGE,646,465,0.0028,434,,,,,,
EDGE,632,347,0.03961,122,,,,,,
EDGE,828,447,0.01864,315,,,,,,
EDGE,627,20,0.0283,216,,,,,,
EDGE,887,137,0.00977,320,,,,,,
EDGE,309,566,0.01321,366,,,,,,
EDGE,214,116,0.03801,466,,,,,,
EDGE,161,423,0.03926,65,,,,,,
EDGE,340,335,0.01628,482,,,,,,
EDGE,607,595,0.00397,290,,,,,,
EDGE,283,86,0.00513,295,,,,,,
EDGE,49,193,0.02479,265,,,,,,
EDGE,20,146,0.01442,78,,,,,,
EDGE,49,562,0.02426,62,,,,,,
EDGE,414,159,0.03799,424,,,,,,
EDGE,379,522,0.02934,495,,,,,,
EDGE,621,910,0.0438,341,,,,,,
EDGE,198,169,0.02965,326,,,,,,
EDGE,868,705,0.01148,307,,,,,,
EDGE,589,175,0.02961,384,,,,,,
EDGE,233,949,0.01499,420,,,,,,
EDGE,384,232,0.0469,314,,,,,,
EDGE,173,587,0.02681,456,,,,,,
EDGE,395,291,0.0089,307,,,,,,
EDGE,207,647,0.04013,277,,,,,,
EDGE,818,869,0.01875,68,,,,,,
EDGE,500,820,0.01679,384,,,,,,
EDGE,617,213,0.00596,80,,,,,,
EDGE,923,136,0.00583,236,,,,,,
EDGE,979,798,0.02863,66,,,,,,
EDGE,692,88,0.0185,400,,,,,,
EDGE,220,932,0.02082,169,,,,,,
EDGE,111,987,0.02689,116,,,,,,
EDGE,275,451,0.03573,191,,,,,,
EDGE,382,881,0.02716,410,,,,,,
EDGE,842,625,0.01441,390,,,,,,
EDGE,246,147,0.04703,209,,,,,,
EDGE,452,881,0.04581,456,,,,,,
EDGE,736,264,0.01723,474,,,,,,
EDGE,427,423,0.0361,497,,,,,,
EDGE,761,880,0.04866,63,,,,,,
EDGE,904,172,0.00799,244,,,,,,
EDGE,267,599,0.02136,462,,,,,,
EDGE,991,965,0.01534,436,,,,,,
EDGE,512,542,0.00198,298,,,,,,
EDGE,862,493,0.04071,335,,,,,,
EDGE,929,178,0.02303,192,,,,,,
EDGE,126,276,0.03679,307,,,,,,
EDGE,218,764,0.04254,385,,,,,,
EDGE,163,355,0.03231,279,,,,,,
EDGE,577,707,0.01041,483,,,,,,
EDGE,983,857,0.03234,289,,,,,,
EDGE,702,989,0.02206,82,,,,,,
EDGE,796,803,0.03105,478,,,,,,
EDGE,549,849,0.0359,134,,,,,,
EDGE,343,549,0.03179,412,,,,,,
EDGE,697,754,0.02843,464,,,,,,
EDGE,815,300,0.04782,498,,,,,,
EDGE,908,410,0.03162,126,,,,,,
EDGE,165,654,0.02909,481,,,,,,
EDGE,536,751,0.03459,400,,,,,,
EDGE,326,825,0.02154,406,,,,,,
EDGE,734,162,0.00124,62,,,,,,
EDGE,423,543,0.00703,58,,,,,,
EDGE,824,206,0.02733,115,,,,,,
EDGE,733,480,0.00851,473,,,,,,
EDGE,552,214,0.03094,331,,,,,,
EDGE,76,295,0.04402,293,,,,,,
EDGE,754,689,0.04152,330,,,,,,
EDGE,80,464,0.01283,282,,,,,,
EDGE,677,2,0.02736,103,,,,,,
EDGE,16,148,0.04898,143,,,,,,
EDGE,2,683,0.04801,88,,,,,,
EDGE,907,335,0.03813,129,,,,,,
EDGE,191,200,0.03851,212,,,,,,
EDGE,122,128,0.02385,283,,,,,,
EDGE,320,325,0.04544,214,,,,,,
EDGE,917,817,0.00642,112,,,,,,
EDGE,303,234,0.00194,161,,,,,,
EDGE,710,433,0.03578,147,,,,,,
EDGE,975,803,0.00203,380,,,,,,
EDGE,800,841,0.01673,228,,,,,,
EDGE,208,412,0.00896,196,,,,,,
EDGE,0,33,0.04781,331,,,,,,
EDGE,934,880,0.01834,83,,,,,,
EDGE,840,741,0.00155,194,,,,,,
EDGE,670,279,0.02179,319,,,,,,
EDGE,590,289,0.00963,136,,,,,,
EDGE,850,772,0.01656,270,,,,,,
EDGE,570,213,0.02534,418,,,,,,
EDGE,588,279,0.02072,418,,,,,,
EDGE,600,468,0.04534,130,,,,,,
EDGE,298,324,0.02642,124,,,,,,
EDGE,213,253,0.01005,161,,,,,,
EDGE,469,120,0.02261,240,,,,,,
EDGE,781,694,0.0428,349,,,,,,
EDGE,231,623,0.00485,177,,,,,,
EDGE,276,44,0.03703,269,,,,,,
EDGE,446,287,0.00386,342,,,,,,
EDGE,495,75,0.02394,79,,,,,,
EDGE,983,240,0.01577,424,,,,,,
EDGE,899,187,0.03031,275,,,,,,
EDGE,139,838,0.0414,178,,,,,,
EDGE,690,698,0.03287,97,,,,,,
EDGE,607,240,0.03704,384,,,,,,
EDGE,991,323,0.03167,295,,,,,,
EDGE,43,705,0.01192,151,,,,,,
EDGE,699,236,0.04376,469,,,,,,
EDGE,436,602,0.03336,442,,,,,,
EDGE,977,941,0.0373,281,,,,,,
EDGE,985,287,0.01555,499,,,,,,
EDGE,91,579,0.01253,203,,,,,,
EDGE,451,568,0.0462,186,,,,,,
EDGE,536,27,0.01168,103,,,,,,
EDGE,269,891,0.03319,454,,,,,,
EDGE,489,186,0.04679,492,,,,,,
EDGE,457,924,0.00968,282,,,,,,
EDGE,667,110,0.0182,271,,,,,,
EDGE,704,771,0.02902,301,,,,,,
EDGE,693,133,0.00633,301,,,,,,
EDGE,123,788,0.04281,360,,,,,,
EDGE,657,984,0.00509,415,,,,,,
EDGE,277,696,0.04911,260,,,,,,
EDGE,458,837,0.04308,92,,,,,,
EDGE,384,788,0.0231,74,,,,,,
EDGE,750,528,0.02121,415,,,,,,
EDGE,261,558,0.01118,92,,,,,,
EDGE,587,81,0.03068,152,,,,,,
EDGE,220,615,0.00888,160,,,,,,
EDGE,727,724,0.01117,188,,,,,,
EDGE,884,707,0.00327,173,,,,,,
EDGE,81,777,0.04528,246,,,,,,
EDGE,58,564,0.0487,368,,,,,,
EDGE,420,164,0.01845,197,,,,,,
EDGE,531,374,0.04886,67,,,,,,
EDGE,334,102,0.00132,296,,,,,,
EDGE,114,701,0.02844,169,,,,,,
EDGE,349,953,0.01143,303,,,,,,
EDGE,126,568,0.01961,406,,,,,,
EDGE,48,596,0.04696,451,,,,,,
EDGE,128,183,0.02379,379,,,,,,
EDGE,709,647,0.01356,139,,,,,,
EDGE,277,816,0.04433,82,,,,,,
EDGE,128,38,0.01958,339,,,,,,
EDGE,888,122,0.03234,110,,,,,,
EDGE,30,537,0.02383,443,,,,,,
EDGE,960,97,0.02016,111,,,,,,
EDGE,776,577,0.02427,354,,,,,,
EDGE,508,623,0.01074,333,,,,,,
EDGE,222,86,0.03148,315,,,,,,
EDGE,534,429,0.01599,407,,,,,,
EDGE,966,624,0.01288,280,,,,,,
EDGE,886,57,0.04337,211,,,,,,
EDGE,294,737,0.01268,279,,,,,,
EDGE,213,989,0.01374,239,,,,,,
EDGE,690,805,0.00562,237,,,,,,
EDGE,972,634,0.03614,377,,,,,,
EDGE,299,28,0.01493,492,,,,,,
EDGE,367,914,0.01936,344,,,,,,
EDGE,149,410,0.02336,406,,,,,,
EDGE,279,838,0.02328,423,,,,,,
EDGE,404,759,0.01881,474,,,,,,
EDGE,516,773,0.02524,381,,,,,,
EDGE,168,488,0.00454,202,,,,,,
EDGE,376,483,0.01541,88,,,,,,
EDGE,510,36,0.02936,100,,,,,,
EDGE,415,783,0.01779,209,,,,,,
EDGE,181,608,0.03337,373,,,,,,
EDGE,831,919,0.00872,466,,,,,,
EDGE,581,736,0.01178,322,,,,,,
EDGE,457,338,0.04523,81,,,,,,
EDGE,284,261,0.04301,261,,,,,,
EDGE,418,20,0.01439,271,,,,,,
EDGE,490,177,0.00824,338,,,,,,
EDGE,180,665,0.02764,203,,,,,,
EDGE,913,782,0.0097,226,,,,,,
EDGE,72,610,0.00691,424,,,,,,
EDGE,176,222,0.01138,140,,,,,,
EDGE,152,524,0.0327,93,,,,,,
STORAGE,,,,,1735689600,25,-18.891,818,0.013,
STORAGE,,,,,1735689660,91,-15.33,398,0.388,
STORAGE,,,,,1735689720,75,43.679,336,0.052,
STORAGE,,,,,1735689780,86,-48.015,214,0.282,
STORAGE,,,,,1735689840,82,-45.765,629,0.035,
STORAGE,,,,,1735689900,15,-13.559,565,0.058,
STORAGE,,,,,1735689960,67,34.583,983,0.267,
STORAGE,,,,,1735690020,93,-38.39,550,0.457,
STORAGE,,,,,1735690080,10,-41.253,325,0.382,
STORAGE,,,,,1735690140,42,-14.026,504,0.067,
