command,timestamp,sensor_id,contamination,pressure,flow,report_text,query_l,query_r,pattern,extra
SENSOR,1735950180,21,3.889,6.497,36.333,,,,,
SENSOR,1735950240,45,0.057,4.577,95.521,,,,,
SENSOR,1735950300,46,2.182,7.883,63.616,,,,,
SENSOR,1735950360,16,1.803,7.911,13.328,,,,,
SENSOR,1735950420,37,0.36,7.47,70.019,,,,,
SENSOR,1735950480,41,1.335,1.799,52.978,,,,,
SENSOR,1735950540,14,4.493,7.317,20.466,,,,,
SENSOR,1735950600,27,2.63,1.978,96.541,,,,,
SENSOR,1735950660,47,0.79,2.502,96.108,,,,,
SENSOR,1735950720,34,3.665,3.243,6.881,,,,,
SENSOR,1735950780,42,1.382,6.515,75.171,,,,,
SENSOR,1735950840,12,0.906,1.084,62.148,,,,,
SENSOR,1735950900,12,1.638,1.386,61.237,,,,,
SENSOR,1735950960,33,2.446,9.866,94.05,,,,,
SENSOR,1735951020,38,2.492,2.69,99.846,,,,,
SENSOR,1735951080,4,1.034,8.48,56.326,,,,,
SENSOR,1735951140,24,0.55,3.302,3.618,,,,,
SENSOR,1735951200,19,0.309,6.105,57.326,,,,,
SENSOR,1735951260,2,4.459,6.2,16.525,,,,,
SENSOR,1735951320,24,2.413,5.238,36.731,,,,,
SENSOR,1735951380,34,2.213,7.303,38.121,,,,,
SENSOR,1735951440,26,4.405,7.835,95.301,,,,,
SENSOR,1735951500,24,0.725,8.224,46.795,,,,,
SENSOR,1735951560,28,0.478,1.565,5.015,,,,,
SENSOR,1735951620,29,1.424,8.285,89.56,,,,,
SENSOR,1735951680,13,1.619,9.339,68.018,,,,,
SENSOR,1735951740,21,3.723,8.611,11.596,,,,,
SENSOR,1735951800,40,4.946,9.002,74.855,,,,,
SENSOR,1735951860,48,3.116,3.322,86.193,,,,,
SENSOR,1735951920,20,1.079,9.223,36.689,,,,,
SENSOR,1735951980,34,4.796,3.329,45.016,,,,,
SENSOR,1735952040,42,2.743,7.835,49.296,,,,,
SENSOR,1735952100,9,4.44,7.811,38.836,,,,,
SENSOR,1735952160,38,1.67,1.04,50.022,,,,,
SENSOR,1735952220,9,4.917,7.614,31.214,,,,,
SENSOR,1735952280,49,0.233,5.128,46.517,,,,,
SENSOR,1735952340,43,4.893,7.354,38.292,,,,,
SENSOR,1735952400,34,3.247,3.106,61.351,,,,,
SENSOR,1735952460,23,2.693,2.286,23.319,,,,,
SENSOR,1735952520,11,2.499,1.225,42.655,,,,,
SENSOR,1735952580,15,4.372,1.021,59.505,,,,,
SENSOR,1735952640,47,1.099,9.775,83.871,,,,,
SENSOR,1735952700,5,2.814,1.232,0.719,,,,,
SENSOR,1735952760,26,0.96,6.45,82.737,,,,,
SENSOR,1735952820,36,0.829,1.1,62.851,,,,,
SENSOR,1735952880,14,3.868,7.447,79.689,,,,,
SENSOR,1735952940,32,0.709,4.402,87.994,,,,,
SENSOR,1735953000,9,2.43,7.221,93.128,,,,,
SENSOR,1735953060,29,3.872,3.632,91.655,,,,,
SENSOR,1735953120,2,2.918,8.17,78.19,,,,,
SENSOR,1735953180,7,4.766,6.631,23.503,,,,,
SENSOR,1735953240,28,1.473,6.805,47.203,,,,,
SENSOR,1735953300,9,3.508,3.976,97.461,,,,,
SENSOR,1735953360,4,1.647,7.155,91.508,,,,,
SENSOR,1735953420,37,0.564,6.424,32.316,,,,,
SENSOR,1735953480,42,3.261,1.426,14.023,,,,,
SENSOR,1735953540,34,1.745,1.31,49.179,,,,,
SENSOR,1735953600,0,3.272,3.799,49.089,,,,,
SENSOR,1735953660,15,3.716,2.306,13.428,,,,,
SENSOR,1735953720,16,0.328,8.16,27.455,,,,,
SENSOR,1735953780,10,3.326,2.037,97.154,,,,,
SENSOR,1735953840,3,2.618,3.023,90.142,,,,,
SENSOR,1735953900,45,2.753,2.736,71.432,,,,,
SENSOR,1735953960,24,4.416,3.911,32.364,,,,,
SENSOR,1735954020,8,4.289,3.585,87.027,,,,,
SENSOR,1735954080,43,1.778,2.289,82.44,,,,,
SENSOR,1735954140,45,3.422,2.941,69.07,,,,,
SENSOR,1735954200,12,4.244,6.719,58.785,,,,,
SENSOR,1735954260,22,4.597,8.466,77.231,,,,,
SENSOR,1735954320,29,3.327,7.556,27.991,,,,,
SENSOR,1735954380,2,4.239,1.063,45.792,,,,,
SENSOR,1735954440,39,0.888,8.006,54.29,,,,,
SENSOR,1735954500,23,1.426,8.692,66.9,,,,,
SENSOR,1735954560,3,0.357,3.003,16.306,,,,,
SENSOR,1735954620,2,1.144,3.888,25.246,,,,,
SENSOR,1735954680,13,3.646,7.948,1.39,,,,,
SENSOR,1735954740,45,0.923,5.447,1.661,,,,,
SENSOR,1735954800,47,2.069,7.856,22.887,,,,,
SENSOR,1735954860,26,1.378,6.918,58.216,,,,,
SENSOR,1735954920,16,3.83,9.474,12.934,,,,,
SENSOR,1735954980,4,2.382,5.51,21.462,,,,,
SENSOR,1735955040,29,2.868,9.449,11.871,,,,,
SENSOR,1735955100,47,2.816,9.775,13.436,,,,,
SENSOR,1735955160,6,4.243,2.501,94.186,,,,,
SENSOR,1735955220,16,0.71,1.979,80.238,,,,,
SENSOR,1735955280,24,1.463,5.446,66.299,,,,,
SENSOR,1735955340,29,2.876,9.753,95.604,,,,,
SENSOR,1735955400,44,1.568,7.15,36.389,,,,,
SENSOR,1735955460,45,0.872,4.532,19.64,,,,,
SENSOR,1735955520,8,1.614,2.582,38.911,,,,,
SENSOR,1735955580,8,2.361,5.629,84.194,,,,,
SENSOR,1735955640,43,1.817,9.141,59.4,,,,,
SENSOR,1735955700,45,2.25,6.524,4.175,,,,,
SENSOR,1735955760,35,1.088,2.753,8.163,,,,,
SENSOR,1735955820,2,0.228,1.744,97.307,,,,,
SENSOR,1735955880,10,4.046,7.489,98.819,,,,,
SENSOR,1735955940,48,3.582,7.85,63.612,,,,,
SENSOR,1735956000,9,1.262,7.51,21.081,,,,,
SENSOR,1735956060,39,2.294,4.597,29.106,,,,,
SENSOR,1735956120,7,0.744,8.642,44.415,,,,,
SENSOR,1735956180,47,4.966,5.372,40.585,,,,,
SENSOR,1735956240,23,2.109,3.602,19.439,,,,,
SENSOR,1735956300,30,0.471,4.349,4.982,,,,,
SENSOR,1735956360,43,3.813,9.641,60.766,,,,,
SENSOR,1735956420,20,4.292,7.306,11.575,,,,,
SENSOR,1735956480,9,3.306,4.37,45.517,,,,,
SENSOR,1735956540,48,0.767,7.987,16.197,,,,,
SENSOR,1735956600,10,2.097,3.451,65.484,,,,,
SENSOR,1735956660,49,2.852,1.34,43.33,,,,,
SENSOR,1735956720,48,0.032,2.795,40.163,,,,,
SENSOR,1735956780,49,1.753,8.98,21.316,,,,,
SENSOR,1735956840,35,4.711,3.887,60.741,,,,,
SENSOR,1735956900,21,0.583,7.856,8.559,,,,,
SENSOR,1735956960,16,0.727,9.981,64.696,,,,,
SENSOR,1735957020,40,2.045,5.311,98.78,,,,,
SENSOR,1735957080,11,0.311,1.576,66.634,,,,,
SENSOR,1735957140,15,3.347,2.153,15.421,,,,,
SENSOR,1735957200,45,3.546,9.012,36.245,,,,,
SENSOR,1735957260,24,0.281,7.125,84.55,,,,,
SENSOR,1735957320,21,3.626,6.75,87.524,,,,,
SENSOR,1735957380,12,3.705,6.054,76.455,,,,,
SENSOR,1735957440,2,2.163,2.817,32.912,,,,,
SENSOR,1735957500,7,2.39,4.689,81.322,,,,,
SENSOR,1735957560,36,2.149,8.07,83.328,,,,,
SENSOR,1735957620,32,2.154,3.232,8.081,,,,,
SENSOR,1735957680,42,4.39,6.725,88.608,,,,,
SENSOR,1735957740,4,2.636,1.578,63.655,,,,,
SENSOR,1735957800,41,0.256,5.292,17.519,,,,,
SENSOR,1735957860,34,2.133,6.665,38.97,,,,,
SENSOR,1735957920,22,1.763,9.165,33.284,,,,,
SENSOR,1735957980,38,2.024,6.533,42.622,,,,,
SENSOR,1735958040,11,2.87,3.66,33.964,,,,,
SENSOR,1735958100,7,1.97,6.154,80.178,,,,,
SENSOR,1735958160,23,2.299,8.934,36.541,,,,,
SENSOR,1735958220,33,3.281,5.905,96.021,,,,,
SENSOR,1735958280,2,0.012,5.986,15.041,,,,,
SENSOR,1735958340,10,3.245,6.445,87.158,,,,,
SENSOR,1735958400,13,3.03,8.428,75.225,,,,,
SENSOR,1735958460,11,2.661,9.117,96.454,,,,,
SENSOR,1735958520,4,3.304,7.589,96.231,,,,,
SENSOR,1735958580,1,1.305,1.669,85.998,,,,,
SENSOR,1735958640,10,1.292,4.761,43.224,,,,,
SENSOR,1735958700,37,3.893,9.629,60.153,,,,,
SENSOR,1735958760,34,1.851,7.365,84.023,,,,,
SENSOR,1735958820,22,0.201,5.093,26.09,,,,,
SENSOR,1735958880,45,1.22,3.73,54.547,,,,,
SENSOR,1735958940,33,2.71,2.321,67.956,,,,,
SENSOR,1735959000,9,2.211,9.184,58.115,,,,,
SENSOR,1735959060,9,0.896,5.543,15.523,,,,,
SENSOR,1735959120,47,1.593,9.117,34.803,,,,,
SENSOR,1735959180,41,2.344,1.927,46.776,,,,,
SENSOR,1735959240,4,4.654,9.359,92.46,,,,,
SENSOR,1735959300,40,2.594,9.687,97.672,,,,,
SENSOR,1735959360,7,4.475,8.713,82.104,,,,,
SENSOR,1735959420,39,0.932,1.753,16.461,,,,,
SENSOR,1735959480,39,0.861,5.144,45.744,,,,,
SENSOR,1735959540,42,3.209,6.875,88.716,,,,,
SENSOR,1735959600,34,0.827,1.474,92.93,,,,,
SENSOR,1735959660,17,2.179,1.648,82.041,,,,,
SENSOR,1735959720,28,4.863,7.536,38.932,,,,,
SENSOR,1735959780,1,4.169,5.696,59.623,,,,,
SENSOR,1735959840,8,4.53,4.766,79.712,,,,,
SENSOR,1735959900,33,0.563,4.995,85.51,,,,,
SENSOR,1735959960,9,0.834,7.405,48.432,,,,,
SENSOR,1735960020,30,3.757,2.497,0.212,,,,,
SENSOR,1735960080,47,1.669,3.433,34.591,,,,,
SENSOR,1735960140,23,0.364,6.623,59.01,,,,,
SENSOR,1735960200,27,2.741,3.918,18.911,,,,,
SENSOR,1735960260,5,3.661,3.447,39.671,,,,,
SENSOR,1735960320,25,2.131,2.875,95.689,,,,,
SENSOR,1735960380,29,2.064,6.509,20.156,,,,,
SENSOR,1735960440,28,0.641,1.554,68.784,,,,,
SENSOR,1735960500,42,4.015,8.847,91.709,,,,,
SENSOR,1735960560,44,0.155,5.26,84.887,,,,,
SENSOR,1735960620,38,2.226,5.966,67.478,,,,,
SENSOR,1735960680,2,1.425,2.842,68.361,,,,,
SENSOR,1735960740,29,4.443,4.631,86.631,,,,,
SENSOR,1735960800,41,2.523,6.465,90.442,,,,,
SENSOR,1735960860,22,1.03,1.564,45.822,,,,,
SENSOR,1735960920,31,0.172,6.286,62.659,,,,,
SENSOR,1735960980,3,4.722,5.961,98.605,,,,,
SENSOR,1735961040,9,1.905,2.051,42.258,,,,,
SENSOR,1735961100,11,3.085,9.084,90.417,,,,,
SENSOR,1735961160,19,1.085,3.476,41.695,,,,,
SENSOR,1735961220,26,1.894,3.781,67.106,,,,,
SENSOR,1735961280,2,2.428,5.802,95.232,,,,,
SENSOR,1735961340,29,3.592,1.139,3.707,,,,,
SENSOR,1735961400,18,2.521,9.506,77.963,,,,,
SENSOR,1735961460,35,0.841,2.375,30.726,,,,,
SENSOR,1735961520,45,0.544,4.88,94.668,,,,,
SENSOR,1735961580,39,2.643,4.866,90.312,,,,,
SENSOR,1735961640,18,4.177,6.513,10.315,,,,,
SENSOR,1735961700,27,1.462,5.469,54.366,,,,,
SENSOR,1735961760,8,2.465,5.26,39.237,,,,,
SENSOR,1735961820,20,2.313,4.279,49.958,,,,,
SENSOR,1735961880,33,3.964,3.755,60.247,,,,,
SENSOR,1735961940,33,3.325,2.777,55.707,,,,,
SENSOR,1735962000,29,0.735,8.528,6.248,,,,,
SENSOR,1735962060,14,1.251,2.014,0.314,,,,,
SENSOR,1735962120,41,3.742,1.719,25.746,,,,,
SENSOR,1735962180,11,4.164,4.752,45.294,,,,,
SENSOR,1735962240,30,0.202,5.241,87.66,,,,,
SENSOR,1735962300,11,4.012,1.535,83.188,,,,,
SENSOR,1735962360,4,4.975,7.531,77.717,,,,,
SENSOR,1735962420,37,0.699,4.429,67.339,,,,,
SENSOR,1735962480,46,1.02,3.039,62.141,,,,,
SENSOR,1735962540,44,0.017,9.149,63.385,,,,,
SENSOR,1735962600,33,0.45,4.0,63.497,,,,,
SENSOR,1735962660,38,4.736,1.803,18.093,,,,,
SENSOR,1735962720,8,2.232,5.43,62.092,,,,,
SENSOR,1735962780,44,1.246,2.086,94.112,,,,,
SENSOR,1735962840,49,3.732,5.598,36.521,,,,,
SENSOR,1735962900,42,1.792,3.813,92.512,,,,,
SENSOR,1735962960,9,2.24,4.298,54.655,,,,,
SENSOR,1735963020,31,4.426,8.591,84.066,,,,,
SENSOR,1735963080,3,0.477,4.44,36.796,,,,,
SENSOR,1735963140,43,3.603,9.678,58.923,,,,,
SENSOR,1735963200,11,0.907,3.283,10.405,,,,,
SENSOR,1735963260,38,2.604,8.047,84.269,,,,,
SENSOR,1735963320,27,0.202,5.419,72.195,,,,,
SENSOR,1735963380,20,0.278,8.601,95.004,,,,,
SENSOR,1735963440,5,3.852,1.634,64.003,,,,,
SENSOR,1735963500,35,2.592,5.727,80.174,,,,,
SENSOR,1735963560,16,3.422,1.356,91.937,,,,,
SENSOR,1735963620,10,3.106,2.377,38.467,,,,,
SENSOR,1735963680,32,4.867,9.468,54.451,,,,,
SENSOR,1735963740,19,0.542,8.028,34.596,,,,,
SENSOR,1735963800,19,0.612,1.064,89.577,,,,,
SENSOR,1735963860,26,0.916,5.319,42.876,,,,,
SENSOR,1735963920,16,3.174,6.75,65.063,,,,,
SENSOR,1735963980,32,0.668,3.358,26.255,,,,,
SENSOR,1735964040,49,1.914,7.599,60.197,,,,,
SENSOR,1735964100,5,3.348,4.756,26.899,,,,,
SENSOR,1735964160,25,4.24,2.074,35.985,,,,,
SENSOR,1735964220,12,2.962,8.913,75.169,,,,,
SENSOR,1735964280,11,4.907,6.376,0.581,,,,,
SENSOR,1735964340,39,2.619,8.564,75.109,,,,,
SENSOR,1735964400,1,4.722,3.837,72.191,,,,,
SENSOR,1735964460,20,0.588,7.826,49.453,,,,,
SENSOR,1735964520,11,3.404,2.802,11.625,,,,,
SENSOR,1735964580,3,1.614,8.068,22.219,,,,,
SENSOR,1735964640,33,0.811,4.038,54.6,,,,,
SENSOR,1735964700,16,0.289,6.682,58.808,,,,,
SENSOR,1735964760,12,0.001,2.176,0.663,,,,,
SENSOR,1735964820,39,4.283,2.677,75.629,,,,,
SENSOR,1735964880,33,2.203,4.124,22.481,,,,,
SENSOR,1735964940,27,2.375,3.165,65.318,,,,,
SENSOR,1735965000,16,1.967,1.029,91.239,,,,,
SENSOR,1735965060,8,3.72,3.525,37.887,,,,,
SENSOR,1735965120,16,1.157,6.804,96.37,,,,,
SENSOR,1735965180,49,4.541,3.284,58.309,,,,,
SENSOR,1735965240,16,4.307,9.139,45.264,,,,,
SENSOR,1735965300,27,0.072,3.1,97.57,,,,,
SENSOR,1735965360,13,4.19,4.224,3.304,,,,,
SENSOR,1735965420,16,0.699,9.047,62.873,,,,,
SENSOR,1735965480,41,0.743,1.137,61.209,,,,,
SENSOR,1735965540,13,1.237,4.586,73.185,,,,,
SENSOR,1735965600,40,2.621,2.786,88.062,,,,,
SENSOR,1735965660,1,3.286,8.107,87.583,,,,,
SENSOR,1735965720,4,2.504,6.72,69.966,,,,,
SENSOR,1735965780,15,3.939,6.939,23.805,,,,,
SENSOR,1735965840,29,1.304,1.455,94.898,,,,,
SENSOR,1735965900,47,0.714,3.341,96.769,,,,,
SENSOR,1735965960,34,0.645,7.393,12.312,,,,,
SENSOR,1735966020,28,3.304,4.573,45.675,,,,,
SENSOR,1735966080,5,0.532,3.918,53.902,,,,,
SENSOR,1735966140,1,4.769,8.692,88.707,,,,,
SENSOR,1735966200,26,2.502,2.941,10.404,,,,,
SENSOR,1735966260,49,2.338,6.281,6.235,,,,,
SENSOR,1735966320,16,3.595,1.778,42.552,,,,,
SENSOR,1735966380,47,0.853,7.839,98.522,,,,,
SENSOR,1735966440,3,1.823,9.801,55.536,,,,,
SENSOR,1735966500,15,2.085,8.93,12.519,,,,,
SENSOR,1735966560,43,4.844,3.265,66.622,,,,,
SENSOR,1735966620,15,4.691,3.419,48.445,,,,,
SENSOR,1735966680,23,1.012,5.208,0.649,,,,,
SENSOR,1735966740,49,0.136,6.064,29.488,,,,,
SENSOR,1735966800,40,3.15,2.141,34.151,,,,,
SENSOR,1735966860,21,0.063,7.072,78.441,,,,,
SENSOR,1735966920,30,0.875,8.205,27.11,,,,,
SENSOR,1735966980,40,3.206,6.646,43.247,,,,,
SENSOR,1735967040,31,1.812,3.497,52.312,,,,,
SENSOR,1735967100,13,3.499,6.582,68.766,,,,,
SENSOR,1735967160,31,2.52,2.284,12.313,,,,,
SENSOR,1735967220,26,0.569,8.226,78.748,,,,,
SENSOR,1735967280,16,2.08,7.022,21.021,,,,,
SENSOR,1735967340,10,4.922,8.168,19.241,,,,,
SENSOR,1735967400,32,0.74,1.74,5.634,,,,,
SENSOR,1735967460,48,3.462,9.744,75.995,,,,,
SENSOR,1735967520,4,2.648,7.858,64.0,,,,,
SENSOR,1735967580,34,2.407,9.086,71.66,,,,,
SENSOR,1735967640,16,2.455,2.956,62.89,,,,,
SENSOR,1735967700,16,1.535,8.652,13.162,,,,,
SENSOR,1735967760,41,3.367,6.618,94.126,,,,,
SENSOR,1735967820,31,0.562,9.629,42.107,,,,,
SENSOR,1735967880,33,3.385,9.962,75.574,,,,,
SENSOR,1735967940,43,4.021,3.659,46.547,,,,,
SENSOR,1735968000,10,3.325,1.389,15.187,,,,,
SENSOR,1735968060,12,4.563,7.526,56.92,,,,,
SENSOR,1735968120,1,0.066,6.347,22.854,,,,,
SENSOR,1735968180,24,1.202,6.666,12.611,,,,,
SENSOR,1735968240,38,4.324,1.665,54.564,,,,,
SENSOR,1735968300,37,3.236,1.421,28.847,,,,,
SENSOR,1735968360,23,3.699,7.258,19.442,,,,,
SENSOR,1735968420,12,3.914,6.529,41.975,,,,,
SENSOR,1735968480,42,2.189,2.729,61.63,,,,,
SENSOR,1735968540,18,2.456,7.928,39.307,,,,,
SENSOR,1735968600,1,1.499,7.118,51.792,,,,,
SENSOR,1735968660,19,0.841,7.03,11.73,,,,,
SENSOR,1735968720,38,4.212,3.209,31.695,,,,,
SENSOR,1735968780,49,1.1,4.703,5.299,,,,,
SENSOR,1735968840,23,0.196,5.904,23.985,,,,,
SENSOR,1735968900,47,4.936,8.937,19.221,,,,,
SENSOR,1735968960,18,2.051,7.182,71.504,,,,,
SENSOR,1735969020,37,2.843,7.866,78.005,,,,,
SENSOR,1735969080,19,1.957,4.613,58.864,,,,,
SENSOR,1735969140,22,4.999,1.832,50.251,,,,,
SENSOR,1735969200,5,4.468,7.533,62.796,,,,,
SENSOR,1735969260,1,0.86,3.577,24.225,,,,,
SENSOR,1735969320,22,1.591,2.729,11.222,,,,,
SENSOR,1735969380,24,2.696,4.302,34.473,,,,,
SENSOR,1735969440,9,3.298,7.885,21.695,,,,,
SENSOR,1735969500,19,0.732,8.197,74.174,,,,,
SENSOR,1735969560,17,1.958,2.563,78.416,,,,,
SENSOR,1735969620,22,2.813,5.511,46.508,,,,,
SENSOR,1735969680,11,2.33,5.086,91.072,,,,,
SENSOR,1735969740,15,0.915,4.0,6.396,,,,,
SENSOR,1735969800,49,3.204,2.476,19.326,,,,,
SENSOR,1735969860,46,0.624,5.465,82.545,,,,,
SENSOR,1735969920,13,3.626,4.748,61.133,,,,,
SENSOR,1735969980,38,2.967,8.126,28.636,,,,,
SENSOR,1735970040,30,4.242,4.743,62.152,,,,,
SENSOR,1735970100,48,3.67,3.967,37.333,,,,,
SENSOR,1735970160,26,4.527,1.83,52.138,,,,,
SENSOR,1735970220,47,4.936,1.127,32.927,,,,,
SENSOR,1735970280,11,2.512,9.336,25.176,,,,,
SENSOR,1735970340,49,2.032,7.953,84.148,,,,,
SENSOR,1735970400,4,2.273,8.854,62.918,,,,,
SENSOR,1735970460,46,4.087,3.957,76.786,,,,,
SENSOR,1735970520,25,1.26,9.422,58.651,,,,,
SENSOR,1735970580,21,4.178,2.805,80.325,,,,,
SENSOR,1735970640,36,0.058,9.501,27.151,,,,,
SENSOR,1735970700,11,3.821,2.434,47.352,,,,,
SENSOR,1735970760,36,0.754,7.813,90.988,,,,,
SENSOR,1735970820,21,3.348,5.833,88.838,,,,,
SENSOR,1735970880,4,4.947,7.291,23.739,,,,,
SENSOR,1735970940,34,3.558,7.892,63.311,,,,,
SENSOR,1735971000,1,4.493,6.939,85.7,,,,,
SENSOR,1735971060,27,0.789,4.249,18.05,,,,,
SENSOR,1735971120,47,3.028,6.89,56.098,,,,,
SENSOR,1735971180,21,1.724,6.342,3.863,,,,,
SENSOR,1735971240,23,1.302,3.754,76.509,,,,,
SENSOR,1735971300,2,2.577,2.964,47.085,,,,,
SENSOR,1735971360,47,4.605,4.852,93.332,,,,,
SENSOR,1735971420,34,2.026,5.971,16.876,,,,,
SENSOR,1735971480,8,4.461,4.763,45.202,,,,,
SENSOR,1735971540,23,4.911,8.614,40.106,,,,,
SENSOR,1735971600,14,1.156,7.711,22.577,,,,,
SENSOR,1735971660,32,0.544,4.126,86.552,,,,,
SENSOR,1735971720,13,4.722,4.218,40.806,,,,,
SENSOR,1735971780,37,3.614,9.682,43.997,,,,,
SENSOR,1735971840,42,4.903,8.872,80.499,,,,,
SENSOR,1735971900,37,3.341,4.328,48.272,,,,,
SENSOR,1735971960,16,0.99,4.286,90.357,,,,,
SENSOR,1735972020,27,4.18,9.209,34.017,,,,,
SENSOR,1735972080,25,3.465,3.93,17.082,,,,,
SENSOR,1735972140,29,1.613,8.186,97.46,,,,,
SENSOR,1735972200,3,3.481,6.687,21.24,,,,,
SENSOR,1735972260,40,2.929,4.651,5.047,,,,,
SENSOR,1735972320,43,3.941,9.805,88.761,,,,,
SENSOR,1735972380,41,0.816,5.735,98.173,,,,,
SENSOR,1735972440,47,3.736,5.24,92.614,,,,,
SENSOR,1735972500,13,3.533,8.354,72.428,,,,,
SENSOR,1735972560,35,3.11,7.187,78.202,,,,,
SENSOR,1735972620,11,2.741,1.818,91.091,,,,,
SENSOR,1735972680,23,4.155,7.356,85.559,,,,,
SENSOR,1735972740,19,4.002,3.719,93.058,,,,,
SENSOR,1735972800,26,2.437,3.529,1.756,,,,,
SENSOR,1735972860,37,0.097,9.039,1.68,,,,,
SENSOR,1735972920,23,4.383,1.107,39.822,,,,,
SENSOR,1735972980,5,1.235,7.666,31.323,,,,,
SENSOR,1735973040,1,0.855,3.803,6.701,,,,,
SENSOR,1735973100,45,4.917,2.958,14.576,,,,,
SENSOR,1735973160,17,1.061,4.09,98.401,,,,,
SENSOR,1735973220,43,2.705,4.837,59.88,,,,,
SENSOR,1735973280,39,0.881,4.09,70.201,,,,,
SENSOR,1735973340,46,1.298,3.351,7.153,,,,,
SENSOR,1735973400,49,0.719,1.235,51.427,,,,,
SENSOR,1735973460,21,0.094,6.657,26.997,,,,,
SENSOR,1735973520,35,3.909,9.692,92.448,,,,,
SENSOR,1735973580,37,1.635,1.365,90.663,,,,,
SENSOR,1735973640,14,0.458,8.299,1.699,,,,,
SENSOR,1735973700,41,3.849,2.332,86.113,,,,,
SENSOR,1735973760,38,2.594,7.367,74.604,,,,,
SENSOR,1735973820,35,3.418,4.046,40.698,,,,,
SENSOR,1735973880,22,3.229,5.858,33.148,,,,,
SENSOR,1735973940,15,1.411,2.467,6.453,,,,,
SENSOR,1735974000,13,0.874,8.145,33.787,,,,,
SENSOR,1735974060,16,2.644,3.168,84.206,,,,,
SENSOR,1735974120,24,1.568,1.362,15.651,,,,,
SENSOR,1735974180,19,0.168,5.577,27.594,,,,,
SENSOR,1735974240,27,2.803,1.972,87.683,,,,,
SENSOR,1735974300,33,1.114,1.875,92.675,,,,,
SENSOR,1735974360,35,1.256,1.929,89.446,,,,,
SENSOR,1735974420,23,0.967,7.681,90.053,,,,,
SENSOR,1735974480,4,4.5,5.586,94.006,,,,,
SENSOR,1735974540,1,3.304,8.532,6.078,,,,,
SENSOR,1735974600,5,1.615,2.303,13.15,,,,,
SENSOR,1735974660,49,2.478,8.692,18.581,,,,,
SENSOR,1735974720,8,3.502,3.172,86.971,,,,,
SENSOR,1735974780,29,4.538,9.149,67.335,,,,,
SENSOR,1735974840,26,4.714,7.202,31.97,,,,,
SENSOR,1735974900,43,2.546,9.94,48.504,,,,,
SENSOR,1735974960,26,2.734,4.235,48.518,,,,,
SENSOR,1735975020,43,2.765,2.632,5.879,,,,,
SENSOR,1735975080,18,1.889,6.438,56.925,,,,,
SENSOR,1735975140,35,4.733,9.862,31.928,,,,,
SENSOR,1735975200,37,2.429,3.368,23.707,,,,,
SENSOR,1735975260,42,0.242,2.589,92.807,,,,,
SENSOR,1735975320,21,2.896,6.773,23.837,,,,,
SENSOR,1735975380,26,4.394,2.865,48.974,,,,,
SENSOR,1735975440,15,2.043,5.606,32.884,,,,,
SENSOR,1735975500,12,4.887,9.727,5.902,,,,,
SENSOR,1735975560,34,4.187,9.421,86.533,,,,,
SENSOR,1735975620,31,2.044,6.07,58.657,,,,,
SENSOR,1735975680,10,3.384,5.146,65.306,,,,,
SENSOR,1735975740,0,2.901,5.084,38.272,,,,,
SENSOR,1735975800,45,1.768,3.385,14.935,,,,,
SENSOR,1735975860,12,0.75,3.924,46.577,,,,,
SENSOR,1735975920,16,4.23,8.722,46.263,,,,,
SENSOR,1735975980,3,2.214,4.493,92.114,,,,,
SENSOR,1735976040,15,3.726,9.839,21.229,,,,,
SENSOR,1735976100,13,3.545,9.572,54.011,,,,,
SENSOR,1735976160,14,3.796,6.968,40.096,,,,,
SENSOR,1735976220,17,2.364,1.943,55.199,,,,,
SENSOR,1735976280,5,3.632,6.871,13.618,,,,,
SENSOR,1735976340,30,4.521,9.023,81.221,,,,,
SENSOR,1735976400,19,4.185,9.915,29.505,,,,,
SENSOR,1735976460,4,1.476,5.795,13.957,,,,,
SENSOR,1735976520,29,2.441,7.771,22.513,,,,,
SENSOR,1735976580,35,0.604,2.172,18.391,,,,,
SENSOR,1735976640,39,1.294,5.909,1.92,,,,,
SENSOR,1735976700,47,4.954,8.376,36.045,,,,,
SENSOR,1735976760,18,2.107,6.853,3.543,,,,,
SENSOR,1735976820,12,3.804,5.621,90.413,,,,,
SENSOR,1735976880,20,1.844,3.413,28.611,,,,,
SENSOR,1735976940,34,3.953,9.422,78.942,,,,,
SENSOR,1735977000,0,2.992,9.082,3.161,,,,,
SENSOR,1735977060,36,3.069,4.167,16.504,,,,,
SENSOR,1735977120,46,1.731,5.351,53.063,,,,,
SENSOR,1735977180,15,1.453,7.627,52.397,,,,,
SENSOR,1735977240,40,3.737,1.69,8.5,,,,,
SENSOR,1735977300,10,4.767,4.458,6.172,,,,,
SENSOR,1735977360,33,1.483,6.923,91.653,,,,,
SENSOR,1735977420,19,2.323,7.664,47.56,,,,,
SENSOR,1735977480,38,4.052,3.573,29.529,,,,,
SENSOR,1735977540,40,2.915,2.619,46.978,,,,,
SENSOR,1735977600,16,2.524,6.227,2.78,,,,,
SENSOR,1735977660,21,4.9,7.269,88.861,,,,,
SENSOR,1735977720,25,0.825,9.511,26.159,,,,,
SENSOR,1735977780,42,4.174,2.961,94.959,,,,,
SENSOR,1735977840,45,3.882,3.461,70.773,,,,,
SENSOR,1735977900,21,2.444,4.794,35.833,,,,,
SENSOR,1735977960,34,1.713,1.408,6.691,,,,,
SENSOR,1735978020,20,1.883,7.265,6.751,,,,,
