complaint_id,citizen_id,raw_text,detected_type,ward_id,lat,lon,severity,waiting_minutes,assigned_team_id,heap_priority_score
CMP003877,CZ05282,Flickering street lamp,streetlight,W09,12.970417,77.530845,3,1465,TEAM07,0.496
CMP003878,CZ00435,Flickering street lamp,streetlight,W09,12.953838,77.464304,2,3656,TEAM04,0.579
CMP003879,CZ07870,Open manhole,drainage,W06,12.949742,77.431692,2,191,TEAM07,0.258
CMP003880,CZ06527,Smell from waste,garbage,W06,12.97828,77.571038,5,594,TEAM03,0.655
CMP003881,CZ02106,Clogged sewage line,drainage,W20,12.878365,77.570836,4,3088,TEAM06,0.766
CMP003882,CZ03131,Water supply leak,water_leak,W01,12.900314,77.453354,5,156,TEAM02,0.614
CMP003883,CZ07339,Pole light fused,streetlight,W10,12.865186,77.512439,3,1337,TEAM04,0.484
CMP003884,CZ05709,Dark road no lights,streetlight,W04,12.8553,77.429263,2,3226,TEAM01,0.539
CMP003885,CZ05626,Street garbage pile,garbage,W17,12.956418,77.470941,4,442,,0.521
CMP003886,CZ05029,Open manhole,drainage,W05,12.882026,77.476624,3,2423,TEAM01,0.584
CMP003887,CZ07405,Blocked drain,drainage,W13,12.885362,77.454125,1,702,TEAM10,0.185
CMP003888,CZ05349,Garbage not collected,garbage,W15,12.843312,77.420567,4,2702,,0.73
CMP003889,CZ04468,Smell from waste,garbage,W19,12.867263,77.42517,2,3595,TEAM01,0.573
CMP003890,CZ01141,Drainage overflowing,drainage,W16,12.940963,77.483331,2,3406,TEAM07,0.555
CMP003891,CZ02519,Clogged sewage line,drainage,W04,12.97552,77.46906,4,83,TEAM03,0.488
CMP003892,CZ02515,Drainage overflowing,drainage,W11,12.927678,77.447177,3,1812,TEAM08,0.528
CMP003893,CZ05562,Overflowing dustbin,garbage,W10,12.906561,77.480224,1,481,TEAM02,0.165
CMP003894,CZ02047,Flickering street lamp,streetlight,W05,12.909058,77.541128,5,4251,TEAM03,0.994
CMP003895,CZ05674,Big pothole on road,pothole,W08,12.891624,77.46182,1,3730,TEAM06,0.465
CMP003896,CZ02925,Clogged sewage line,drainage,W07,12.952121,77.472534,3,1853,TEAM05,0.532
CMP003897,CZ05043,Water leakage on road,water_leak,W03,12.888104,77.45192,5,2941,TEAM07,0.872
CMP003898,CZ02100,Flickering street lamp,streetlight,W12,12.895364,77.493941,1,78,TEAM01,0.127
CMP003899,CZ02627,Clogged sewage line,drainage,W05,12.842045,77.423255,2,520,TEAM09,0.288
CMP003900,CZ01236,Deep pothole near junction,pothole,W01,12.954219,77.495831,2,2033,TEAM08,0.428
CMP003901,CZ06912,Blocked drain,drainage,W16,12.893422,77.458475,1,1474,,0.256
CMP003902,CZ03739,Streetlight not working,streetlight,W17,12.902598,77.462213,3,2247,TEAM07,0.568
CMP003903,CZ03827,Sewage water overflow,water_leak,W03,12.897007,77.543378,3,1561,TEAM05,0.505
CMP003904,CZ03572,Garbage not collected,garbage,W01,12.830768,77.550068,4,3427,TEAM03,0.797
CMP003905,CZ07657,Pole light fused,streetlight,W10,12.825377,77.544326,1,1712,TEAM03,0.279
CMP003906,CZ02752,Broken road surface,pothole,W11,12.912467,77.52637,3,1319,TEAM09,0.482
CMP003907,CZ01312,Overflowing dustbin,garbage,W03,12.907835,77.509682,2,847,TEAM03,0.318
CMP003908,CZ07773,Water supply leak,water_leak,W20,12.83892,77.506557,5,3529,TEAM03,0.927
CMP003909,CZ06865,Big pothole on road,pothole,W16,12.96742,77.47645,2,3038,TEAM06,0.521
CMP003910,CZ05465,Dark road no lights,streetlight,W11,12.97327,77.437011,3,2171,TEAM04,0.561
CMP003911,CZ07109,Smell from waste,garbage,W10,12.894115,77.448002,5,1896,TEAM07,0.776
CMP003912,CZ04951,Water leakage on road,water_leak,W08,12.906162,77.539063,5,4235,TEAM08,0.992
CMP003913,CZ06325,Pole light fused,streetlight,W11,12.906105,77.574915,1,1328,TEAM08,0.243
CMP003914,CZ02641,Streetlight not working,streetlight,W06,12.928,77.539805,5,2839,TEAM01,0.863
CMP003915,CZ04342,Water leakage on road,water_leak,W11,12.895624,77.45837,2,1439,TEAM04,0.373
CMP003916,CZ04923,Damaged road patch,pothole,W12,12.950496,77.474971,4,3566,TEAM09,0.81
CMP003917,CZ02451,Overflowing dustbin,garbage,W19,12.846081,77.460416,5,905,TEAM06,0.684
CMP003918,CZ00137,Streetlight not working,streetlight,W06,12.85416,77.504466,1,2814,TEAM04,0.381
CMP003919,CZ03759,Damaged road patch,pothole,W12,12.855812,77.539901,4,4308,TEAM07,0.879
CMP003920,CZ00129,Flickering street lamp,streetlight,W04,12.894772,77.465177,3,3449,,0.679
CMP003921,CZ07520,Pole light fused,streetlight,W07,12.833472,77.536904,3,2790,TEAM08,0.618
CMP003922,CZ00578,Drainage overflowing,drainage,W13,12.960629,77.482144,5,1517,TEAM07,0.74
CMP003923,CZ06571,Open manhole,drainage,W16,12.977965,77.569665,2,3502,TEAM03,0.564
CMP003924,CZ03536,Smell from waste,garbage,W02,12.827459,77.579821,5,1272,TEAM05,0.718
CMP003925,CZ03177,Drainage overflowing,drainage,W12,12.906133,77.470247,2,806,TEAM06,0.315
CMP003926,CZ07992,Garbage not collected,garbage,W10,12.957558,77.56894,4,1216,TEAM07,0.593
CMP003927,CZ03416,Flickering street lamp,streetlight,W05,12.839049,77.421242,5,1084,TEAM09,0.7
CMP003928,CZ03252,Streetlight not working,streetlight,W07,12.88291,77.549371,3,2700,TEAM07,0.61
CMP003929,CZ03338,Broken road surface,pothole,W16,12.855857,77.46018,5,1290,TEAM02,0.719
CMP003930,CZ01178,Water leakage on road,water_leak,W11,12.855451,77.507505,4,2866,TEAM02,0.745
CMP003931,CZ03790,Deep pothole near junction,pothole,W11,12.911813,77.43753,3,3249,TEAM06,0.661
CMP003932,CZ03088,Drainage overflowing,drainage,W02,12.948481,77.551055,2,103,TEAM05,0.25
CMP003933,CZ06218,Garbage not collected,garbage,W09,12.917868,77.507903,2,993,,0.332
CMP003934,CZ00807,Smell from waste,garbage,W14,12.912897,77.464875,5,424,TEAM09,0.639
CMP003935,CZ03323,Damaged road patch,pothole,W20,12.898813,77.535412,3,1494,TEAM07,0.498
CMP003936,CZ02013,Broken road surface,pothole,W06,12.917941,77.522928,2,4016,TEAM09,0.612
CMP003937,CZ05707,Pole light fused,streetlight,W16,12.925451,77.487547,2,2666,TEAM04,0.487
CMP003938,CZ04087,Sewage water overflow,water_leak,W14,12.891655,77.540013,1,1794,TEAM09,0.286
CMP003939,CZ06891,Overflowing dustbin,garbage,W06,12.865815,77.562009,5,1624,TEAM05,0.75
CMP003940,CZ05871,Dark road no lights,streetlight,W06,12.898719,77.487573,1,635,TEAM04,0.179
CMP003941,CZ06031,Blocked drain,drainage,W13,12.856825,77.436439,2,203,TEAM10,0.259
CMP003942,CZ07705,Broken road surface,pothole,W04,12.916984,77.449961,2,194,TEAM06,0.258
CMP003943,CZ00088,Deep pothole near junction,pothole,W17,12.873791,77.57668,3,3583,TEAM09,0.692
CMP003944,CZ00986,Drainage overflowing,drainage,W04,12.95679,77.573789,3,613,TEAM04,0.417
CMP003945,CZ00396,Big pothole on road,pothole,W10,12.934411,77.42271,3,3421,TEAM10,0.677
CMP003946,CZ04010,Pole light fused,streetlight,W07,12.877106,77.457283,3,863,TEAM02,0.44
CMP003947,CZ03281,Streetlight not working,streetlight,W03,12.82243,77.515781,2,2454,TEAM06,0.467
CMP003948,CZ06945,Water leakage on road,water_leak,W19,12.883385,77.574035,1,3496,TEAM05,0.444
CMP003949,CZ00985,Broken road surface,pothole,W20,12.820937,77.518437,4,3178,TEAM10,0.774
CMP003950,CZ04905,Garbage not collected,garbage,W06,12.914935,77.473414,2,1279,TEAM10,0.358
CMP003951,CZ00991,Blocked drain,drainage,W19,12.966836,77.542404,1,752,TEAM08,0.19
CMP003952,CZ02466,Sewage water overflow,water_leak,W11,12.926264,77.422614,3,621,TEAM10,0.417
CMP003953,CZ01184,Overflowing dustbin,garbage,W17,12.835527,77.425499,5,3526,TEAM02,0.926
CMP003954,CZ04344,Pole light fused,streetlight,W03,12.833132,77.460838,2,335,TEAM07,0.271
CMP003955,CZ03735,Pipe burst near house,water_leak,W11,12.90409,77.561203,2,2529,TEAM08,0.474
CMP003956,CZ04486,Open manhole,drainage,W01,12.948199,77.422681,2,1711,,0.398
CMP003957,CZ04003,Damaged road patch,pothole,W04,12.839834,77.470906,3,2854,TEAM07,0.624
CMP003958,CZ00631,Streetlight not working,streetlight,W02,12.884151,77.569424,2,3425,TEAM03,0.557
CMP003959,CZ07530,Flickering street lamp,streetlight,W11,12.890226,77.421148,4,4151,TEAM08,0.864
CMP003960,CZ00035,Open manhole,drainage,W09,12.929182,77.493723,5,924,,0.686
CMP003961,CZ06043,Damaged road patch,pothole,W11,12.944377,77.526774,1,3410,TEAM02,0.436
CMP003962,CZ06759,Sewage water overflow,water_leak,W07,12.890718,77.482003,2,1716,TEAM08,0.399
CMP003963,CZ00407,Broken road surface,pothole,W02,12.915717,77.431029,3,1383,TEAM06,0.488
CMP003964,CZ04636,Water supply leak,water_leak,W17,12.881151,77.450192,5,2944,,0.873
CMP003965,CZ00310,Garbage not collected,garbage,W02,12.952862,77.431194,1,1540,,0.263
CMP003966,CZ05720,Dark road no lights,streetlight,W03,12.976253,77.446718,4,276,TEAM10,0.506
CMP003967,CZ02679,Blocked drain,drainage,W06,12.914734,77.516841,4,2694,TEAM05,0.729
CMP003968,CZ01765,Street garbage pile,garbage,W03,12.943394,77.513053,3,2014,TEAM02,0.546
CMP003969,CZ07365,Deep pothole near junction,pothole,W03,12.894489,77.503182,3,2133,TEAM01,0.557
CMP003970,CZ02622,Damaged road patch,pothole,W06,12.974008,77.458628,3,1824,TEAM01,0.529
CMP003971,CZ05695,Deep pothole near junction,pothole,W03,12.954368,77.510797,1,3609,TEAM10,0.454
CMP003972,CZ04566,Open manhole,drainage,W18,12.949369,77.539955,4,49,TEAM08,0.485
CMP003973,CZ06092,Water leakage on road,water_leak,W19,12.895262,77.57587,2,2741,TEAM01,0.494
CMP003974,CZ00341,Garbage not collected,garbage,W06,12.867832,77.527389,1,944,TEAM03,0.207
CMP003975,CZ02478,Blocked drain,drainage,W07,12.871098,77.577669,1,2250,TEAM07,0.328
CMP003976,CZ02145,Flickering street lamp,streetlight,W07,12.972296,77.568648,5,2063,TEAM04,0.791
CMP003977,CZ06356,Smell from waste,garbage,W18,12.880323,77.486479,4,1759,TEAM01,0.643
CMP003978,CZ03476,Deep pothole near junction,pothole,W14,12.898579,77.498472,1,3582,TEAM10,0.452
CMP003979,CZ06605,Deep pothole near junction,pothole,W01,12.964594,77.531411,1,3609,TEAM08,0.454
CMP003980,CZ00104,Streetlight not working,streetlight,W14,12.915606,77.470712,4,4185,TEAM03,0.867
CMP003981,CZ00712,Smell from waste,garbage,W12,12.937196,77.476349,2,2823,TEAM07,0.501
CMP003982,CZ02615,Water supply leak,water_leak,W12,12.924483,77.570682,5,3064,,0.884
CMP003983,CZ04283,Water leakage on road,water_leak,W11,12.824588,77.480548,1,3487,TEAM07,0.443
CMP003984,CZ04314,Sewage water overflow,water_leak,W10,12.86132,77.446184,1,1907,,0.297
CMP003985,CZ05466,Deep pothole near junction,pothole,W15,12.938321,77.454601,1,3343,,0.43
CMP003986,CZ04017,Pipe burst near house,water_leak,W04,12.967614,77.560188,5,3781,TEAM09,0.95
CMP003987,CZ04548,Pipe burst near house,water_leak,W07,12.92863,77.4647,5,4212,TEAM10,0.99
CMP003988,CZ01308,Water supply leak,water_leak,W03,12.847626,77.534596,2,4180,TEAM02,0.627
CMP003989,CZ07105,Streetlight not working,streetlight,W18,12.907863,77.438495,4,562,,0.532
CMP003990,CZ04849,Pipe burst near house,water_leak,W12,12.943232,77.502618,5,846,TEAM05,0.678
CMP003991,CZ03483,Deep pothole near junction,pothole,W08,12.973958,77.563611,4,3094,TEAM04,0.766
CMP003992,CZ01667,Pole light fused,streetlight,W17,12.840526,77.473284,2,4175,TEAM07,0.627
CMP003993,CZ07366,Damaged road patch,pothole,W17,12.935787,77.540857,3,2514,TEAM10,0.593
CMP003994,CZ06251,Clogged sewage line,drainage,W11,12.924011,77.467925,4,3575,TEAM02,0.811
CMP003995,CZ06195,Water supply leak,water_leak,W05,12.969918,77.514101,4,1446,TEAM06,0.614
CMP003996,CZ03176,Streetlight not working,streetlight,W06,12.846401,77.519495,3,4134,TEAM03,0.743
CMP003997,CZ01088,Deep pothole near junction,pothole,W06,12.947574,77.443707,5,409,TEAM06,0.638
CMP003998,CZ02485,Water leakage on road,water_leak,W09,12.901737,77.544753,1,3398,,0.435
CMP003999,CZ02450,Drainage overflowing,drainage,W11,12.918182,77.480269,3,1427,TEAM02,0.492
CMP004000,CZ05283,Overflowing dustbin,garbage,W06,12.926028,77.568634,4,1355,TEAM01,0.605
CMP004001,CZ06312,Big pothole on road,pothole,W09,12.887835,77.458393,4,2487,TEAM01,0.71
CMP004002,CZ05093,Water supply leak,water_leak,W08,12.832703,77.53003,1,3181,TEAM06,0.415
CMP004003,CZ02671,Big pothole on road,pothole,W09,12.869828,77.506272,1,4234,TEAM07,0.512
CMP004004,CZ07371,Big pothole on road,pothole,W09,12.871106,77.474586,2,502,TEAM04,0.286
CMP004005,CZ02248,Streetlight not working,streetlight,W18,12.855999,77.424157,2,2685,TEAM06,0.489
CMP004006,CZ00835,Pipe burst near house,water_leak,W06,12.961474,77.531564,5,3379,,0.913
CMP004007,CZ06724,Broken road surface,pothole,W01,12.873713,77.459409,5,3296,TEAM01,0.905
CMP004008,CZ05406,Flickering street lamp,streetlight,W18,12.932974,77.479437,2,3602,,0.574
CMP004009,CZ05853,Smell from waste,garbage,W09,12.86302,77.540019,3,1195,TEAM02,0.471
CMP004010,CZ07627,Open manhole,drainage,W03,12.942925,77.490458,2,3296,TEAM01,0.545
CMP004011,CZ04377,Big pothole on road,pothole,W10,12.871447,77.483365,1,1845,TEAM04,0.291
CMP004012,CZ05277,Clogged sewage line,drainage,W19,12.911768,77.460085,4,1407,TEAM07,0.61
CMP004013,CZ05487,Street garbage pile,garbage,W03,12.932523,77.499189,3,4271,TEAM02,0.755
CMP004014,CZ02362,Deep pothole near junction,pothole,W02,12.925772,77.475755,4,1770,,0.644
CMP004015,CZ06989,Sewage water overflow,water_leak,W08,12.847881,77.446148,3,2743,TEAM08,0.614
CMP004016,CZ03087,Overflowing dustbin,garbage,W10,12.922439,77.484761,1,2472,TEAM09,0.349
CMP004017,CZ02656,Dark road no lights,streetlight,W20,12.911727,77.578063,5,1171,TEAM09,0.708
CMP004018,CZ06664,Dark road no lights,streetlight,W14,12.916683,77.510022,5,824,,0.676
CMP004019,CZ02621,Deep pothole near junction,pothole,W15,12.963609,77.426954,2,1740,,0.401
CMP004020,CZ04544,Dark road no lights,streetlight,W03,12.840871,77.450499,4,2035,TEAM02,0.668
CMP004021,CZ01191,Sewage water overflow,water_leak,W13,12.920773,77.571103,3,4027,TEAM08,0.733
CMP004022,CZ05379,Clogged sewage line,drainage,W04,12.853657,77.56947,2,2369,TEAM09,0.459
CMP004023,CZ02674,Water supply leak,water_leak,W18,12.911688,77.558458,5,2240,TEAM10,0.807
CMP004024,CZ03248,Sewage water overflow,water_leak,W11,12.909312,77.441271,5,2331,TEAM04,0.816
CMP004025,CZ07466,Streetlight not working,streetlight,W06,12.831046,77.574658,1,3166,TEAM01,0.413
CMP004026,CZ02491,Smell from waste,garbage,W15,12.833055,77.494157,3,881,TEAM10,0.442
CMP004027,CZ02550,Street garbage pile,garbage,W16,12.863234,77.466872,5,1060,TEAM04,0.698
CMP004028,CZ06311,Drainage overflowing,drainage,W06,12.976487,77.470973,2,2645,TEAM04,0.485
CMP004029,CZ00866,Broken road surface,pothole,W07,12.962366,77.441925,3,530,,0.409
CMP004030,CZ00844,Street garbage pile,garbage,W14,12.912095,77.498059,1,273,TEAM02,0.145
CMP004031,CZ01960,Damaged road patch,pothole,W01,12.853648,77.569353,4,3606,TEAM06,0.814
CMP004032,CZ00015,Blocked drain,drainage,W07,12.845779,77.578823,2,1574,TEAM06,0.386
CMP004033,CZ07314,Water leakage on road,water_leak,W16,12.957791,77.48198,2,827,TEAM03,0.317
CMP004034,CZ06509,Garbage not collected,garbage,W06,12.890661,77.432181,5,893,TEAM04,0.683
CMP004035,CZ04775,Deep pothole near junction,pothole,W02,12.971221,77.447629,2,200,TEAM04,0.259
CMP004036,CZ01879,Garbage not collected,garbage,W05,12.955895,77.511195,2,4047,TEAM06,0.615
CMP004037,CZ03677,Pole light fused,streetlight,W07,12.925763,77.455493,4,1948,TEAM09,0.66
CMP004038,CZ04331,Overflowing dustbin,garbage,W13,12.863526,77.541183,3,4133,TEAM04,0.743
CMP004039,CZ06891,Clogged sewage line,drainage,W10,12.886869,77.541754,4,694,TEAM09,0.544
CMP004040,CZ06632,Smell from waste,garbage,W06,12.831421,77.433483,5,2814,TEAM10,0.861
CMP004041,CZ04052,Big pothole on road,pothole,W05,12.871028,77.557474,2,3445,TEAM02,0.559
CMP004042,CZ05923,Smell from waste,garbage,W08,12.893507,77.480303,2,835,TEAM06,0.317
CMP004043,CZ00064,Sewage water overflow,water_leak,W14,12.953896,77.423624,3,1566,TEAM10,0.505
CMP004044,CZ05167,Sewage water overflow,water_leak,W07,12.974339,77.555397,4,2565,TEAM07,0.718
CMP004045,CZ02347,Clogged sewage line,drainage,W17,12.835912,77.548943,2,3953,TEAM05,0.606
CMP004046,CZ04794,Smell from waste,garbage,W17,12.919493,77.537001,3,393,TEAM05,0.396
CMP004047,CZ02386,Street garbage pile,garbage,W03,12.972832,77.520432,3,1692,TEAM09,0.517
CMP004048,CZ00876,Drainage overflowing,drainage,W06,12.862568,77.490273,4,2601,TEAM05,0.721
CMP004049,CZ07247,Dark road no lights,streetlight,W13,12.968682,77.578221,1,3802,TEAM07,0.472
CMP004050,CZ07945,Streetlight not working,streetlight,W03,12.90845,77.563285,1,1431,TEAM06,0.253
CMP004051,CZ01556,Clogged sewage line,drainage,W08,12.921257,77.448209,3,2613,TEAM02,0.602
CMP004052,CZ06366,Garbage not collected,garbage,W13,12.969978,77.464362,3,2793,TEAM02,0.619
CMP004053,CZ05297,Pole light fused,streetlight,W20,12.8365,77.491944,4,1344,TEAM08,0.604
CMP004054,CZ04835,Deep pothole near junction,pothole,W15,12.975828,77.552073,1,252,TEAM02,0.143
CMP004055,CZ03499,Streetlight not working,streetlight,W03,12.9088,77.558849,2,387,TEAM04,0.276
CMP004056,CZ01633,Drainage overflowing,drainage,W07,12.89319,77.507956,1,1401,TEAM02,0.25
CMP004057,CZ04826,Damaged road patch,pothole,W12,12.927609,77.437493,2,4243,,0.633
CMP004058,CZ03645,Broken road surface,pothole,W20,12.939148,77.484123,5,1779,,0.765
CMP004059,CZ04578,Garbage not collected,garbage,W15,12.838564,77.542378,4,2360,TEAM05,0.699
CMP004060,CZ05236,Street garbage pile,garbage,W11,12.967575,77.454496,4,3101,TEAM10,0.767
CMP004061,CZ02193,Clogged sewage line,drainage,W01,12.855346,77.433274,2,3400,TEAM05,0.555
CMP004062,CZ02523,Clogged sewage line,drainage,W16,12.872362,77.470554,5,1122,TEAM08,0.704
CMP004063,CZ06658,Damaged road patch,pothole,W20,12.847838,77.468304,1,2554,TEAM05,0.356
CMP004064,CZ07601,Drainage overflowing,drainage,W04,12.934929,77.443714,1,4020,TEAM05,0.492
CMP004065,CZ01095,Flickering street lamp,streetlight,W02,12.921102,77.496007,3,2592,TEAM04,0.6
CMP004066,CZ02495,Deep pothole near junction,pothole,W14,12.88396,77.421416,3,810,TEAM02,0.435
CMP004067,CZ02054,Damaged road patch,pothole,W17,12.950351,77.457534,1,1211,TEAM01,0.232
CMP004068,CZ02245,Drainage overflowing,drainage,W19,12.946447,77.5789,3,997,TEAM06,0.452
CMP004069,CZ00032,Water leakage on road,water_leak,W20,12.879345,77.422999,4,3652,,0.818
CMP004070,CZ06425,Drainage overflowing,drainage,W02,12.939649,77.455787,5,1875,TEAM09,0.774
CMP004071,CZ05155,Street garbage pile,garbage,W18,12.968866,77.559574,2,2588,TEAM08,0.48
CMP004072,CZ03043,Street garbage pile,garbage,W10,12.861994,77.544096,5,3363,TEAM02,0.911
CMP004073,CZ00197,Deep pothole near junction,pothole,W08,12.943507,77.530779,1,1256,,0.236
CMP004074,CZ02782,Drainage overflowing,drainage,W13,12.859102,77.470849,2,284,TEAM07,0.266
CMP004075,CZ05832,Overflowing dustbin,garbage,W20,12.82009,77.439204,1,660,TEAM07,0.181
CMP004076,CZ03585,Pipe burst near house,water_leak,W05,12.955652,77.448731,4,2372,TEAM03,0.7
CMP004077,CZ06426,Broken road surface,pothole,W06,12.822804,77.571612,3,654,TEAM09,0.421
CMP004078,CZ00695,Dark road no lights,streetlight,W01,12.975524,77.564143,4,2805,TEAM01,0.74
CMP004079,CZ04483,Street garbage pile,garbage,W07,12.871141,77.494778,4,671,TEAM03,0.542
CMP004080,CZ06903,Pipe burst near house,water_leak,W18,12.824576,77.53697,3,3516,TEAM10,0.686
CMP004081,CZ05879,Flickering street lamp,streetlight,W12,12.87653,77.532454,4,898,,0.563
CMP004082,CZ01048,Broken road surface,pothole,W20,12.874709,77.44483,2,2419,TEAM06,0.464
CMP004083,CZ00719,Flickering street lamp,streetlight,W06,12.898052,77.489872,4,2815,TEAM03,0.741
CMP004084,CZ06174,Sewage water overflow,water_leak,W09,12.965129,77.421097,5,2164,TEAM01,0.8
CMP004085,CZ00495,Damaged road patch,pothole,W12,12.947394,77.421558,5,2790,TEAM03,0.858
CMP004086,CZ02835,Open manhole,drainage,W06,12.950838,77.552014,4,2851,TEAM07,0.744
CMP004087,CZ00592,Garbage not collected,garbage,W11,12.866777,77.538989,3,133,TEAM07,0.372
CMP004088,CZ04668,Flickering street lamp,streetlight,W03,12.840532,77.542317,4,3927,TEAM04,0.844
CMP004089,CZ04593,Drainage overflowing,drainage,W02,12.915394,77.532089,3,1522,TEAM09,0.501
CMP004090,CZ00135,Pipe burst near house,water_leak,W20,12.821523,77.542459,3,302,TEAM07,0.388
CMP004091,CZ01580,Damaged road patch,pothole,W05,12.854827,77.44793,5,2172,TEAM08,0.801
CMP004092,CZ07206,Blocked drain,drainage,W12,12.835505,77.561934,5,1010,TEAM06,0.694
CMP004093,CZ06090,Garbage not collected,garbage,W07,12.935307,77.435009,1,1634,TEAM03,0.271
CMP004094,CZ02511,Street garbage pile,garbage,W12,12.978558,77.42707,1,2449,TEAM06,0.347
CMP004095,CZ00958,Clogged sewage line,drainage,W08,12.850351,77.431068,1,92,TEAM10,0.129
CMP004096,CZ04348,Street garbage pile,garbage,W05,12.944114,77.525288,2,39,TEAM10,0.244
CMP004097,CZ06566,Pole light fused,streetlight,W09,12.835413,77.477945,4,2754,TEAM02,0.735
CMP004098,CZ00397,Street garbage pile,garbage,W18,12.909367,77.431004,2,3715,TEAM10,0.584
CMP004099,CZ05018,Broken road surface,pothole,W10,12.962565,77.543889,1,4183,TEAM04,0.507
