order_id,customer_id,area_code,order_time_min,promised_time_min,prep_time_min,penalty_score,order_value,rider_id_assigned,status
ORD06201,CUST0681,NODE_18,1245,1289,12,0.56,646,RID0029,DELIVERED
ORD06202,CUST1331,NODE_21,1236,1268,31,0.92,589,-1,PENDING
ORD06203,CUST1460,NODE_23,859,885,34,0.59,829,RID0024,COOKING
ORD06204,CUST1240,NODE_11,712,740,16,1.43,629,-1,COOKING
ORD06205,CUST1767,NODE_06,633,665,21,0.97,183,-1,DELIVERED
ORD06206,CUST0336,NODE_01,1353,1391,12,1.59,528,RID0030,OUT_FOR_DELIVERY
ORD06207,CUST1383,NODE_25,1089,1128,15,0.92,526,RID0013,DELIVERED
ORD06208,CUST1789,NODE_13,950,988,17,0.5,383,RID0018,PENDING
ORD06209,CUST0888,NODE_06,745,779,26,0.55,675,RID0001,COOKING
ORD06210,CUST0350,NODE_24,352,390,14,1.4,760,-1,PENDING
ORD06211,CUST0499,NODE_24,23,59,16,0.97,741,-1,OUT_FOR_DELIVERY
ORD06212,CUST0060,NODE_29,972,997,23,0.62,362,RID0014,DELIVERED
ORD06213,CUST1966,NODE_11,688,732,12,1.73,772,RID0020,CANCELLED
ORD06214,CUST1627,NODE_28,463,502,25,1.24,674,RID0006,DELIVERED
ORD06215,CUST1240,NODE_29,1198,1231,18,1.84,721,-1,COOKING
ORD06216,CUST0020,NODE_03,741,773,34,0.78,790,RID0024,DELIVERED
ORD06217,CUST0371,NODE_13,839,876,33,1.98,728,RID0020,PENDING
ORD06218,CUST0178,NODE_28,126,152,26,1.71,430,RID0026,DELIVERED
ORD06219,CUST1443,NODE_13,463,495,14,1.46,313,RID0011,DELIVERED
ORD06220,CUST0587,NODE_18,365,412,35,1.31,295,RID0014,OUT_FOR_DELIVERY
ORD06221,CUST1903,NODE_13,737,785,14,1.43,680,RID0018,DELIVERED
ORD06222,CUST0484,NODE_02,463,496,15,1.31,361,RID0016,CANCELLED
ORD06223,CUST1771,NODE_11,316,354,30,0.87,448,RID0002,PENDING
ORD06224,CUST0861,NODE_16,506,541,29,1.81,891,RID0023,PENDING
ORD06225,CUST0439,NODE_08,847,885,33,1.99,290,-1,OUT_FOR_DELIVERY
ORD06226,CUST1101,NODE_01,105,146,14,1.44,519,RID0005,CANCELLED
ORD06227,CUST1220,NODE_12,780,814,22,0.9,430,-1,COOKING
ORD06228,CUST1943,NODE_29,63,89,32,1.76,814,-1,DELIVERED
ORD06229,CUST1880,NODE_19,407,434,26,1.88,887,-1,DELIVERED
ORD06230,CUST0738,NODE_02,730,757,26,1.41,489,-1,PENDING
ORD06231,CUST1056,NODE_24,677,702,31,1.19,275,RID0017,PENDING
ORD06232,CUST0575,NODE_02,579,625,29,0.55,692,RID0026,OUT_FOR_DELIVERY
ORD06233,CUST1532,NODE_23,427,455,28,1.57,590,RID0025,COOKING
ORD06234,CUST0167,NODE_07,815,844,34,1.04,272,RID0016,CANCELLED
ORD06235,CUST0800,NODE_26,14,51,27,1.25,299,RID0021,OUT_FOR_DELIVERY
ORD06236,CUST0471,NODE_15,247,289,26,1.68,765,RID0019,PENDING
ORD06237,CUST0321,NODE_18,269,307,34,0.87,161,RID0021,DELIVERED
ORD06238,CUST1592,NODE_18,1070,1120,22,1.78,645,-1,PENDING
ORD06239,CUST1380,NODE_13,71,101,28,1.74,890,RID0025,OUT_FOR_DELIVERY
ORD06240,CUST1988,NODE_14,971,1017,35,1.3,842,RID0030,OUT_FOR_DELIVERY
ORD06241,CUST1695,NODE_09,1007,1048,31,0.76,299,RID0021,COOKING
ORD06242,CUST0099,NODE_29,867,908,20,1.42,757,RID0011,CANCELLED
ORD06243,CUST0404,NODE_15,661,710,23,0.59,229,RID0027,COOKING
ORD06244,CUST1946,NODE_12,706,750,22,0.61,866,-1,PENDING
ORD06245,CUST1414,NODE_15,1160,1194,26,0.52,350,RID0002,PENDING
ORD06246,CUST0070,NODE_26,622,658,24,0.95,336,-1,PENDING
ORD06247,CUST0376,NODE_12,724,753,33,1.55,725,-1,COOKING
ORD06248,CUST0712,NODE_03,966,995,13,0.69,772,RID0013,PENDING
ORD06249,CUST0103,NODE_05,861,897,30,1.38,281,-1,CANCELLED
ORD06250,CUST0980,NODE_28,153,190,13,0.71,793,RID0009,COOKING
ORD06251,CUST0331,NODE_29,53,95,24,0.8,768,RID0029,OUT_FOR_DELIVERY
ORD06252,CUST1331,NODE_26,1224,1262,28,0.9,695,RID0007,PENDING
ORD06253,CUST1787,NODE_08,1042,1073,27,1.47,390,RID0007,PENDING
ORD06254,CUST1132,NODE_02,1200,1235,26,1.32,833,RID0013,PENDING
ORD06255,CUST1179,NODE_11,275,312,23,1.76,801,-1,DELIVERED
ORD06256,CUST1031,NODE_30,1149,1185,30,1.73,390,-1,CANCELLED
ORD06257,CUST1355,NODE_04,651,676,18,1.28,612,-1,OUT_FOR_DELIVERY
ORD06258,CUST1210,NODE_19,401,430,23,1.31,606,RID0021,COOKING
ORD06259,CUST0174,NODE_09,1353,1384,16,1.05,741,-1,DELIVERED
ORD06260,CUST1934,NODE_22,946,984,27,1.3,727,RID0013,CANCELLED
ORD06261,CUST0217,NODE_05,1113,1157,12,1.48,602,-1,OUT_FOR_DELIVERY
ORD06262,CUST0175,NODE_23,847,886,29,1.21,522,RID0014,OUT_FOR_DELIVERY
ORD06263,CUST0486,NODE_13,517,553,30,1.53,655,-1,CANCELLED
ORD06264,CUST1778,NODE_29,177,221,15,0.97,737,RID0025,PENDING
ORD06265,CUST1681,NODE_27,38,76,32,1.78,371,-1,CANCELLED
ORD06266,CUST0738,NODE_18,1114,1162,19,1.97,190,RID0027,DELIVERED
ORD06267,CUST1647,NODE_24,1083,1126,17,1.91,847,-1,CANCELLED
ORD06268,CUST1802,NODE_14,104,147,24,1.04,309,RID0015,OUT_FOR_DELIVERY
ORD06269,CUST1896,NODE_16,1189,1226,31,0.87,900,-1,PENDING
ORD06270,CUST0766,NODE_29,822,856,24,1.09,786,RID0013,OUT_FOR_DELIVERY
ORD06271,CUST0665,NODE_05,1093,1129,22,1.18,835,RID0006,PENDING
ORD06272,CUST1989,NODE_12,358,393,26,1.99,267,-1,DELIVERED
ORD06273,CUST0394,NODE_08,353,378,12,0.75,881,RID0024,DELIVERED
ORD06274,CUST1898,NODE_21,216,251,23,1.11,421,RID0015,PENDING
ORD06275,CUST1266,NODE_17,340,366,15,0.81,339,RID0019,OUT_FOR_DELIVERY
ORD06276,CUST0941,NODE_11,1223,1253,22,1.53,279,-1,OUT_FOR_DELIVERY
ORD06277,CUST0628,NODE_17,677,710,33,1.12,239,-1,DELIVERED
ORD06278,CUST1815,NODE_18,855,888,24,0.7,819,-1,CANCELLED
ORD06279,CUST1092,NODE_01,1086,1136,25,0.55,601,-1,CANCELLED
ORD06280,CUST0559,NODE_19,1000,1025,19,0.89,717,RID0026,DELIVERED
ORD06281,CUST0734,NODE_20,858,902,26,0.66,832,-1,CANCELLED
ORD06282,CUST1777,NODE_22,963,1007,19,1.75,315,RID0019,PENDING
ORD06283,CUST0516,NODE_24,755,793,14,1.38,879,RID0007,DELIVERED
ORD06284,CUST0985,NODE_24,1328,1371,18,1.68,761,-1,COOKING
ORD06285,CUST1297,NODE_18,643,681,34,1.59,309,RID0003,OUT_FOR_DELIVERY
ORD06286,CUST0105,NODE_11,1217,1257,18,0.83,854,RID0010,OUT_FOR_DELIVERY
ORD06287,CUST1669,NODE_26,1175,1214,12,1.82,795,RID0009,DELIVERED
ORD06288,CUST1293,NODE_23,572,611,22,0.5,159,-1,CANCELLED
ORD06289,CUST1592,NODE_10,1319,1354,14,0.94,178,RID0008,OUT_FOR_DELIVERY
ORD06290,CUST0527,NODE_24,325,366,17,1.39,459,RID0030,DELIVERED
ORD06291,CUST0907,NODE_10,1145,1190,29,1.96,705,-1,PENDING
ORD06292,CUST1977,NODE_21,1192,1223,13,1.73,640,RID0026,DELIVERED
ORD06293,CUST0274,NODE_26,921,960,18,1.88,655,-1,PENDING
ORD06294,CUST1280,NODE_10,709,750,20,1.67,403,RID0019,DELIVERED
ORD06295,CUST0789,NODE_07,357,394,12,1.22,534,-1,DELIVERED
ORD06296,CUST1414,NODE_15,1367,1402,35,0.71,574,-1,CANCELLED
ORD06297,CUST1584,NODE_17,1297,1331,26,1.48,651,RID0017,PENDING
ORD06298,CUST1554,NODE_20,983,1028,18,0.82,786,RID0025,PENDING
ORD06299,CUST1216,NODE_23,41,91,12,0.73,633,RID0027,CANCELLED
ORD06300,CUST1911,NODE_28,1120,1162,31,1.66,274,RID0023,DELIVERED
ORD06301,CUST1339,NODE_13,599,633,16,1.93,321,RID0012,PENDING
ORD06302,CUST0198,NODE_24,952,998,32,0.82,768,RID0024,OUT_FOR_DELIVERY
ORD06303,CUST1234,NODE_20,820,857,28,1.89,239,-1,PENDING
ORD06304,CUST1676,NODE_04,170,217,30,0.72,627,RID0005,PENDING
ORD06305,CUST1342,NODE_12,642,680,29,1.58,378,RID0021,PENDING
ORD06306,CUST1364,NODE_27,1004,1038,14,0.93,308,RID0030,CANCELLED
ORD06307,CUST1315,NODE_23,1220,1251,19,0.86,282,RID0029,CANCELLED
ORD06308,CUST0528,NODE_12,599,640,29,0.58,807,RID0008,OUT_FOR_DELIVERY
ORD06309,CUST1048,NODE_02,434,484,30,1.76,839,RID0008,DELIVERED
ORD06310,CUST1207,NODE_10,1073,1108,35,1.21,394,RID0024,OUT_FOR_DELIVERY
ORD06311,CUST1181,NODE_04,697,735,17,0.64,862,RID0020,DELIVERED
ORD06312,CUST1507,NODE_28,1069,1110,26,0.97,534,-1,DELIVERED
ORD06313,CUST1718,NODE_17,1181,1211,24,0.89,266,RID0001,OUT_FOR_DELIVERY
ORD06314,CUST0236,NODE_07,1069,1094,23,1.99,733,RID0006,PENDING
ORD06315,CUST1754,NODE_27,265,300,12,1.14,600,RID0030,PENDING
ORD06316,CUST0911,NODE_02,170,198,19,1.4,608,-1,COOKING
ORD06317,CUST0284,NODE_23,897,931,24,1.1,623,RID0010,DELIVERED
ORD06318,CUST1589,NODE_26,707,736,34,0.71,617,RID0024,PENDING
ORD06319,CUST0446,NODE_11,602,630,35,1.73,719,-1,PENDING
ORD06320,CUST1150,NODE_22,52,82,25,1.28,765,-1,DELIVERED
ORD06321,CUST1572,NODE_07,1154,1193,24,0.64,730,-1,PENDING
ORD06322,CUST1730,NODE_16,522,547,24,1.23,224,RID0023,OUT_FOR_DELIVERY
ORD06323,CUST1926,NODE_24,1316,1357,32,1.42,856,-1,DELIVERED
ORD06324,CUST1958,NODE_21,1292,1325,13,1.03,197,-1,CANCELLED
ORD06325,CUST1484,NODE_24,9,34,12,0.91,569,-1,PENDING
ORD06326,CUST1706,NODE_11,899,935,17,0.77,318,RID0015,OUT_FOR_DELIVERY
ORD06327,CUST1264,NODE_02,701,742,29,1.91,744,-1,DELIVERED
ORD06328,CUST1689,NODE_12,721,746,26,1.54,256,RID0025,CANCELLED
ORD06329,CUST1442,NODE_13,768,803,33,1.92,356,RID0018,CANCELLED
ORD06330,CUST1628,NODE_04,80,107,14,0.92,393,RID0021,PENDING
ORD06331,CUST0505,NODE_11,235,281,27,1.58,186,RID0017,OUT_FOR_DELIVERY
ORD06332,CUST1995,NODE_29,1124,1156,17,1.72,876,-1,OUT_FOR_DELIVERY
ORD06333,CUST0577,NODE_22,144,180,35,1.21,751,-1,COOKING
ORD06334,CUST0064,NODE_15,1014,1049,32,1.38,422,RID0015,PENDING
ORD06335,CUST0476,NODE_28,879,925,33,0.92,152,-1,DELIVERED
ORD06336,CUST0355,NODE_25,779,827,34,1.52,650,RID0003,CANCELLED
ORD06337,CUST1684,NODE_23,515,540,14,1.11,270,-1,DELIVERED
ORD06338,CUST1713,NODE_01,275,309,17,1.87,824,-1,CANCELLED
ORD06339,CUST0200,NODE_07,1080,1121,18,1.41,598,RID0004,COOKING
ORD06340,CUST0725,NODE_17,1265,1299,14,1.75,238,RID0023,OUT_FOR_DELIVERY
ORD06341,CUST1389,NODE_09,1032,1058,25,1.84,301,RID0026,PENDING
ORD06342,CUST0679,NODE_16,413,463,18,0.68,267,RID0013,DELIVERED
ORD06343,CUST0277,NODE_24,954,993,13,1.41,582,RID0029,PENDING
ORD06344,CUST0117,NODE_06,1189,1227,35,1.32,364,RID0025,PENDING
ORD06345,CUST0745,NODE_04,779,814,30,1.43,862,RID0009,PENDING
ORD06346,CUST1651,NODE_04,757,803,29,1.74,826,RID0024,COOKING
ORD06347,CUST0313,NODE_11,346,372,12,1.53,297,RID0019,CANCELLED
ORD06348,CUST0555,NODE_16,425,467,28,1.1,622,-1,DELIVERED
ORD06349,CUST0995,NODE_23,1005,1050,33,1.0,386,RID0011,DELIVERED
ORD06350,CUST0750,NODE_11,620,655,16,0.96,486,RID0027,PENDING
ORD06351,CUST1780,NODE_12,1349,1384,17,1.48,641,RID0003,COOKING
ORD06352,CUST1729,NODE_30,1250,1299,27,0.65,644,RID0009,OUT_FOR_DELIVERY
ORD06353,CUST0205,NODE_25,1058,1105,14,0.56,823,-1,DELIVERED
ORD06354,CUST1474,NODE_10,310,358,20,1.64,170,RID0015,PENDING
ORD06355,CUST0028,NODE_22,878,928,17,0.85,409,-1,DELIVERED
ORD06356,CUST1290,NODE_30,492,525,23,1.31,721,-1,CANCELLED
ORD06357,CUST1031,NODE_30,40,75,18,1.37,539,RID0004,OUT_FOR_DELIVERY
ORD06358,CUST0039,NODE_21,145,175,27,0.83,456,-1,DELIVERED
ORD06359,CUST0335,NODE_08,766,800,22,1.24,254,RID0020,COOKING
ORD06360,CUST0289,NODE_24,735,761,23,0.66,449,-1,PENDING
ORD06361,CUST1369,NODE_13,1114,1153,33,0.65,201,RID0010,PENDING
ORD06362,CUST1318,NODE_15,578,605,16,0.95,743,RID0004,DELIVERED
ORD06363,CUST1828,NODE_30,608,639,27,1.45,353,RID0013,PENDING
ORD06364,CUST1699,NODE_11,859,896,22,1.91,228,RID0011,DELIVERED
ORD06365,CUST1931,NODE_28,836,882,25,0.79,423,-1,PENDING
ORD06366,CUST0635,NODE_12,740,778,30,1.57,637,RID0004,CANCELLED
ORD06367,CUST0538,NODE_24,1249,1294,35,1.75,438,RID0009,COOKING
ORD06368,CUST0576,NODE_24,199,225,12,0.81,879,RID0022,OUT_FOR_DELIVERY
ORD06369,CUST0605,NODE_30,629,663,22,1.27,392,-1,COOKING
ORD06370,CUST1623,NODE_16,403,439,22,1.47,604,-1,CANCELLED
ORD06371,CUST0991,NODE_30,364,395,14,0.99,152,RID0014,COOKING
ORD06372,CUST1393,NODE_05,278,324,35,0.78,366,RID0007,PENDING
ORD06373,CUST1515,NODE_12,478,525,22,1.55,447,RID0007,COOKING
ORD06374,CUST1013,NODE_12,197,241,25,0.61,265,RID0029,COOKING
ORD06375,CUST1210,NODE_28,267,308,31,1.5,809,RID0019,COOKING
ORD06376,CUST0765,NODE_06,470,500,17,1.62,424,RID0026,DELIVERED
ORD06377,CUST1612,NODE_11,711,761,30,1.01,376,-1,CANCELLED
ORD06378,CUST0871,NODE_06,543,569,17,1.37,591,-1,DELIVERED
ORD06379,CUST1390,NODE_17,1330,1375,16,1.02,178,-1,OUT_FOR_DELIVERY
ORD06380,CUST0995,NODE_27,634,660,32,1.56,640,RID0023,CANCELLED
ORD06381,CUST0167,NODE_20,778,804,14,1.74,883,RID0006,DELIVERED
ORD06382,CUST0150,NODE_29,1351,1399,17,0.63,778,RID0013,OUT_FOR_DELIVERY
ORD06383,CUST1635,NODE_09,973,1012,30,1.41,788,RID0007,DELIVERED
ORD06384,CUST1977,NODE_26,393,429,20,1.15,383,-1,CANCELLED
ORD06385,CUST1753,NODE_09,43,93,18,1.12,616,RID0004,COOKING
ORD06386,CUST0696,NODE_29,955,990,19,1.22,789,-1,CANCELLED
ORD06387,CUST1300,NODE_16,1068,1101,29,1.83,663,-1,DELIVERED
ORD06388,CUST0136,NODE_16,115,162,34,1.93,744,RID0004,CANCELLED
ORD06389,CUST0160,NODE_25,868,908,35,0.58,204,-1,COOKING
ORD06390,CUST0957,NODE_10,413,438,32,1.06,739,-1,CANCELLED
ORD06391,CUST0662,NODE_25,1009,1054,32,1.29,340,-1,PENDING
ORD06392,CUST0609,NODE_30,395,431,28,0.59,572,RID0002,OUT_FOR_DELIVERY
ORD06393,CUST0681,NODE_11,1123,1168,28,1.29,634,RID0006,DELIVERED
ORD06394,CUST1820,NODE_03,1203,1230,22,1.1,678,-1,PENDING
ORD06395,CUST0210,NODE_24,378,403,21,1.53,786,-1,COOKING
ORD06396,CUST1702,NODE_26,890,924,16,1.03,616,RID0007,PENDING
ORD06397,CUST0733,NODE_28,1313,1358,16,1.6,457,-1,OUT_FOR_DELIVERY
ORD06398,CUST0763,NODE_20,99,133,23,1.27,274,RID0009,CANCELLED
ORD06399,CUST0775,NODE_12,363,402,25,1.25,307,RID0025,PENDING
ORD06400,CUST0770,NODE_10,429,476,29,1.43,840,-1,COOKING
ORD06401,CUST0030,NODE_25,1145,1188,22,1.74,607,-1,CANCELLED
ORD06402,CUST0475,NODE_07,1184,1233,31,0.6,846,-1,CANCELLED
ORD06403,CUST1417,NODE_09,101,142,24,1.73,190,RID0009,PENDING
ORD06404,CUST0697,NODE_03,780,820,15,1.31,189,RID0022,PENDING
ORD06405,CUST0256,NODE_29,1137,1165,17,0.76,259,RID0002,CANCELLED
ORD06406,CUST0910,NODE_18,684,711,14,1.58,734,-1,PENDING
ORD06407,CUST0272,NODE_12,230,280,26,1.28,571,RID0011,OUT_FOR_DELIVERY
ORD06408,CUST0548,NODE_10,864,896,15,0.98,848,RID0029,COOKING
ORD06409,CUST0418,NODE_19,805,855,34,1.85,644,RID0001,COOKING
ORD06410,CUST0680,NODE_12,796,842,22,1.83,572,-1,OUT_FOR_DELIVERY
ORD06411,CUST1310,NODE_01,319,356,25,1.39,845,-1,OUT_FOR_DELIVERY
ORD06412,CUST1449,NODE_09,633,664,26,1.87,213,RID0018,CANCELLED
ORD06413,CUST1956,NODE_02,1108,1144,34,1.42,171,RID0010,COOKING
ORD06414,CUST1669,NODE_18,110,151,29,1.24,291,RID0017,COOKING
ORD06415,CUST1471,NODE_29,347,387,29,0.93,850,RID0025,OUT_FOR_DELIVERY
ORD06416,CUST1656,NODE_30,693,725,14,1.58,281,RID0009,COOKING
ORD06417,CUST1037,NODE_05,269,310,15,1.41,699,RID0023,DELIVERED
ORD06418,CUST0185,NODE_10,633,660,16,0.6,264,RID0021,OUT_FOR_DELIVERY
ORD06419,CUST1910,NODE_26,773,814,28,0.61,611,-1,PENDING
ORD06420,CUST0103,NODE_27,832,869,33,1.25,358,RID0002,OUT_FOR_DELIVERY
ORD06421,CUST1555,NODE_14,50,89,25,0.97,740,RID0006,COOKING
ORD06422,CUST0180,NODE_27,306,336,15,1.35,821,RID0016,DELIVERED
ORD06423,CUST1722,NODE_10,958,985,31,0.69,627,RID0018,OUT_FOR_DELIVERY
ORD06424,CUST0286,NODE_17,352,397,25,1.45,349,RID0019,COOKING
ORD06425,CUST1444,NODE_15,621,646,22,2.0,203,-1,COOKING
ORD06426,CUST1290,NODE_17,316,364,34,1.71,289,RID0026,CANCELLED
ORD06427,CUST1907,NODE_27,327,356,14,0.75,255,RID0019,CANCELLED
ORD06428,CUST0287,NODE_02,964,1009,20,1.46,653,RID0003,COOKING
ORD06429,CUST0510,NODE_14,99,146,25,0.99,310,RID0005,CANCELLED
ORD06430,CUST0985,NODE_21,572,603,29,0.89,643,-1,OUT_FOR_DELIVERY
ORD06431,CUST0806,NODE_06,262,308,12,1.5,279,RID0030,DELIVERED
ORD06432,CUST1585,NODE_09,57,87,18,1.41,825,-1,DELIVERED
ORD06433,CUST1372,NODE_15,120,166,15,0.85,696,-1,COOKING
ORD06434,CUST1754,NODE_18,1012,1046,14,1.39,189,RID0008,DELIVERED
ORD06435,CUST1085,NODE_10,204,243,17,1.15,815,-1,COOKING
ORD06436,CUST1330,NODE_01,1277,1326,29,0.56,639,RID0012,COOKING
ORD06437,CUST1271,NODE_02,57,93,30,0.69,519,-1,DELIVERED
ORD06438,CUST1690,NODE_04,786,821,27,0.68,512,RID0016,OUT_FOR_DELIVERY
ORD06439,CUST0605,NODE_16,690,732,15,1.7,890,RID0007,CANCELLED
ORD06440,CUST1847,NODE_24,465,507,19,1.22,495,-1,COOKING
ORD06441,CUST1979,NODE_20,868,899,13,1.29,195,-1,CANCELLED
ORD06442,CUST0166,NODE_21,557,596,15,0.57,541,RID0019,COOKING
ORD06443,CUST1852,NODE_08,1086,1135,31,1.13,181,RID0005,OUT_FOR_DELIVERY
ORD06444,CUST1645,NODE_26,363,389,16,1.07,742,-1,PENDING
ORD06445,CUST1596,NODE_23,807,856,13,0.82,756,RID0024,PENDING
ORD06446,CUST0760,NODE_21,924,956,14,0.76,787,-1,CANCELLED
ORD06447,CUST1241,NODE_27,1001,1035,18,0.64,676,-1,CANCELLED
ORD06448,CUST1929,NODE_27,884,912,33,1.36,199,RID0003,PENDING
ORD06449,CUST1361,NODE_09,649,690,13,1.5,687,-1,DELIVERED
ORD06450,CUST1852,NODE_26,927,957,34,1.15,517,-1,COOKING
ORD06451,CUST0094,NODE_12,904,948,31,1.36,738,RID0027,CANCELLED
ORD06452,CUST1374,NODE_11,45,89,16,0.93,568,-1,CANCELLED
ORD06453,CUST1881,NODE_11,90,119,18,0.81,565,RID0011,PENDING
ORD06454,CUST1154,NODE_05,398,425,23,1.34,243,RID0006,OUT_FOR_DELIVERY
ORD06455,CUST0535,NODE_06,424,467,13,1.36,614,RID0016,CANCELLED
ORD06456,CUST1223,NODE_28,348,391,18,0.78,693,-1,COOKING
ORD06457,CUST1596,NODE_06,38,75,33,1.34,209,-1,CANCELLED
ORD06458,CUST0605,NODE_05,220,266,35,0.87,753,RID0018,CANCELLED
ORD06459,CUST0377,NODE_29,859,902,23,1.24,625,RID0013,PENDING
ORD06460,CUST0522,NODE_13,942,980,33,1.55,227,-1,OUT_FOR_DELIVERY
ORD06461,CUST0061,NODE_21,971,996,29,1.58,770,RID0011,COOKING
ORD06462,CUST1323,NODE_06,950,984,20,1.35,819,-1,PENDING
ORD06463,CUST1395,NODE_08,187,228,18,0.6,417,-1,OUT_FOR_DELIVERY
ORD06464,CUST0996,NODE_23,281,322,19,1.12,438,RID0029,DELIVERED
ORD06465,CUST1773,NODE_02,925,966,16,1.35,413,RID0019,COOKING
ORD06466,CUST0770,NODE_09,541,567,25,1.53,225,-1,CANCELLED
ORD06467,CUST0121,NODE_29,932,972,17,1.28,251,RID0013,CANCELLED
ORD06468,CUST0935,NODE_29,1350,1384,14,1.87,665,RID0014,COOKING
ORD06469,CUST0035,NODE_03,1155,1190,23,1.02,624,-1,DELIVERED
ORD06470,CUST0975,NODE_09,963,1007,32,1.42,736,-1,OUT_FOR_DELIVERY
ORD06471,CUST1756,NODE_24,592,623,14,0.69,657,-1,DELIVERED
ORD06472,CUST1924,NODE_27,969,1013,13,1.22,261,RID0025,DELIVERED
ORD06473,CUST1760,NODE_25,604,629,20,1.75,828,RID0020,DELIVERED
ORD06474,CUST0217,NODE_11,865,897,20,0.68,550,RID0004,OUT_FOR_DELIVERY
ORD06475,CUST1110,NODE_12,596,641,27,0.59,181,RID0005,DELIVERED
ORD06476,CUST0464,NODE_08,38,80,23,1.84,624,RID0018,OUT_FOR_DELIVERY
ORD06477,CUST0375,NODE_17,957,1002,12,1.87,781,-1,COOKING
ORD06478,CUST0648,NODE_01,122,153,29,0.8,734,RID0029,DELIVERED
ORD06479,CUST1118,NODE_05,59,87,23,1.41,482,RID0023,DELIVERED
ORD06480,CUST0567,NODE_09,1046,1075,13,0.96,719,RID0004,COOKING
ORD06481,CUST0040,NODE_10,753,796,25,0.86,845,-1,CANCELLED
ORD06482,CUST0981,NODE_26,453,481,28,0.53,839,RID0012,CANCELLED
ORD06483,CUST1676,NODE_12,259,301,20,1.46,788,-1,CANCELLED
ORD06484,CUST0068,NODE_08,1303,1338,28,1.46,554,RID0022,COOKING
ORD06485,CUST0208,NODE_26,154,192,15,1.64,361,RID0026,CANCELLED
ORD06486,CUST0247,NODE_28,1225,1254,27,0.83,727,-1,PENDING
ORD06487,CUST0317,NODE_15,664,712,13,1.31,308,RID0015,PENDING
ORD06488,CUST0217,NODE_20,485,526,19,0.82,709,RID0017,PENDING
ORD06489,CUST1270,NODE_15,1347,1391,18,1.65,836,-1,OUT_FOR_DELIVERY
ORD06490,CUST1113,NODE_09,109,137,15,1.26,641,RID0012,OUT_FOR_DELIVERY
ORD06491,CUST0770,NODE_07,579,618,21,2.0,508,-1,DELIVERED
ORD06492,CUST0758,NODE_10,1087,1120,19,2.0,816,RID0019,CANCELLED
ORD06493,CUST0873,NODE_30,659,700,14,1.38,736,RID0003,DELIVERED
ORD06494,CUST1522,NODE_04,1308,1342,15,1.46,381,RID0004,CANCELLED
ORD06495,CUST0003,NODE_23,1211,1236,32,1.69,856,RID0005,PENDING
ORD06496,CUST0988,NODE_09,219,249,13,1.02,558,RID0010,COOKING
ORD06497,CUST0553,NODE_13,278,327,26,1.21,770,-1,COOKING
ORD06498,CUST0032,NODE_29,1151,1192,27,0.83,606,RID0016,OUT_FOR_DELIVERY
ORD06499,CUST1572,NODE_25,671,710,31,1.96,430,RID0022,OUT_FOR_DELIVERY
ORD06500,CUST0798,NODE_05,485,511,21,0.95,825,RID0028,PENDING
ORD06501,CUST1023,NODE_07,303,346,16,1.68,616,-1,COOKING
ORD06502,CUST0733,NODE_21,753,801,26,1.16,813,-1,COOKING
ORD06503,CUST1049,NODE_15,484,517,13,1.21,871,RID0029,DELIVERED
ORD06504,CUST0161,NODE_03,797,835,25,1.44,372,RID0011,PENDING
ORD06505,CUST1674,NODE_25,1370,1404,17,1.57,480,RID0021,OUT_FOR_DELIVERY
ORD06506,CUST0711,NODE_18,511,536,29,1.18,552,RID0008,PENDING
ORD06507,CUST1015,NODE_09,875,920,33,0.94,457,-1,CANCELLED
ORD06508,CUST1661,NODE_24,644,671,13,1.02,270,RID0014,DELIVERED
ORD06509,CUST0547,NODE_22,9,50,22,1.35,630,RID0011,COOKING
ORD06510,CUST0158,NODE_27,561,591,23,1.09,894,RID0010,OUT_FOR_DELIVERY
ORD06511,CUST1923,NODE_22,1186,1216,14,1.31,823,RID0014,CANCELLED
ORD06512,CUST1806,NODE_25,526,575,20,1.04,172,RID0015,CANCELLED
ORD06513,CUST1687,NODE_27,1011,1038,26,1.14,237,-1,COOKING
ORD06514,CUST0939,NODE_22,318,349,28,0.86,236,-1,OUT_FOR_DELIVERY
ORD06515,CUST0491,NODE_17,98,126,22,0.55,800,RID0007,PENDING
ORD06516,CUST0932,NODE_21,856,890,29,1.93,876,RID0019,COOKING
ORD06517,CUST1491,NODE_06,1273,1320,24,1.23,886,RID0009,CANCELLED
ORD06518,CUST0374,NODE_01,1014,1045,29,0.6,676,RID0017,COOKING
ORD06519,CUST0447,NODE_30,85,117,20,1.1,342,RID0016,PENDING
ORD06520,CUST1152,NODE_14,767,792,31,1.09,674,RID0029,OUT_FOR_DELIVERY
ORD06521,CUST0539,NODE_04,74,104,30,1.78,887,RID0026,CANCELLED
ORD06522,CUST1246,NODE_25,30,66,25,0.85,531,RID0004,OUT_FOR_DELIVERY
ORD06523,CUST0173,NODE_09,1065,1097,31,1.02,489,RID0015,DELIVERED
ORD06524,CUST0214,NODE_08,939,982,34,1.54,620,RID0018,OUT_FOR_DELIVERY
ORD06525,CUST0966,NODE_06,455,491,32,0.74,378,RID0009,OUT_FOR_DELIVERY
ORD06526,CUST0375,NODE_23,404,433,27,1.36,772,RID0023,OUT_FOR_DELIVERY
ORD06527,CUST0396,NODE_01,1142,1182,35,0.78,724,RID0023,COOKING
