passage_id,vehicle_id,corridor_id,entry_time_min,exit_time_min,distance_km,base_toll,congestion_factor,final_toll
8223,7364,15,1246,1251,2.24,3.02,1.24,3.74
8224,7697,47,252,299,49.81,101.06,1.02,103.08
8225,9301,39,842,901,74.56,120.71,1.28,154.51
8226,2361,37,1250,1296,23.54,31.43,1.28,40.23
8227,267,5,1293,1310,6.17,12.02,1.27,15.27
8228,3689,19,867,942,39.65,116.1,1.23,142.8
8229,8410,46,897,998,70.33,115.54,1.17,135.18
8230,9108,36,877,919,47.09,56.68,1.09,61.78
8231,3220,38,512,573,45.75,46.4,1.43,66.35
8232,1001,19,958,1028,55.87,84.97,1.21,102.81
8233,5588,25,554,595,45.1,85.98,1.77,152.18
8234,3083,1,1170,1200,32.76,50.25,1.41,70.85
8235,1536,28,946,1039,35.5,61.49,1.15,70.71
8236,1082,11,952,1131,70.93,80.76,1.03,83.18
8237,5320,27,30,32,3.1,8.81,1.28,11.28
8238,3319,46,1230,1307,74.9,197.97,1.14,225.69
8239,3611,42,80,130,61.91,80.61,1.14,91.9
8240,5100,20,315,355,40.1,80.71,1.13,91.2
8241,4267,45,1048,1099,68.51,100.12,1.17,117.14
8242,7333,15,1386,1404,19.87,38.29,1.27,48.63
8243,9500,43,601,606,6.93,13.4,1.83,24.52
8244,7869,2,337,471,79.72,130.11,1.16,150.93
8245,6979,26,1259,1289,35.28,95.45,1.23,117.4
8246,3998,24,1162,1285,47.2,48.0,1.14,54.72
8247,4249,47,1419,1423,4.27,6.77,1.24,8.39
8248,3302,38,1396,1417,23.2,27.55,1.27,34.99
8249,6719,46,715,835,43.01,123.06,1.09,134.14
8250,6399,4,1037,1208,77.52,96.77,1.61,155.8
8251,5195,48,370,376,3.49,6.54,1.28,8.37
8252,1664,1,350,388,48.54,124.7,1.22,152.13
8253,5871,35,37,96,58.27,149.0,1.15,171.35
8254,3039,45,1174,1201,28.46,31.74,1.27,40.31
8255,554,3,1351,1362,12.17,31.22,1.16,36.22
8256,9537,22,195,258,72.24,126.57,1.17,148.09
8257,7798,18,1174,1190,18.16,20.39,1.11,22.63
8258,7308,41,550,616,74.26,218.66,1.68,367.35
8259,9913,32,1317,1381,30.78,66.4,1.22,81.01
8260,3148,26,1277,1317,37.91,63.03,1.04,65.55
8261,8654,12,1421,1476,31.36,80.45,1.21,97.34
8262,943,23,129,141,7.53,10.51,1.1,11.56
8263,8115,46,1138,1226,36.35,39.77,1.66,66.02
8264,2764,1,953,1012,37.93,68.97,1.13,77.94
8265,5969,34,1028,1073,46.61,57.6,1.06,61.06
8266,259,23,1398,1444,60.59,118.02,1.19,140.44
8267,2480,28,821,885,77.56,88.92,1.02,90.7
8268,9729,8,525,558,42.35,89.94,1.31,117.82
8269,6325,11,858,903,19.87,42.54,1.21,51.47
8270,7285,23,1107,1130,14.33,24.66,1.77,43.65
8271,5830,1,176,243,55.51,137.57,1.12,154.08
8272,8392,12,286,480,78.13,141.51,1.13,159.91
8273,5718,44,720,728,7.87,19.84,1.01,20.04
8274,6961,12,1288,1309,21.17,58.39,1.28,74.74
8275,1279,6,420,445,21.7,33.48,1.12,37.5
8276,4431,31,720,765,42.32,66.53,1.05,69.86
8277,206,30,1262,1314,67.82,166.65,1.1,183.32
8278,7359,16,1286,1315,37.13,55.47,1.18,65.45
8279,6680,18,276,430,52.51,73.83,1.21,89.33
8280,9071,10,946,1039,68.92,177.82,1.07,190.27
8281,752,11,1085,1212,51.84,71.49,1.54,110.09
8282,5826,32,690,741,42.14,85.33,1.12,95.57
8283,5748,40,226,248,20.51,29.74,1.07,31.82
8284,1976,24,167,205,30.09,54.15,1.16,62.81
8285,5927,5,665,706,40.99,89.85,1.17,105.12
8286,7501,15,539,556,5.99,9.07,1.47,13.33
8287,8904,30,549,588,37.63,85.06,1.29,109.73
8288,7169,41,726,858,68.5,107.96,1.09,117.68
8289,3003,17,23,26,2.28,6.06,1.07,6.48
8290,7175,33,12,56,52.25,114.57,1.14,130.61
8291,8960,33,801,821,15.61,22.62,1.09,24.66
8292,8939,9,876,886,9.31,20.54,1.1,22.59
8293,1353,19,1236,1297,66.94,195.87,1.0,195.87
8294,3854,26,756,837,45.95,71.23,1.27,90.46
8295,437,6,1397,1426,20.47,48.53,1.17,56.78
8296,1557,23,372,448,49.11,62.37,1.27,79.21
8297,4974,21,455,468,14.47,21.89,1.38,30.21
8298,2279,13,940,1143,69.77,168.81,1.25,211.01
8299,9472,49,222,284,61.75,126.54,1.1,139.19
8300,1369,36,611,668,30.19,86.57,1.95,168.81
8301,9068,46,1364,1384,26.11,29.52,1.12,33.06
8302,6778,9,580,643,53.56,66.26,1.18,78.19
8303,9891,16,703,844,77.61,82.56,1.15,94.94
8304,6975,34,1073,1181,69.13,181.49,1.79,324.87
8305,8603,23,134,211,74.09,99.0,1.14,112.86
8306,5251,49,468,493,26.07,65.33,1.07,69.9
8307,8788,4,965,1071,66.93,75.57,1.1,83.13
8308,1996,44,1347,1445,78.45,176.29,1.13,199.21
8309,1513,50,570,624,53.41,135.16,1.52,205.44
8310,4351,48,378,416,35.72,94.39,1.14,107.6
8311,3809,45,1297,1421,48.66,128.17,1.17,149.96
8312,9808,30,778,804,29.48,78.96,1.14,90.01
8313,4120,39,400,426,25.82,76.99,1.12,86.23
8314,2677,5,386,394,6.23,9.68,1.17,11.33
8315,2841,45,1136,1182,27.38,36.86,1.78,65.61
8316,970,12,279,289,6.43,6.51,1.3,8.46
8317,7194,37,671,715,55.24,80.77,1.0,80.77
8318,4604,16,29,122,50.62,64.85,1.05,68.09
8319,9896,21,576,623,46.91,115.04,1.29,148.4
8320,7246,39,1284,1355,49.67,117.09,1.19,139.34
8321,8084,19,801,883,76.0,219.94,1.05,230.94
8322,5224,33,273,300,24.29,72.54,1.01,73.27
8323,214,8,528,597,57.29,166.32,1.36,226.2
8324,1447,33,986,1073,44.85,121.83,1.05,127.92
8325,7012,26,1380,1453,74.64,187.76,1.23,230.94
8326,9290,4,677,717,30.21,43.63,1.16,50.61
8327,1819,13,762,808,19.79,37.77,1.02,38.53
8328,5651,13,417,485,74.5,174.08,1.22,212.38
8329,7063,30,877,919,42.8,88.79,1.26,111.88
8330,8855,48,682,692,6.12,15.91,1.13,17.98
8331,1121,12,804,828,24.59,25.93,1.09,28.26
8332,3592,31,1253,1334,40.92,84.79,1.29,109.38
8333,4283,15,352,437,39.93,87.5,1.12,98.0
8334,3640,9,1182,1218,17.07,37.71,1.08,40.73
8335,117,15,1302,1414,56.85,141.2,1.06,149.67
8336,3855,46,1317,1360,55.91,166.46,1.08,179.78
8337,775,8,135,204,70.54,80.14,1.1,88.15
8338,3473,18,801,833,35.18,54.88,1.19,65.31
8339,2292,14,1057,1202,79.05,140.22,1.84,258.0
8340,3171,35,1182,1185,4.4,5.16,1.03,5.31
8341,8837,23,585,630,29.83,83.55,1.4,116.97
8342,5929,2,1176,1200,15.54,17.03,1.09,18.56
8343,3252,37,170,224,67.09,100.89,1.09,109.97
8344,598,31,16,92,63.64,125.29,1.25,156.61
8345,6532,38,348,412,36.14,96.09,1.25,120.11
8346,1283,49,231,339,62.75,91.86,1.07,98.29
8347,1244,45,1252,1263,11.71,19.83,1.2,23.8
8348,4061,19,1231,1281,22.37,49.37,1.29,63.69
8349,3191,43,1341,1352,8.64,10.33,1.14,11.78
8350,3200,18,1321,1325,6.12,14.5,1.25,18.12
8351,9863,42,848,877,33.74,78.75,1.28,100.8
8352,4825,8,706,746,53.84,64.57,1.06,68.44
8353,9821,42,884,940,64.93,116.42,1.18,137.38
8354,138,28,549,600,57.52,141.62,1.13,160.03
8355,75,45,839,880,42.47,59.59,1.18,70.32
8356,5604,20,110,196,76.33,89.5,1.03,92.19
8357,127,29,822,868,61.0,71.55,1.13,80.85
8358,5579,20,910,975,39.8,117.29,1.27,148.96
8359,4924,32,640,699,49.75,109.81,1.07,117.5
8360,4401,34,561,569,4.38,11.62,1.5,17.43
8361,2855,14,643,660,7.02,15.97,1.01,16.13
8362,9760,5,527,595,51.84,125.05,1.87,233.84
8363,8692,45,223,342,50.99,67.64,1.12,75.76
8364,4089,8,426,486,32.26,62.02,1.24,76.9
8365,5454,45,272,318,41.53,78.2,1.12,87.58
8366,3092,15,257,310,33.06,72.79,1.23,89.53
8367,2553,36,227,281,51.16,122.67,1.21,148.43
8368,5104,24,565,605,45.72,111.75,1.07,119.57
8369,9392,13,466,549,34.27,98.81,1.35,133.39
8370,2636,32,930,969,30.1,88.16,1.26,111.08
8371,7891,33,1418,1425,10.12,26.49,1.28,33.91
8372,8951,18,35,96,67.12,127.46,1.09,138.93
8373,2947,47,749,788,49.77,143.41,1.09,156.32
8374,6412,9,325,383,74.48,217.84,1.28,278.84
8375,4883,12,683,691,3.43,4.55,1.24,5.64
8376,4026,7,136,152,13.57,34.77,1.16,40.33
8377,4086,3,843,879,20.23,22.54,1.15,25.92
8378,2993,28,927,943,20.1,34.27,1.19,40.78
8379,3905,48,437,482,59.52,81.02,1.26,102.09
8380,1592,20,954,1037,75.83,101.8,1.23,125.21
8381,9904,30,625,736,51.59,111.71,1.65,184.32
8382,3171,9,904,964,45.51,97.78,1.28,125.16
8383,5209,19,356,358,1.36,3.94,1.21,4.77
8384,3621,31,839,899,49.96,57.93,1.17,67.78
8385,3111,18,1132,1200,76.58,223.43,1.37,306.1
8386,4937,9,1160,1184,12.82,16.94,1.74,29.48
8387,7354,39,979,1080,67.01,97.92,1.29,126.32
8388,9063,8,44,81,23.68,38.3,1.24,47.49
8389,7886,3,736,812,51.32,139.49,1.19,165.99
8390,5348,11,374,399,31.12,89.99,1.21,108.89
8391,3052,16,16,44,25.98,55.1,1.2,66.12
8392,1947,9,691,792,64.18,180.94,1.02,184.56
8393,8546,25,1205,1299,78.62,180.6,1.09,196.85
8394,7213,43,831,888,55.31,104.21,1.07,111.5
8395,1163,16,422,513,52.91,110.55,1.03,113.87
8396,9637,35,1099,1134,31.91,78.17,1.97,153.99
8397,4703,40,408,445,49.72,105.07,1.17,122.93
8398,1447,16,330,369,16.91,26.76,1.02,27.3
8399,7289,9,797,827,15.44,18.75,1.09,20.44
8400,4221,24,289,354,74.8,106.82,1.0,106.82
8401,7257,9,807,838,20.78,60.25,1.13,68.08
8402,1906,50,383,425,44.5,118.1,1.01,119.28
8403,5572,38,1292,1334,38.73,47.83,1.05,50.22
8404,579,10,1075,1095,9.86,21.9,1.73,37.89
8405,5695,10,712,758,60.58,115.87,1.26,146.0
8406,2519,24,239,264,14.49,31.11,1.27,39.51
8407,8112,14,329,419,50.62,135.1,1.28,172.93
8408,1004,33,538,619,57.15,132.47,1.43,189.43
8409,8363,18,1392,1503,61.65,174.74,1.02,178.23
8410,5275,25,734,752,10.86,16.49,1.27,20.94
8411,8402,27,1141,1275,68.43,70.53,1.21,85.34
8412,7704,12,1274,1324,38.56,45.16,1.07,48.32
8413,8641,37,751,804,46.86,64.11,1.1,70.52
8414,291,50,582,631,65.52,105.57,1.82,192.14
8415,6490,18,535,583,57.01,168.2,1.2,201.84
8416,3006,12,528,575,59.1,140.72,1.81,254.7
8417,6886,35,743,801,48.31,80.8,1.2,96.96
8418,6618,1,516,531,12.43,25.38,1.55,39.34
8419,5631,21,591,635,50.41,134.69,1.95,262.65
8420,9739,3,1172,1224,33.79,56.46,1.14,64.36
8421,4048,36,243,296,69.24,120.52,1.19,143.42
8422,3728,25,463,493,33.46,85.22,1.89,161.07
8423,14,4,645,730,47.35,69.21,1.3,89.97
8424,1261,25,535,539,5.28,8.54,1.27,10.85
8425,3131,43,1113,1165,36.26,77.25,1.58,122.06
8426,2070,37,1379,1447,66.31,114.63,1.02,116.92
8427,802,45,334,346,7.95,20.37,1.2,24.44
8428,4577,25,366,431,75.59,166.56,1.19,198.21
8429,1150,9,274,324,25.61,61.21,1.23,75.29
8430,6779,11,1219,1256,25.5,36.93,1.17,43.21
8431,8558,36,1091,1142,60.9,142.1,1.68,238.73
8432,2201,48,457,500,39.96,106.21,1.85,196.49
8433,6617,17,277,313,33.73,88.01,1.08,95.05
8434,1414,16,903,925,19.53,46.51,1.28,59.53
8435,1878,36,310,321,12.68,30.62,1.21,37.05
8436,100,1,1293,1366,28.77,44.34,1.09,48.33
8437,7548,12,1388,1427,41.83,93.83,1.01,94.77
8438,1890,36,179,186,3.03,6.85,1.16,7.95
8439,3907,26,216,245,21.38,53.17,1.03,54.77
8440,955,12,735,762,19.51,34.54,1.2,41.45
8441,926,23,1045,1050,3.3,7.56,1.91,14.44
8442,7555,26,1084,1128,39.24,56.27,1.23,69.21
8443,967,8,247,257,9.59,10.14,1.22,12.37
8444,5723,6,235,318,27.96,33.71,1.14,38.43
8445,500,19,555,753,79.04,221.34,1.34,296.6
8446,4505,38,1207,1295,39.02,74.76,1.23,91.95
8447,5895,41,1074,1183,57.86,150.96,1.96,295.88
8448,2385,30,1281,1302,11.15,30.18,1.07,32.29
8449,8403,37,433,517,53.33,87.62,1.05,92.0
8450,3131,50,187,198,4.86,11.51,1.08,12.43
8451,3553,2,437,479,28.48,43.76,1.06,46.39
8452,3913,30,1077,1113,35.76,38.86,1.34,52.07
8453,2179,37,1423,1529,54.62,88.32,1.24,109.52
8454,9712,43,1155,1207,28.84,30.3,1.63,49.39
8455,8767,13,1423,1434,13.0,20.06,1.23,24.67
8456,5792,31,1245,1282,48.84,79.54,1.09,86.7
8457,7987,30,730,750,13.21,13.93,1.08,15.04
8458,6330,48,858,898,50.42,78.32,1.21,94.77
8459,6422,34,359,418,45.92,107.07,1.24,132.77
8460,771,33,405,446,38.78,86.18,1.21,104.28
8461,8171,48,203,223,26.98,59.01,1.08,63.73
8462,5427,39,699,703,5.48,7.95,1.22,9.7
8463,1603,22,953,1054,65.84,127.22,1.19,151.39
8464,9310,15,711,742,18.56,22.53,1.13,25.46
8465,5301,33,441,521,77.52,140.12,1.11,155.53
8466,9113,27,909,977,43.19,98.35,1.05,103.27
8467,9797,33,1049,1065,21.88,30.9,1.75,54.07
8468,8333,25,805,1020,72.59,180.89,1.27,229.73
8469,4745,13,321,345,10.11,12.18,1.02,12.42
8470,6216,49,182,193,8.41,23.42,1.1,25.76
8471,6183,8,429,504,45.87,63.42,1.11,70.4
8472,2612,41,640,705,76.75,151.46,1.03,156.0
8473,5566,9,727,788,76.82,184.0,1.21,222.64
8474,6771,50,809,862,57.92,160.0,1.09,174.4
8475,2185,35,1185,1233,24.35,33.18,1.25,41.48
8476,9706,1,666,757,72.1,173.58,1.29,223.92
8477,3019,23,1230,1353,59.8,91.42,1.04,95.08
8478,9946,6,235,329,33.95,70.28,1.08,75.9
8479,1936,32,1180,1290,41.68,65.84,1.21,79.67
8480,522,28,92,194,68.97,101.03,1.04,105.07
8481,5235,17,488,629,74.24,165.65,1.04,172.28
8482,8642,20,417,570,54.71,79.33,1.28,101.54
8483,7886,17,1401,1424,17.69,42.1,1.15,48.41
8484,6076,44,97,159,46.68,124.37,1.18,146.76
8485,7286,35,144,223,66.47,111.89,1.12,125.32
8486,1091,43,1426,1551,75.56,197.26,1.01,199.23
8487,4758,7,1158,1254,68.65,165.36,1.33,219.93
8488,5918,23,84,170,49.96,95.91,1.03,98.79
8489,1289,45,1129,1162,40.53,61.54,1.93,118.77
8490,8346,22,1431,1531,46.27,71.93,1.09,78.4
8491,3647,29,1421,1423,1.73,2.67,1.08,2.88
8492,7097,2,481,601,57.54,116.45,1.18,137.41
8493,7093,30,566,599,27.99,28.52,1.25,35.65
8494,820,14,1144,1216,59.0,91.08,1.24,112.94
8495,763,3,495,561,45.74,93.41,1.64,153.19
8496,8390,43,555,653,64.32,66.69,1.56,104.04
8497,9495,19,476,521,52.59,149.99,1.86,278.98
8498,4175,7,667,749,37.57,39.95,1.02,40.75
8499,3793,39,156,186,31.28,78.19,1.03,80.54
8500,498,9,919,927,9.48,12.73,1.12,14.26
8501,5286,20,132,146,16.29,29.62,1.29,38.21
8502,9906,40,110,118,6.39,6.95,1.29,8.97
8503,309,9,729,776,33.05,96.84,1.03,99.75
8504,6723,9,688,702,10.67,26.77,1.13,30.25
8505,7286,48,637,751,75.45,186.76,1.07,199.83
8506,332,3,907,965,21.57,47.58,1.19,56.62
8507,127,49,1320,1444,53.83,67.35,1.09,73.41
8508,6480,21,831,850,12.39,29.11,1.03,29.98
8509,4592,49,268,334,76.1,85.98,1.02,87.7
8510,586,17,301,332,16.6,45.08,1.23,55.45
8511,8305,19,574,575,1.89,1.97,1.51,2.97
8512,4560,41,477,508,31.56,64.23,1.75,112.4
8513,8135,15,620,773,57.59,117.57,1.1,129.33
8514,670,43,406,437,17.69,26.14,1.02,26.66
8515,5641,28,228,265,32.69,71.03,1.29,91.63
8516,9830,7,887,952,55.68,123.92,1.13,140.03
8517,5013,26,1293,1325,34.99,92.92,1.23,114.29
8518,5504,7,571,694,54.75,60.14,1.88,113.06
8519,477,32,1212,1374,74.03,140.89,1.04,146.53
8520,7387,28,860,889,11.01,25.07,1.18,29.58
8521,229,9,303,350,53.63,113.47,1.09,123.68
8522,1622,29,1321,1373,38.33,84.65,1.24,104.97
8523,4529,3,1396,1439,48.03,69.75,1.2,83.7
8524,3495,7,988,1103,73.76,81.72,1.21,98.88
8525,2587,25,1165,1218,40.87,42.16,1.34,56.49
8526,7235,41,242,336,61.54,174.4,1.26,219.74
8527,8926,4,1371,1481,73.2,105.02,1.1,115.52
8528,5955,41,600,619,19.64,27.51,1.78,48.97
8529,855,3,109,138,38.43,45.67,1.03,47.04
8530,7785,42,1182,1219,35.39,55.45,1.17,64.88
8531,1708,24,278,334,40.93,41.97,1.17,49.1
8532,1919,43,429,447,22.57,53.3,1.26,67.16
8533,9912,17,1278,1318,42.47,75.88,1.28,97.13
8534,5742,15,412,421,12.9,31.3,1.22,38.19
8535,3049,49,333,423,63.61,79.22,1.18,93.48
8536,9640,37,44,85,36.38,48.99,1.22,59.77
8537,5258,20,608,631,28.74,50.73,1.27,64.43
8538,8284,44,1414,1483,75.17,154.03,1.0,154.03
8539,3216,17,324,403,70.56,100.49,1.05,105.51
8540,7608,43,674,805,47.82,50.66,1.17,59.27
8541,2782,21,807,907,54.12,91.41,1.17,106.95
8542,2610,27,547,566,18.73,28.25,1.46,41.24
8543,5720,24,668,692,21.01,22.52,1.1,24.77
8544,2995,10,364,379,17.56,47.47,1.0,47.47
8545,8657,18,742,797,46.92,118.46,1.03,122.01
8546,1207,49,429,451,24.41,60.29,1.19,71.75
8547,310,42,765,862,37.16,50.09,1.13,56.6
8548,5470,7,73,96,29.45,77.22,1.22,94.21
8549,2373,17,465,527,69.94,156.81,1.9,297.94
8550,2229,9,295,322,33.59,85.29,1.3,110.88
8551,353,38,1386,1404,24.29,36.5,1.21,44.16
8552,6562,8,579,691,69.38,120.02,1.08,129.62
8553,7079,24,1109,1143,39.05,53.76,1.59,85.48
8554,8363,8,251,279,14.98,20.56,1.25,25.7
8555,9693,20,1374,1399,8.63,11.93,1.01,12.05
8556,7441,4,372,454,51.42,131.29,1.2,157.55
8557,6831,23,616,654,25.39,60.7,1.33,80.73
8558,8681,10,511,521,12.24,18.09,1.24,22.43
8559,3098,30,156,280,48.58,101.3,1.13,114.47
8560,1983,24,814,917,34.69,60.39,1.3,78.51
8561,4521,1,654,720,52.04,54.89,1.11,60.93
8562,7818,36,1046,1126,44.44,45.64,1.26,57.51
8563,8047,15,720,806,62.4,153.71,1.22,187.53
8564,4637,17,132,251,50.11,128.42,1.0,128.42
8565,1641,21,540,547,3.66,3.7,1.02,3.77
8566,3499,27,151,197,55.42,66.66,1.3,86.66
8567,8083,14,1097,1101,2.35,3.78,1.49,5.63
8568,2224,12,1049,1055,6.42,15.23,1.65,25.13
8569,8143,36,1103,1159,54.51,106.9,1.52,162.49
8570,6711,49,16,117,53.16,142.0,1.29,183.18
8571,5959,11,912,996,67.19,111.45,1.1,122.6
8572,4213,11,677,739,54.78,58.61,1.21,70.92
8573,37,28,73,127,60.99,97.73,1.08,105.55
8574,3216,19,694,734,28.64,78.64,1.02,80.21
8575,2194,8,611,658,51.86,142.62,1.68,239.6
8576,5063,39,1406,1454,56.4,157.29,1.25,196.61
8577,4917,28,795,813,14.54,18.24,1.09,19.88
8578,5517,40,645,678,41.05,61.51,1.12,68.89
8579,3048,26,1026,1090,45.39,135.57,1.62,219.62
8580,7289,43,984,1105,60.97,166.8,1.3,216.84
8581,3405,25,570,738,68.55,94.87,1.46,138.51
8582,3667,29,1129,1179,36.63,92.33,1.68,155.11
8583,4004,47,387,437,47.66,111.45,1.27,141.54
8584,5133,7,121,143,27.09,72.25,1.27,91.76
8585,9749,22,1153,1186,21.69,33.51,1.82,60.99
8586,778,28,50,155,53.83,100.39,1.17,117.46
8587,6450,15,897,918,26.25,30.42,1.15,34.98
8588,8711,21,945,949,5.38,5.8,1.01,5.86
8589,8093,32,1206,1322,78.44,184.04,1.08,198.76
8590,290,22,95,155,78.78,132.64,1.19,157.84
8591,1969,28,1234,1270,35.66,67.91,1.15,78.1
8592,5413,32,188,275,61.1,104.71,1.29,135.08
8593,1915,24,440,542,74.22,170.02,1.29,219.33
8594,9710,21,624,661,18.75,35.51,1.88,66.76
8595,2668,4,215,222,5.93,11.33,1.22,13.82
8596,3839,7,18,21,3.81,9.7,1.27,12.32
8597,3633,47,337,347,6.01,11.26,1.01,11.37
8598,3666,14,1084,1103,15.76,29.96,1.98,59.32
8599,9462,28,1076,1100,24.31,56.85,1.65,93.8
8600,67,35,609,640,36.49,40.21,1.51,60.72
8601,4427,2,673,693,22.16,32.68,1.16,37.91
8602,3984,41,190,238,51.59,74.9,1.02,76.4
8603,3552,6,888,984,40.91,77.68,1.11,86.22
8604,9055,31,872,953,46.18,101.08,1.28,129.38
8605,5275,21,405,423,10.96,18.14,1.04,18.87
8606,9214,11,462,511,30.01,32.04,1.08,34.6
8607,9224,27,705,744,36.65,96.14,1.08,103.83
8608,1267,1,513,607,75.78,98.8,1.55,153.14
8609,5987,22,1242,1251,5.72,6.65,1.07,7.12
8610,736,9,1228,1273,50.79,139.97,1.12,156.77
8611,664,18,814,826,16.88,33.52,1.12,37.54
8612,4771,36,1248,1278,25.73,26.41,1.01,26.67
8613,6992,21,1307,1328,28.33,31.44,1.15,36.16
8614,5518,15,356,415,66.38,151.73,1.05,159.32
8615,8165,35,832,841,10.62,11.46,1.16,13.29
8616,8529,35,751,769,9.46,15.28,1.3,19.86
8617,7419,38,820,835,20.04,48.53,1.09,52.9
8618,1972,41,842,845,4.92,13.5,1.26,17.01
8619,4274,13,1041,1053,14.84,29.77,1.86,55.37
8620,6954,12,1437,1444,7.51,22.17,1.15,25.5
8621,9126,21,764,863,77.4,112.99,1.3,146.89
8622,7654,15,580,602,12.02,13.44,1.88,25.27
8623,9003,50,1410,1502,74.03,192.95,1.28,246.98
8624,6589,41,1292,1315,28.33,40.57,1.29,52.34
8625,8009,28,96,157,56.21,161.31,1.26,203.25
8626,9913,18,1127,1199,78.25,194.64,1.19,231.62
8627,9501,19,1290,1325,21.61,44.13,1.18,52.07
8628,9435,24,1056,1096,52.62,157.67,1.66,261.73
8629,7055,38,198,293,41.68,90.66,1.12,101.54
8630,1448,15,952,1009,40.92,67.26,1.28,86.09
8631,3973,2,1249,1300,65.66,90.24,1.22,110.09
8632,3682,38,908,938,31.3,49.22,1.23,60.54
8633,1106,30,760,788,12.97,23.84,1.12,26.7
8634,7574,46,798,899,50.36,121.84,1.2,146.21
8635,7020,13,1068,1130,33.54,44.85,1.7,76.25
8636,8887,13,743,779,23.37,49.67,1.1,54.64
8637,5114,1,529,576,49.65,83.94,1.86,156.13
8638,7545,24,1239,1251,7.98,12.75,1.04,13.26
8639,1842,9,494,556,53.13,146.87,1.9,279.05
8640,5083,39,1160,1182,8.43,17.74,1.87,33.17
8641,8152,31,630,686,66.72,176.93,1.32,233.55
8642,9935,27,83,148,50.93,147.32,1.13,166.47
8643,2713,25,904,1027,76.54,201.69,1.03,207.74
8644,8798,4,257,307,60.91,177.76,1.26,223.98
8645,4547,37,1331,1400,76.03,124.06,1.15,142.67
8646,9736,28,618,645,30.8,69.34,1.03,71.42
8647,2525,9,233,328,58.56,153.79,1.13,173.78
8648,6804,17,425,510,70.59,209.64,1.14,238.99
8649,193,26,871,879,10.62,13.26,1.05,13.92
8650,8353,5,946,988,21.49,56.43,1.29,72.79
8651,7053,12,665,668,2.65,7.27,1.07,7.78
8652,9740,7,1235,1296,53.29,123.38,1.19,146.82
8653,1516,36,168,189,25.66,72.2,1.05,75.81
8654,3696,35,768,798,31.02,60.88,1.14,69.4
8655,825,46,1372,1380,10.28,26.73,1.11,29.67
8656,4944,30,275,300,25.03,62.5,1.19,74.38
8657,807,6,147,212,44.09,60.83,1.06,64.48
8658,3474,32,623,663,43.17,106.0,1.22,129.32
8659,3909,20,1262,1339,47.19,138.39,1.26,174.37
8660,3659,6,636,675,20.38,52.65,1.0,52.65
8661,7147,35,809,896,55.52,107.4,1.14,122.44
8662,9614,14,275,440,68.06,73.1,1.03,75.29
8663,1897,23,1076,1109,25.16,30.25,1.65,49.91
8664,4142,16,444,541,58.27,101.53,1.28,129.96
8665,1098,48,221,300,74.23,141.54,1.09,154.28
8666,8200,17,1287,1399,60.06,174.0,1.07,186.18
8667,1023,8,554,589,44.5,102.5,1.7,174.25
8668,4880,22,110,146,37.82,68.05,1.28,87.1
8669,9266,26,1354,1488,75.54,90.0,1.1,99.0
8670,5802,44,543,603,60.19,96.79,1.51,146.15
8671,4001,6,1136,1137,1.21,2.67,1.52,4.06
8672,6319,43,500,619,45.23,114.96,1.97,226.47
8673,3145,6,2,57,43.52,94.95,1.08,102.55
8674,7646,48,877,961,78.73,201.29,1.27,255.64
8675,9782,17,1359,1384,30.83,48.82,1.0,48.82
8676,468,23,849,879,21.5,58.36,1.04,60.69
8677,8514,45,534,589,50.5,96.38,1.55,149.39
8678,9826,16,652,665,17.54,29.08,1.02,29.66
8679,7778,2,942,1049,50.59,80.13,1.08,86.54
8680,5351,43,1398,1423,26.63,30.82,1.2,36.98
8681,1956,11,1266,1324,36.77,73.77,1.13,83.36
8682,9816,32,783,878,79.04,175.5,1.3,228.15
8683,5477,6,1006,1123,56.17,156.99,1.61,252.75
8684,714,5,1016,1131,43.04,45.2,1.81,81.81
8685,5021,17,346,385,37.71,90.59,1.02,92.4
8686,5936,41,1124,1148,13.97,23.03,1.96,45.14
8687,7970,23,871,1049,63.89,77.05,1.13,87.07
8688,5075,50,980,1034,47.43,117.91,1.12,132.06
8689,4169,32,1140,1165,26.91,74.73,1.63,121.81
8690,8193,27,619,632,9.04,11.57,1.68,19.44
8691,8130,37,1212,1221,8.49,18.92,1.03,19.49
8692,3125,14,1437,1443,4.75,5.99,1.04,6.23
8693,2125,14,758,862,75.97,136.04,1.19,161.89
8694,6321,35,1297,1307,12.59,37.68,1.15,43.33
8695,447,24,122,225,78.54,108.69,1.01,109.78
8696,7734,19,1133,1199,50.65,107.33,1.13,121.28
8697,4964,4,1367,1519,71.56,156.18,1.13,176.48
8698,6345,40,563,602,44.53,82.21,1.29,106.05
8699,794,37,286,296,13.57,33.84,1.24,41.96
8700,2049,33,1029,1084,66.91,175.41,1.35,236.8
8701,4827,50,415,462,51.81,83.36,1.13,94.2
8702,4903,28,1066,1069,3.87,11.05,1.16,12.82
8703,9569,16,1130,1204,36.23,36.79,1.19,43.78
8704,4914,7,883,886,4.42,10.31,1.24,12.78
8705,1922,46,38,165,67.27,118.14,1.05,124.05
8706,4568,13,1166,1179,12.89,31.46,1.54,48.45
8707,6645,30,526,579,69.73,193.52,1.73,334.79
8708,9036,37,1344,1444,36.41,50.17,1.22,61.21
8709,3583,46,1022,1040,24.24,43.12,1.03,44.41
8710,1376,17,348,374,19.95,30.65,1.06,32.49
