session_id,station_id,vehicle_id,start_time_min,duration_min,energy_kwh,price_per_kwh,total_cost,connector_type,station_zone
9293,176,596,233,83,10.7,8.22,87.95,FAST,Z15
9294,131,3490,974,120,17.24,9.89,170.5,NORMAL,Z3
9295,113,3605,613,96,9.67,9.73,94.09,FAST,Z7
9296,141,373,1026,162,21.47,9.87,211.91,FAST,Z10
9297,71,4271,749,36,5.34,7.83,41.81,FAST,Z8
9298,46,427,989,179,20.83,8.86,184.55,NORMAL,Z14
9299,114,4438,474,59,13.01,13.2,171.73,NORMAL,Z16
9300,20,3576,936,30,5.01,7.32,36.67,NORMAL,Z8
9301,126,565,491,64,12.97,13.53,175.48,FAST,Z6
9302,9,2345,1190,48,6.95,9.77,67.9,NORMAL,Z12
9303,99,508,850,103,12.8,6.85,87.68,FAST,Z2
9304,77,1089,1257,30,6.42,6.39,41.02,NORMAL,Z12
9305,101,2275,170,38,4.96,8.97,44.49,NORMAL,Z16
9306,26,2340,213,138,15.45,8.3,128.24,NORMAL,Z18
9307,185,305,246,66,7.39,6.98,51.58,FAST,Z15
9308,93,4423,1050,62,7.15,12.89,92.16,FAST,Z14
9309,180,1237,518,93,13.16,9.69,127.52,FAST,Z3
9310,97,3181,909,162,17.11,9.94,170.07,FAST,Z17
9311,38,1962,812,64,8.61,6.06,52.18,NORMAL,Z17
9312,132,3777,402,86,15.33,6.59,101.02,NORMAL,Z5
9313,26,408,1003,48,7.2,8.86,63.79,FAST,Z4
9314,66,2802,1298,148,19.62,6.1,119.68,NORMAL,Z1
9315,130,4700,298,100,24.02,7.33,176.07,FAST,Z8
9316,120,14,158,86,13.48,8.32,112.15,NORMAL,Z15
9317,105,3122,392,110,22.84,8.3,189.57,NORMAL,Z11
9318,62,2825,1167,164,35.36,12.76,451.19,NORMAL,Z16
9319,166,4260,1161,112,22.35,10.05,224.62,FAST,Z8
9320,81,1456,1182,60,9.57,10.27,98.28,NORMAL,Z6
9321,19,949,768,24,4.23,6.31,26.69,NORMAL,Z7
9322,27,496,947,175,20.73,7.17,148.63,FAST,Z11
9323,180,1390,245,166,40.46,6.33,256.11,FAST,Z17
9324,183,886,1401,134,13.64,9.24,126.03,FAST,Z11
9325,195,3015,1033,142,14.62,10.14,148.25,NORMAL,Z14
9326,167,735,1169,156,17.57,9.57,168.14,FAST,Z12
9327,162,2651,1266,19,2.82,6.36,17.94,NORMAL,Z2
9328,70,3857,242,106,19.19,9.77,187.49,FAST,Z18
9329,121,3973,1400,35,3.68,7.82,28.78,FAST,Z11
9330,163,2783,322,34,7.31,9.94,72.66,NORMAL,Z2
9331,189,1814,306,31,4.48,9.59,42.96,NORMAL,Z1
9332,146,2272,304,99,15.21,8.5,129.28,NORMAL,Z6
9333,93,3722,948,162,20.83,8.59,178.93,NORMAL,Z2
9334,154,716,22,171,33.12,7.98,264.3,FAST,Z3
9335,72,1994,1257,31,7.65,9.94,76.04,FAST,Z17
9336,158,1778,1018,162,22.29,8.0,178.32,NORMAL,Z7
9337,113,580,624,149,22.7,9.43,214.06,FAST,Z8
9338,92,3771,664,108,14.58,9.27,135.16,FAST,Z11
9339,191,4125,279,121,14.56,9.85,143.42,NORMAL,Z7
9340,73,4311,357,39,4.18,9.6,40.13,NORMAL,Z9
9341,116,118,1107,159,19.42,10.09,195.95,NORMAL,Z17
9342,58,4961,512,164,19.88,9.63,191.44,NORMAL,Z13
9343,151,4144,1407,126,14.48,9.55,138.28,NORMAL,Z5
9344,32,363,1281,25,5.81,9.2,53.45,FAST,Z7
9345,87,4743,144,68,15.21,8.86,134.76,FAST,Z18
9346,170,1131,537,153,20.89,13.18,275.33,FAST,Z14
9347,160,3989,589,101,12.8,11.61,148.61,FAST,Z20
9348,98,1329,556,46,6.08,12.24,74.42,NORMAL,Z1
9349,4,3663,21,170,22.3,8.79,196.02,FAST,Z8
9350,2,3493,382,133,14.07,8.87,124.8,NORMAL,Z14
9351,76,1114,1358,58,8.43,6.03,50.83,NORMAL,Z11
9352,174,4951,1148,114,16.03,13.76,220.57,NORMAL,Z20
9353,70,1429,1000,144,14.93,7.21,107.65,NORMAL,Z16
9354,6,3674,501,167,30.79,10.42,320.83,FAST,Z3
9355,85,3503,278,101,22.14,6.46,143.02,NORMAL,Z4
9356,26,2941,1344,32,3.99,8.66,34.55,FAST,Z5
9357,32,2105,539,75,15.65,11.98,187.49,NORMAL,Z19
9358,96,195,1177,162,20.13,13.96,281.01,NORMAL,Z17
9359,69,3787,940,121,19.38,9.35,181.2,NORMAL,Z3
9360,104,3944,549,114,13.34,13.83,184.49,FAST,Z3
9361,21,2980,282,164,31.59,6.63,209.44,NORMAL,Z18
9362,4,1501,808,145,23.76,9.85,234.04,NORMAL,Z6
9363,147,3568,811,143,25.91,7.27,188.37,FAST,Z15
9364,46,670,122,91,11.31,6.86,77.59,FAST,Z9
9365,101,284,1296,28,3.18,9.54,30.34,FAST,Z11
9366,1,2655,154,52,7.52,9.02,67.83,FAST,Z5
9367,198,1389,49,100,15.76,7.27,114.58,FAST,Z16
9368,182,3317,258,95,13.5,8.46,114.21,FAST,Z14
9369,40,868,1044,45,4.69,9.32,43.71,FAST,Z11
9370,66,2477,338,20,2.58,8.61,22.21,FAST,Z1
9371,47,638,1278,179,21.59,9.01,194.53,NORMAL,Z8
9372,56,1539,420,164,16.94,11.8,199.89,NORMAL,Z20
9373,160,927,478,66,16.4,11.11,182.2,NORMAL,Z5
9374,9,3530,399,141,25.04,8.32,208.33,FAST,Z7
9375,30,2270,1178,15,3.11,13.24,41.18,FAST,Z1
9376,56,2213,905,81,16.38,9.63,157.74,FAST,Z8
9377,3,1725,1082,33,3.86,12.26,47.32,FAST,Z20
9378,161,4267,61,139,16.37,6.08,99.53,FAST,Z17
9379,80,1428,406,23,5.51,8.65,47.66,NORMAL,Z6
9380,145,3261,105,98,14.34,7.21,103.39,NORMAL,Z20
9381,135,1627,294,67,11.32,6.96,78.79,NORMAL,Z1
9382,182,4860,1052,166,18.17,10.02,182.06,NORMAL,Z6
9383,25,3766,1052,104,21.23,10.55,223.98,NORMAL,Z19
9384,147,3825,593,103,24.2,12.11,293.06,NORMAL,Z9
9385,64,2101,1147,67,8.74,10.36,90.55,FAST,Z14
9386,105,4566,410,51,8.42,6.46,54.39,FAST,Z11
9387,119,2326,1166,66,11.77,13.24,155.83,NORMAL,Z8
9388,7,1272,29,85,18.32,6.9,126.41,FAST,Z8
9389,149,319,313,93,12.19,6.41,78.14,NORMAL,Z8
9390,41,776,58,89,14.68,8.05,118.17,NORMAL,Z7
9391,197,2125,806,119,22.77,9.01,205.16,NORMAL,Z7
9392,8,1214,879,159,32.32,8.8,284.42,NORMAL,Z19
9393,47,4968,1052,172,23.69,9.54,226.0,NORMAL,Z8
9394,69,1760,724,80,10.5,6.87,72.14,FAST,Z13
9395,123,1725,959,155,20.54,8.0,164.32,NORMAL,Z17
9396,175,3158,185,110,12.35,8.37,103.37,NORMAL,Z17
9397,139,1423,590,171,22.5,9.64,216.9,NORMAL,Z19
9398,152,2247,147,56,6.06,8.1,49.09,FAST,Z9
9399,71,4798,385,134,17.02,8.22,139.9,FAST,Z12
9400,151,443,528,131,21.02,12.06,253.5,NORMAL,Z10
9401,72,4236,257,38,4.05,7.56,30.62,FAST,Z6
9402,29,3570,252,112,13.44,6.98,93.81,FAST,Z10
9403,103,2716,709,134,16.85,8.68,146.26,NORMAL,Z4
9404,5,1420,885,20,2.67,8.69,23.2,NORMAL,Z12
9405,98,869,1112,93,21.11,10.18,214.9,NORMAL,Z12
9406,192,4087,1411,36,5.67,8.25,46.78,NORMAL,Z5
9407,39,1658,10,111,11.11,7.07,78.55,NORMAL,Z3
9408,4,2752,1429,178,20.57,7.45,153.25,NORMAL,Z5
9409,118,4575,1053,115,16.04,13.95,223.76,FAST,Z16
9410,121,4794,963,114,12.08,6.9,83.35,FAST,Z19
9411,142,2054,455,135,17.01,10.2,173.5,FAST,Z9
9412,118,3314,867,113,14.12,6.72,94.89,FAST,Z19
9413,83,2656,1110,40,4.85,11.93,57.86,NORMAL,Z16
9414,152,468,253,61,12.94,8.4,108.7,FAST,Z18
9415,186,1443,244,145,20.38,7.19,146.53,FAST,Z14
9416,108,1501,934,123,12.67,9.17,116.18,FAST,Z20
9417,177,1539,1415,55,9.3,9.27,86.21,NORMAL,Z15
9418,114,3124,986,151,19.14,7.78,148.91,NORMAL,Z11
9419,30,4754,1098,118,27.68,9.29,257.15,NORMAL,Z17
9420,154,1993,273,96,18.86,9.1,171.63,NORMAL,Z15
9421,71,3267,1286,175,28.02,6.94,194.46,NORMAL,Z5
9422,16,455,372,28,5.46,6.71,36.64,NORMAL,Z8
9423,83,1583,1410,19,2.57,7.87,20.23,NORMAL,Z15
9424,99,1948,247,147,14.76,7.7,113.65,NORMAL,Z11
9425,94,4749,162,176,24.37,6.19,150.85,FAST,Z6
9426,9,2012,272,144,18.91,8.49,160.55,NORMAL,Z15
9427,28,1716,929,83,9.33,9.97,93.02,NORMAL,Z19
9428,133,1042,217,49,10.97,7.72,84.69,NORMAL,Z11
9429,83,27,736,85,12.34,6.47,79.84,NORMAL,Z3
9430,17,4315,945,77,9.07,8.25,74.83,FAST,Z8
9431,72,1678,667,46,6.54,7.07,46.24,NORMAL,Z8
9432,6,2997,1069,80,8.05,9.38,75.51,NORMAL,Z5
9433,191,3721,933,95,11.43,8.89,101.61,NORMAL,Z10
9434,190,3947,794,167,38.98,6.59,256.88,FAST,Z6
9435,67,4980,852,42,4.39,7.9,34.68,FAST,Z18
9436,150,2044,548,131,19.38,11.12,215.51,FAST,Z17
9437,181,94,309,147,20.92,7.82,163.59,NORMAL,Z8
9438,67,4611,573,107,15.06,13.61,204.97,NORMAL,Z4
9439,27,1433,192,123,20.08,9.94,199.6,FAST,Z15
9440,23,2468,485,47,5.02,9.25,46.43,NORMAL,Z10
9441,99,3768,244,28,5.91,6.74,39.83,FAST,Z12
9442,162,166,1330,79,19.43,6.58,127.85,FAST,Z18
9443,17,223,814,75,11.44,6.96,79.62,NORMAL,Z18
9444,163,4746,904,131,14.84,9.35,138.75,FAST,Z8
9445,167,2700,936,56,6.46,6.19,39.99,FAST,Z8
9446,106,4275,1413,100,14.53,9.66,140.36,NORMAL,Z4
9447,64,1370,595,34,7.02,10.18,71.46,FAST,Z19
9448,40,2364,1413,86,8.74,7.42,64.85,FAST,Z3
9449,170,2103,1149,146,22.0,11.97,263.34,FAST,Z5
9450,139,1537,732,71,7.35,8.62,63.36,FAST,Z2
9451,74,992,1387,20,2.35,6.04,14.19,NORMAL,Z10
9452,81,265,655,69,7.2,8.56,61.63,NORMAL,Z19
9453,14,1536,133,82,13.83,9.99,138.16,NORMAL,Z16
9454,15,30,443,94,20.8,13.06,271.65,NORMAL,Z16
9455,161,1661,538,152,21.51,10.4,223.7,FAST,Z13
9456,57,4528,1233,54,5.96,9.63,57.39,FAST,Z4
9457,34,4401,1370,136,16.14,9.16,147.84,FAST,Z18
9458,164,2697,597,151,25.66,11.9,305.35,FAST,Z19
9459,105,1553,814,80,9.57,7.49,71.68,FAST,Z19
9460,198,831,574,73,10.37,12.3,127.55,FAST,Z3
9461,50,685,1025,177,17.75,10.68,189.57,NORMAL,Z4
9462,153,1350,876,166,24.01,8.68,208.41,FAST,Z2
9463,5,914,789,94,10.05,7.39,74.27,NORMAL,Z8
9464,162,1783,1166,73,8.0,11.56,92.48,NORMAL,Z14
9465,196,384,213,103,11.26,9.9,111.47,FAST,Z12
9466,173,4316,189,23,4.3,6.57,28.25,FAST,Z5
9467,164,635,277,100,20.83,7.48,155.81,NORMAL,Z9
9468,78,1310,74,153,19.67,6.71,131.99,NORMAL,Z19
9469,67,3768,523,27,3.2,11.7,37.44,NORMAL,Z12
9470,42,488,307,170,28.13,8.46,237.98,NORMAL,Z7
9471,189,3939,772,152,15.65,6.23,97.5,FAST,Z1
9472,150,170,12,112,16.5,8.88,146.52,NORMAL,Z7
9473,200,3995,1065,47,8.97,13.16,118.05,FAST,Z16
9474,40,4898,1178,81,10.24,13.27,135.88,NORMAL,Z11
9475,147,823,165,143,14.99,6.49,97.29,NORMAL,Z1
9476,78,121,422,49,6.92,12.53,86.71,FAST,Z14
9477,50,4011,1280,30,3.47,7.06,24.5,NORMAL,Z12
9478,67,1853,87,103,17.95,6.08,109.14,NORMAL,Z14
9479,32,463,501,102,17.46,11.84,206.73,NORMAL,Z13
9480,5,3566,1073,47,7.29,11.78,85.88,FAST,Z20
9481,157,1286,882,32,3.58,9.81,35.12,NORMAL,Z4
9482,89,1994,749,142,28.39,8.55,242.73,FAST,Z15
9483,174,3162,1415,176,19.82,6.85,135.77,FAST,Z11
9484,72,3315,1171,160,21.2,12.8,271.36,FAST,Z17
9485,94,1683,112,173,29.68,9.6,284.93,NORMAL,Z19
9486,119,2887,1121,28,3.48,10.96,38.14,FAST,Z11
9487,49,995,88,137,31.07,7.41,230.23,FAST,Z14
9488,77,4275,1101,84,10.3,13.28,136.78,FAST,Z8
9489,175,2174,827,43,7.13,9.72,69.3,FAST,Z1
9490,52,2413,36,110,17.32,6.19,107.21,NORMAL,Z12
9491,19,690,416,115,13.14,7.95,104.46,FAST,Z10
9492,46,2439,644,114,12.41,6.65,82.53,NORMAL,Z12
9493,141,2904,579,49,8.55,13.65,116.71,FAST,Z17
9494,157,4945,1345,138,26.11,7.61,198.7,NORMAL,Z3
9495,90,1865,123,176,20.2,7.92,159.98,NORMAL,Z20
9496,23,1902,412,169,25.58,9.64,246.59,FAST,Z19
9497,8,978,449,162,17.06,12.68,216.32,NORMAL,Z8
9498,12,134,1322,89,11.42,6.32,72.17,FAST,Z11
9499,126,2685,217,57,12.01,6.19,74.34,FAST,Z18
9500,96,989,1153,163,26.15,10.13,264.9,FAST,Z7
9501,177,1799,557,16,2.43,9.29,22.57,NORMAL,Z6
9502,188,685,672,51,5.65,9.82,55.48,FAST,Z4
9503,47,4904,727,139,19.29,9.5,183.25,FAST,Z10
9504,177,2551,1007,32,7.1,8.74,62.05,FAST,Z18
9505,104,202,1018,73,11.35,8.65,98.18,NORMAL,Z13
9506,90,989,481,126,14.52,10.71,155.51,FAST,Z8
9507,80,3885,1201,84,9.21,8.33,76.72,NORMAL,Z3
9508,157,3147,1251,143,30.65,8.15,249.8,FAST,Z13
9509,87,1423,759,99,17.0,6.6,112.2,NORMAL,Z17
9510,14,2682,992,140,24.7,6.25,154.38,NORMAL,Z13
9511,137,1679,1091,104,21.49,11.61,249.5,NORMAL,Z5
9512,137,3655,116,92,12.52,7.31,91.52,FAST,Z7
9513,197,1223,970,142,22.13,8.41,186.11,FAST,Z7
9514,98,4908,699,126,16.47,8.46,139.34,NORMAL,Z10
9515,189,1319,867,38,4.29,8.7,37.32,NORMAL,Z3
9516,88,1395,622,24,4.69,6.67,31.28,NORMAL,Z18
9517,72,1225,995,121,20.83,7.23,150.6,NORMAL,Z20
9518,182,1698,347,77,14.47,9.73,140.79,FAST,Z16
9519,18,1864,1109,122,30.07,9.61,288.97,FAST,Z3
9520,199,3198,1038,60,12.18,12.28,149.57,NORMAL,Z12
9521,57,3386,773,114,18.74,9.76,182.9,NORMAL,Z1
9522,22,3956,210,98,12.67,6.86,86.92,NORMAL,Z3
9523,134,4848,585,70,7.96,11.26,89.63,NORMAL,Z9
9524,15,2863,1383,151,15.96,6.62,105.66,FAST,Z19
9525,111,4711,1229,132,14.25,8.59,122.41,FAST,Z18
9526,69,1869,1245,84,12.03,7.31,87.94,FAST,Z20
9527,159,4160,1147,45,7.51,12.29,92.3,NORMAL,Z10
9528,200,2522,808,127,19.26,6.65,128.08,NORMAL,Z5
9529,188,1085,735,67,7.88,8.21,64.69,FAST,Z7
9530,118,2341,1014,63,8.23,6.6,54.32,FAST,Z17
9531,73,3062,154,24,5.48,8.45,46.31,NORMAL,Z16
9532,197,48,1385,40,5.77,8.93,51.53,NORMAL,Z17
9533,99,4021,758,19,2.43,6.71,16.31,NORMAL,Z14
9534,7,3506,356,87,11.85,6.87,81.41,NORMAL,Z7
9535,8,715,185,168,29.16,6.01,175.25,NORMAL,Z8
9536,112,4129,1238,114,16.25,8.61,139.91,FAST,Z11
9537,95,941,1292,126,15.17,7.62,115.6,NORMAL,Z18
9538,129,4058,151,60,7.53,9.47,71.31,FAST,Z15
9539,148,3851,117,158,18.44,7.5,138.3,NORMAL,Z10
9540,100,861,903,156,30.1,7.76,233.58,FAST,Z16
9541,134,2656,261,154,21.8,9.46,206.23,FAST,Z10
9542,31,4122,690,55,12.93,9.2,118.96,NORMAL,Z19
9543,19,4199,751,32,3.35,6.96,23.32,NORMAL,Z10
9544,48,2089,135,116,28.13,6.34,178.34,FAST,Z7
9545,153,434,588,170,32.05,11.61,372.1,NORMAL,Z2
9546,55,2842,870,151,16.18,9.96,161.15,NORMAL,Z8
9547,136,1373,66,37,5.56,8.84,49.15,NORMAL,Z20
9548,77,2766,1129,141,14.12,13.5,190.62,NORMAL,Z17
9549,4,2634,1424,158,37.55,8.62,323.68,FAST,Z18
9550,48,2805,266,132,27.24,7.39,201.3,NORMAL,Z17
9551,104,4896,492,35,5.84,10.34,60.39,NORMAL,Z5
9552,64,2879,1109,17,1.91,10.87,20.76,NORMAL,Z16
9553,102,816,375,41,4.91,7.93,38.94,FAST,Z7
9554,114,3444,281,39,5.9,9.93,58.59,NORMAL,Z16
9555,40,3647,559,55,6.06,12.88,78.05,FAST,Z12
9556,105,3163,1304,166,30.51,9.71,296.25,FAST,Z16
9557,139,1042,1143,123,13.63,10.07,137.25,NORMAL,Z12
9558,186,3334,46,25,2.68,8.95,23.99,NORMAL,Z13
9559,70,2595,597,50,7.02,9.91,69.57,FAST,Z7
9560,107,2058,833,88,20.76,6.65,138.05,FAST,Z15
9561,170,3331,994,108,16.53,9.38,155.05,NORMAL,Z8
9562,188,2836,806,41,6.17,9.86,60.84,FAST,Z1
9563,37,2829,608,177,25.45,8.41,214.03,NORMAL,Z7
9564,145,491,436,15,2.72,10.51,28.59,NORMAL,Z8
9565,24,2001,85,65,6.93,8.3,57.52,FAST,Z12
9566,14,4185,1243,83,19.5,8.25,160.88,FAST,Z11
9567,129,1175,1210,90,20.21,6.08,122.88,FAST,Z4
9568,172,1285,367,75,7.74,7.26,56.19,NORMAL,Z17
9569,94,1383,1353,116,26.11,6.99,182.51,FAST,Z16
9570,22,4875,841,163,28.09,7.72,216.85,FAST,Z18
9571,134,2699,512,169,17.92,13.81,247.48,NORMAL,Z6
9572,59,257,533,126,29.07,12.47,362.5,FAST,Z14
9573,109,1389,387,97,10.67,7.76,82.8,NORMAL,Z8
9574,2,478,1188,118,16.41,10.66,174.93,NORMAL,Z11
9575,63,4784,522,69,13.26,10.25,135.91,NORMAL,Z19
9576,74,1942,949,53,5.85,6.19,36.21,FAST,Z12
9577,85,925,1176,176,28.6,11.19,320.03,FAST,Z14
9578,95,4823,75,116,12.14,8.65,105.01,FAST,Z5
9579,156,4288,34,94,19.05,7.66,145.92,FAST,Z20
9580,11,839,1216,49,4.95,9.32,46.13,NORMAL,Z6
9581,53,2311,527,171,27.73,11.37,315.29,FAST,Z5
9582,176,126,169,49,5.41,9.97,53.94,FAST,Z19
9583,140,3638,1313,26,4.38,8.75,38.32,NORMAL,Z9
9584,94,458,1295,133,15.47,8.29,128.25,NORMAL,Z2
9585,105,2501,1435,23,4.11,9.1,37.4,FAST,Z1
9586,170,1954,451,54,10.91,13.5,147.28,FAST,Z6
9587,120,2978,994,141,18.62,6.53,121.59,NORMAL,Z7
9588,147,4246,1141,73,17.21,13.24,227.86,FAST,Z16
9589,78,4143,519,63,7.25,9.27,67.21,FAST,Z4
9590,135,2468,1367,46,6.06,7.62,46.18,FAST,Z9
9591,146,2454,436,93,13.36,11.26,150.43,NORMAL,Z9
9592,148,2055,16,19,2.95,8.34,24.6,FAST,Z19
9593,74,4479,1015,162,19.45,8.08,157.16,FAST,Z15
9594,103,755,1213,68,7.07,7.69,54.37,FAST,Z16
9595,194,3172,813,146,16.48,7.08,116.68,FAST,Z11
9596,84,1139,1191,159,23.24,9.18,213.34,FAST,Z6
9597,116,3592,420,90,10.43,9.7,101.17,FAST,Z20
9598,175,3724,413,20,4.42,7.93,35.05,FAST,Z6
9599,96,674,1157,25,3.04,11.1,33.74,NORMAL,Z12
9600,187,1334,536,151,22.03,9.0,198.27,FAST,Z4
9601,92,3023,282,131,17.22,6.81,117.27,NORMAL,Z14
9602,155,682,565,49,6.13,12.6,77.24,NORMAL,Z8
9603,66,2783,1078,41,9.45,9.06,85.62,NORMAL,Z3
9604,60,2852,138,41,5.4,9.1,49.14,NORMAL,Z9
9605,191,1416,1385,99,19.06,7.09,135.14,NORMAL,Z8
9606,10,4322,142,176,18.75,7.73,144.94,NORMAL,Z3
9607,108,2202,1100,135,26.55,12.46,330.81,FAST,Z1
9608,72,1339,756,173,42.46,6.41,272.17,NORMAL,Z16
9609,22,3564,26,97,19.89,6.84,136.05,FAST,Z3
9610,60,4100,853,127,25.25,6.37,160.84,FAST,Z15
9611,146,3951,904,129,30.61,6.56,200.8,NORMAL,Z7
9612,131,3937,903,126,23.09,8.49,196.03,FAST,Z11
9613,171,2793,971,87,15.39,6.15,94.65,FAST,Z4
9614,100,1472,996,22,3.1,9.19,28.49,NORMAL,Z18
9615,117,1626,1374,123,14.91,9.82,146.42,NORMAL,Z11
9616,51,1468,1066,86,20.21,12.01,242.72,FAST,Z11
9617,180,4171,853,83,10.8,8.74,94.39,FAST,Z5
9618,109,753,580,156,22.47,12.85,288.74,NORMAL,Z2
9619,173,1575,450,65,7.09,10.29,72.96,FAST,Z11
9620,6,3896,859,136,23.28,6.91,160.86,FAST,Z3
9621,184,1932,1104,156,17.65,9.95,175.62,NORMAL,Z15
9622,82,2632,1154,58,7.3,10.68,77.96,FAST,Z12
9623,188,4964,863,49,5.1,7.64,38.96,FAST,Z4
9624,34,1125,493,174,27.83,11.46,318.93,NORMAL,Z2
9625,73,1429,478,44,5.05,11.66,58.88,FAST,Z15
9626,128,2999,1424,163,28.72,8.92,256.18,FAST,Z15
9627,145,3387,438,82,9.43,9.69,91.38,NORMAL,Z6
9628,138,4134,595,113,11.36,12.14,137.91,NORMAL,Z14
9629,87,212,680,167,24.53,8.86,217.34,FAST,Z6
9630,22,799,1338,81,19.99,7.07,141.33,NORMAL,Z17
9631,153,1778,135,97,10.61,8.02,85.09,FAST,Z16
9632,1,3287,631,24,2.74,9.82,26.91,FAST,Z3
9633,54,1671,169,91,15.04,9.94,149.5,FAST,Z1
9634,120,889,1327,79,11.24,6.89,77.44,FAST,Z4
9635,133,3149,1358,27,3.48,7.35,25.58,FAST,Z5
9636,35,2458,561,45,5.45,12.41,67.63,FAST,Z14
9637,4,1002,1059,167,27.39,12.09,331.15,FAST,Z4
9638,63,4896,448,33,5.15,9.99,51.45,NORMAL,Z15
9639,119,3940,67,118,19.81,8.99,178.09,NORMAL,Z3
9640,8,3155,723,111,12.08,6.44,77.8,FAST,Z13
9641,117,4639,1178,106,24.28,10.14,246.2,FAST,Z15
9642,137,1990,600,168,23.18,10.21,236.67,NORMAL,Z8
9643,129,1703,485,15,1.62,12.63,20.46,FAST,Z11
9644,68,2661,47,172,24.8,8.96,222.21,NORMAL,Z10
9645,14,3573,1427,96,13.95,8.17,113.97,FAST,Z15
9646,111,47,1397,163,28.25,9.01,254.53,NORMAL,Z19
9647,99,1955,0,111,15.03,9.84,147.9,NORMAL,Z7
9648,38,992,176,56,6.88,6.18,42.52,NORMAL,Z11
9649,110,3146,629,93,13.84,6.76,93.56,NORMAL,Z10
9650,19,249,1339,86,11.67,8.81,102.81,FAST,Z8
9651,139,3794,607,62,7.21,8.35,60.2,NORMAL,Z18
9652,94,3881,361,93,13.56,6.84,92.75,NORMAL,Z9
9653,45,2499,667,34,4.12,7.22,29.75,NORMAL,Z2
9654,78,3446,1194,56,11.15,9.16,102.13,NORMAL,Z14
9655,60,345,938,71,7.52,7.0,52.64,NORMAL,Z10
9656,136,1242,231,78,19.3,7.25,139.93,FAST,Z11
9657,107,2591,897,169,34.0,7.56,257.04,FAST,Z1
9658,78,2896,661,47,5.12,8.03,41.11,NORMAL,Z5
9659,156,1935,828,126,14.84,9.65,143.21,NORMAL,Z7
9660,62,3793,1198,109,20.27,13.33,270.2,FAST,Z11
9661,83,2757,1437,170,33.03,9.75,322.04,NORMAL,Z5
9662,45,748,1048,61,9.15,12.21,111.72,FAST,Z18
9663,71,2835,341,153,23.7,7.77,184.15,NORMAL,Z3
9664,176,575,793,141,23.87,6.2,147.99,FAST,Z9
9665,120,1777,494,111,11.34,11.36,128.82,FAST,Z13
9666,123,1559,509,169,36.41,13.51,491.9,NORMAL,Z18
9667,147,3832,681,44,7.42,9.88,73.31,NORMAL,Z17
9668,107,3332,1070,38,9.15,12.74,116.57,FAST,Z20
9669,132,4717,1001,46,9.55,6.67,63.7,FAST,Z10
9670,27,2892,621,79,9.95,6.4,63.68,NORMAL,Z14
9671,68,4868,177,42,5.3,6.9,36.57,NORMAL,Z10
9672,181,2974,888,25,2.59,6.72,17.4,FAST,Z2
9673,39,433,490,152,26.38,13.42,354.02,FAST,Z20
9674,112,4014,906,17,2.92,8.32,24.29,FAST,Z10
9675,179,1535,1067,88,13.38,13.37,178.89,FAST,Z1
9676,98,1134,160,87,12.72,6.11,77.72,FAST,Z9
9677,76,2560,1036,70,7.03,12.74,89.56,NORMAL,Z9
9678,134,2122,765,136,22.12,9.9,218.99,NORMAL,Z20
9679,126,2472,741,145,24.92,6.24,155.5,FAST,Z12
9680,78,23,160,174,29.49,8.91,262.76,FAST,Z11
9681,75,3687,801,22,2.68,9.28,24.87,FAST,Z4
9682,194,4419,134,15,2.34,9.64,22.56,NORMAL,Z7
9683,118,1485,1018,58,7.52,6.14,46.17,NORMAL,Z13
9684,71,145,341,30,4.93,7.94,39.14,FAST,Z14
9685,109,1829,1369,52,5.33,6.74,35.92,NORMAL,Z7
9686,101,1404,486,102,13.87,11.4,158.12,NORMAL,Z18
9687,180,303,919,57,8.22,6.63,54.5,NORMAL,Z18
9688,183,2947,605,173,17.47,9.25,161.6,FAST,Z18
9689,12,4856,86,123,18.01,8.55,153.99,NORMAL,Z2
9690,139,4128,766,125,14.74,9.38,138.26,FAST,Z6
9691,124,2665,640,158,30.16,9.43,284.41,NORMAL,Z2
9692,56,2772,560,99,14.0,10.02,140.28,NORMAL,Z4
9693,33,4696,629,59,6.19,9.51,58.87,FAST,Z7
9694,8,2661,305,41,9.62,6.78,65.22,NORMAL,Z12
9695,38,1539,1373,120,12.8,7.65,97.92,NORMAL,Z7
9696,171,2394,1408,26,3.62,6.81,24.65,FAST,Z15
9697,15,1969,1074,31,7.55,10.87,82.07,NORMAL,Z7
9698,22,1346,1383,48,7.01,8.12,56.92,NORMAL,Z9
9699,80,1064,960,87,9.36,9.95,93.13,NORMAL,Z14
9700,78,4713,342,180,23.89,8.16,194.94,NORMAL,Z20
9701,87,4318,1016,84,8.88,7.79,69.18,NORMAL,Z5
9702,140,1314,376,48,7.34,8.75,64.22,FAST,Z9
9703,48,4462,1159,156,30.15,10.53,317.48,NORMAL,Z19
9704,57,3521,409,117,14.58,6.73,98.12,NORMAL,Z8
9705,192,1306,349,50,5.57,6.4,35.65,FAST,Z15
9706,64,3531,1137,115,19.6,13.37,262.05,NORMAL,Z12
9707,104,975,485,147,25.3,13.49,341.3,FAST,Z9
9708,156,3738,547,161,21.47,9.66,207.4,NORMAL,Z2
9709,26,2200,887,130,19.66,6.65,130.74,FAST,Z4
9710,51,2730,434,25,4.29,10.6,45.47,NORMAL,Z13
9711,160,3851,516,103,11.22,12.46,139.8,NORMAL,Z13
9712,96,655,1152,95,11.42,13.64,155.77,NORMAL,Z18
