request_id,household_id,waste_type,zone,requested_time_min,assigned_truck_id,estimated_pickup_time_min,load_kg
7849,926,WET,Z21,1336,136,1437,58.4
7850,71,PLASTIC,Z9,150,20,255,48.4
7851,4811,DRY,Z11,140,193,266,12.2
7852,5037,WET,Z24,398,18,487,58.2
7853,1245,DRY,Z23,669,181,759,39.8
7854,3801,EWASTE,Z25,736,8,755,39.8
7855,6471,EWASTE,Z8,1289,92,1315,52.7
7856,1560,PLASTIC,Z19,155,90,252,52.1
7857,5099,EWASTE,Z16,858,85,1034,5.1
7858,587,WET,Z7,609,62,773,36.5
7859,4627,WET,Z20,1158,80,1170,49.6
7860,471,EWASTE,Z7,288,62,428,40.4
7861,7760,WET,Z18,1219,173,1269,13.8
7862,1696,EWASTE,Z1,651,37,817,41.3
7863,1541,PLASTIC,Z18,174,61,293,34.5
7864,1904,PLASTIC,Z20,324,148,503,43.8
7865,3748,EWASTE,Z12,1012,44,1088,57.3
7866,3789,PLASTIC,Z14,796,152,970,33.5
7867,6317,DRY,Z25,1324,135,1439,56.7
7868,5542,PLASTIC,Z20,388,116,412,14.7
7869,5721,EWASTE,Z24,954,167,1076,16.7
7870,7226,PLASTIC,Z11,301,123,413,20.9
7871,4584,WET,Z25,558,57,614,30.9
7872,623,DRY,Z5,305,85,367,8.9
7873,2674,DRY,Z12,848,109,957,38.1
7874,1547,EWASTE,Z15,276,136,426,39.2
7875,3274,PLASTIC,Z21,789,5,859,26.5
7876,1976,EWASTE,Z24,808,116,924,4.5
7877,1992,WET,Z11,901,44,1021,3.4
7878,6304,WET,Z8,456,46,493,55.1
7879,5779,DRY,Z21,717,37,772,44.9
7880,2268,EWASTE,Z19,909,78,1075,27.8
7881,2184,DRY,Z15,510,175,667,34.6
7882,7801,PLASTIC,Z2,775,63,795,14.0
7883,1228,DRY,Z23,300,157,392,32.9
7884,6916,PLASTIC,Z19,742,29,809,26.6
7885,4634,PLASTIC,Z16,533,12,586,22.6
7886,2137,DRY,Z2,1356,6,1433,24.8
7887,5288,EWASTE,Z3,618,128,657,42.8
7888,6128,WET,Z21,391,7,406,31.7
7889,4837,EWASTE,Z19,754,60,893,8.4
7890,3918,PLASTIC,Z13,1286,139,1322,52.0
7891,4548,DRY,Z9,892,77,969,52.1
7892,1070,DRY,Z21,354,10,526,25.2
7893,1985,EWASTE,Z4,193,66,286,15.6
7894,4472,WET,Z22,480,29,553,6.1
7895,2760,EWASTE,Z14,81,40,199,17.3
7896,1140,WET,Z15,769,80,867,25.0
7897,2108,WET,Z22,5,148,150,32.5
7898,6399,PLASTIC,Z14,399,200,474,48.4
7899,7162,WET,Z24,28,94,63,8.1
7900,1379,PLASTIC,Z14,705,71,792,38.8
7901,6192,PLASTIC,Z7,438,10,579,56.6
7902,6177,PLASTIC,Z13,1220,64,1356,43.8
7903,4699,WET,Z6,221,135,366,33.9
7904,2325,DRY,Z17,334,35,412,59.7
7905,1156,WET,Z13,785,22,867,53.8
7906,1304,DRY,Z5,1169,115,1193,46.3
7907,1170,EWASTE,Z4,1281,80,1449,36.6
7908,1564,PLASTIC,Z2,41,90,110,8.1
7909,5578,EWASTE,Z1,380,142,410,11.2
7910,6414,DRY,Z15,1304,84,1367,13.7
7911,3075,EWASTE,Z16,1331,55,1467,50.7
7912,6727,WET,Z11,443,10,515,48.5
7913,2436,EWASTE,Z18,544,33,672,41.0
7914,2624,WET,Z18,13,136,191,25.6
7915,2487,PLASTIC,Z1,818,16,914,25.8
7916,26,EWASTE,Z16,168,154,345,42.7
7917,5922,DRY,Z18,1177,23,1281,17.1
7918,5402,PLASTIC,Z16,211,30,363,46.6
7919,1324,WET,Z23,336,140,408,43.5
7920,6647,PLASTIC,Z19,193,148,204,25.2
7921,277,EWASTE,Z13,1154,194,1253,41.7
7922,2942,DRY,Z11,877,63,961,57.6
7923,5667,EWASTE,Z7,869,118,960,49.0
7924,936,PLASTIC,Z16,769,18,896,49.0
7925,4641,DRY,Z16,891,151,965,18.5
7926,1725,DRY,Z10,219,56,232,27.8
7927,280,EWASTE,Z15,389,158,521,22.5
7928,2355,PLASTIC,Z12,398,131,435,52.2
7929,1454,PLASTIC,Z3,1354,179,1401,46.4
7930,6117,PLASTIC,Z4,910,146,1032,23.3
7931,279,EWASTE,Z8,683,9,708,54.5
7932,6424,PLASTIC,Z6,32,120,73,3.5
7933,5124,PLASTIC,Z2,639,94,779,45.9
7934,7490,WET,Z13,481,18,624,55.6
7935,1810,PLASTIC,Z9,95,22,218,45.3
7936,3013,DRY,Z1,1204,57,1328,28.0
7937,7452,PLASTIC,Z11,1093,39,1239,36.8
7938,5526,PLASTIC,Z1,1077,1,1162,50.1
7939,6200,PLASTIC,Z17,283,129,431,32.5
7940,3873,EWASTE,Z23,901,51,936,37.2
7941,5461,PLASTIC,Z4,59,93,92,43.0
7942,4768,DRY,Z17,730,101,764,51.6
7943,4964,WET,Z5,1131,119,1212,18.6
7944,2629,WET,Z19,1371,83,1446,37.0
7945,2296,WET,Z7,874,25,1054,14.0
7946,4460,EWASTE,Z22,1416,59,1585,20.0
7947,4424,DRY,Z3,1391,62,1556,13.6
7948,5436,DRY,Z2,565,149,725,6.4
7949,5146,DRY,Z23,909,141,953,28.5
7950,4851,WET,Z11,410,23,545,29.3
7951,191,EWASTE,Z25,734,57,791,56.1
7952,4063,WET,Z21,696,178,875,19.9
7953,3759,DRY,Z3,131,12,252,54.7
7954,2730,EWASTE,Z20,265,160,337,38.4
7955,6820,PLASTIC,Z4,263,96,375,23.6
7956,1906,EWASTE,Z9,836,18,899,28.8
7957,264,PLASTIC,Z19,1356,112,1458,22.7
7958,4447,WET,Z17,1209,120,1256,48.4
7959,3667,PLASTIC,Z5,108,128,231,59.8
7960,2017,EWASTE,Z23,608,121,735,14.9
7961,1009,DRY,Z12,284,57,397,27.2
7962,700,DRY,Z5,701,93,799,54.9
7963,7220,WET,Z6,188,143,259,10.8
7964,7413,EWASTE,Z14,637,85,815,9.1
7965,2731,EWASTE,Z8,324,128,426,5.1
7966,1920,EWASTE,Z16,767,94,862,50.1
7967,1670,WET,Z4,709,140,787,54.6
7968,5460,PLASTIC,Z16,942,101,991,47.0
7969,1172,WET,Z9,1427,192,1528,22.8
7970,814,EWASTE,Z25,505,38,557,50.8
7971,4064,DRY,Z14,1049,85,1069,29.3
7972,3711,EWASTE,Z8,16,29,167,34.6
7973,4753,DRY,Z10,984,41,997,34.2
7974,6304,EWASTE,Z24,447,75,608,24.6
7975,3444,WET,Z5,451,178,504,5.8
7976,3521,PLASTIC,Z5,168,77,273,52.9
7977,7822,EWASTE,Z1,252,109,309,8.7
7978,3849,DRY,Z23,427,159,566,48.2
7979,844,PLASTIC,Z16,938,9,1083,19.4
7980,6759,DRY,Z17,195,178,221,43.0
7981,7521,PLASTIC,Z18,1264,119,1333,11.8
7982,1197,WET,Z10,530,87,679,21.0
7983,6716,WET,Z23,1121,65,1262,24.3
7984,6447,DRY,Z13,470,162,611,13.6
7985,5565,WET,Z12,1067,160,1172,53.6
7986,5937,WET,Z10,571,28,650,43.4
7987,4527,DRY,Z20,1409,91,1428,53.9
7988,1881,WET,Z1,614,58,694,3.7
7989,4423,WET,Z19,685,179,713,48.0
7990,7731,DRY,Z23,231,147,409,16.0
7991,2486,PLASTIC,Z19,1169,122,1196,41.5
7992,163,DRY,Z15,615,23,707,7.4
7993,5630,EWASTE,Z17,256,108,283,57.0
7994,5035,PLASTIC,Z14,458,113,597,43.1
7995,6929,EWASTE,Z3,647,184,709,26.9
7996,3172,WET,Z18,1425,85,1457,59.8
7997,6303,PLASTIC,Z4,1307,6,1346,20.0
7998,4304,EWASTE,Z10,915,85,1044,34.1
7999,1689,EWASTE,Z24,937,55,948,58.8
8000,4675,EWASTE,Z8,1202,34,1352,5.7
8001,7659,WET,Z10,1184,23,1250,6.4
8002,1088,WET,Z24,1274,189,1448,37.9
8003,6042,DRY,Z17,288,115,365,51.1
8004,418,WET,Z15,1268,149,1344,57.7
8005,6862,EWASTE,Z24,86,70,247,51.6
8006,3829,DRY,Z1,880,20,988,57.3
8007,1932,DRY,Z13,848,162,1000,25.5
8008,6536,WET,Z11,169,91,249,34.4
8009,2198,EWASTE,Z10,699,84,843,58.5
8010,7733,EWASTE,Z20,887,59,923,43.2
8011,2959,EWASTE,Z10,1400,8,1555,58.9
8012,6024,WET,Z24,418,180,572,35.5
8013,6750,EWASTE,Z4,67,16,100,45.6
8014,6481,EWASTE,Z7,1337,24,1425,47.9
8015,2389,WET,Z3,793,35,886,27.0
8016,7380,DRY,Z18,1176,6,1274,44.8
8017,2947,WET,Z1,805,145,880,37.1
8018,6843,DRY,Z17,527,117,681,41.8
8019,4745,WET,Z10,417,99,560,28.5
8020,6899,EWASTE,Z9,580,17,744,9.2
8021,4673,EWASTE,Z16,1253,60,1301,23.2
8022,875,WET,Z21,1418,38,1460,14.1
8023,2816,EWASTE,Z18,1242,145,1287,8.8
8024,7423,PLASTIC,Z12,664,96,740,41.6
8025,6563,DRY,Z19,1209,80,1353,26.0
8026,3410,WET,Z3,272,148,293,41.0
8027,4000,PLASTIC,Z15,635,195,664,56.3
8028,4737,DRY,Z2,1432,81,1577,29.9
8029,4705,DRY,Z3,1305,10,1462,11.6
8030,7990,EWASTE,Z17,1338,128,1453,48.4
8031,342,PLASTIC,Z14,646,149,667,55.0
8032,192,PLASTIC,Z24,866,4,1020,41.3
8033,2774,PLASTIC,Z23,1026,189,1101,10.3
8034,7142,WET,Z16,582,102,701,37.8
8035,7693,WET,Z13,221,87,351,42.8
8036,7566,DRY,Z10,1048,89,1087,56.6
8037,2913,DRY,Z21,736,126,905,56.4
8038,1847,DRY,Z2,266,157,396,3.0
8039,781,EWASTE,Z15,694,165,744,56.4
8040,743,EWASTE,Z10,966,112,1034,39.0
8041,6514,PLASTIC,Z20,545,176,593,43.8
8042,7426,PLASTIC,Z2,1346,166,1492,18.9
8043,7279,PLASTIC,Z5,986,166,1027,26.1
8044,7814,WET,Z10,1081,165,1191,36.8
8045,2645,DRY,Z23,684,15,801,12.9
8046,7335,WET,Z3,1420,1,1577,14.1
8047,5535,DRY,Z1,909,57,963,20.5
8048,7095,EWASTE,Z2,1102,4,1261,19.2
8049,4116,PLASTIC,Z3,618,113,778,58.0
8050,387,EWASTE,Z10,293,78,413,52.0
8051,6838,DRY,Z24,886,109,972,25.7
8052,2383,DRY,Z24,879,140,1020,49.1
8053,111,EWASTE,Z22,738,138,783,46.8
8054,5332,EWASTE,Z10,519,89,578,46.7
8055,7996,DRY,Z8,1209,5,1359,27.1
8056,5322,EWASTE,Z1,1321,173,1406,37.5
8057,1944,DRY,Z8,501,112,545,4.9
8058,4368,WET,Z16,1001,181,1015,31.7
8059,7137,WET,Z20,1046,172,1175,21.3
8060,2129,WET,Z10,318,155,335,35.3
8061,3206,PLASTIC,Z16,307,197,462,34.4
8062,6284,EWASTE,Z7,634,123,777,22.1
8063,3316,DRY,Z11,146,24,163,19.7
8064,1105,EWASTE,Z6,9,143,82,5.3
8065,5303,WET,Z10,591,127,668,30.2
8066,5580,EWASTE,Z11,518,191,566,50.5
8067,3258,WET,Z16,1369,53,1485,15.7
8068,3149,WET,Z12,1012,113,1139,45.6
8069,6353,DRY,Z15,1283,56,1347,48.0
8070,717,EWASTE,Z18,1285,106,1413,37.4
8071,4599,EWASTE,Z17,173,41,204,10.7
8072,1689,EWASTE,Z23,585,33,708,41.6
8073,5769,DRY,Z10,853,64,1002,12.0
8074,402,PLASTIC,Z12,1044,43,1080,30.0
8075,2160,PLASTIC,Z13,51,65,97,29.5
8076,1994,PLASTIC,Z20,1224,94,1381,19.8
8077,2536,EWASTE,Z11,862,123,895,45.5
8078,5459,PLASTIC,Z20,1101,109,1138,33.4
8079,7905,EWASTE,Z13,1290,183,1324,59.0
8080,4901,EWASTE,Z9,557,176,610,44.2
8081,7186,EWASTE,Z4,202,62,319,22.8
8082,1867,DRY,Z10,511,172,666,49.1
8083,1631,PLASTIC,Z20,306,23,356,2.3
8084,1925,WET,Z15,709,168,840,24.9
8085,7740,PLASTIC,Z5,140,197,240,10.4
8086,1783,PLASTIC,Z25,961,79,1085,34.9
8087,7265,DRY,Z21,77,68,100,30.6
8088,5850,EWASTE,Z21,531,144,701,39.6
8089,1860,WET,Z24,616,60,631,38.3
8090,2522,PLASTIC,Z9,333,156,453,49.6
8091,5925,DRY,Z8,158,155,236,31.3
8092,4378,WET,Z22,98,175,235,8.5
8093,1947,DRY,Z13,202,112,294,7.8
8094,7332,WET,Z3,382,60,551,56.4
8095,3486,PLASTIC,Z7,328,135,384,7.1
8096,7120,DRY,Z3,1331,160,1460,54.0
8097,2524,PLASTIC,Z17,663,159,713,48.0
8098,6544,EWASTE,Z4,96,169,127,22.5
8099,1303,PLASTIC,Z5,756,171,884,30.9
8100,3638,DRY,Z19,17,198,85,6.4
8101,2449,DRY,Z18,936,200,1046,41.6
8102,3016,DRY,Z7,1395,85,1555,8.8
8103,6543,WET,Z22,1176,172,1328,13.6
8104,706,EWASTE,Z13,765,36,857,28.6
8105,6412,PLASTIC,Z15,1251,49,1273,59.0
8106,1503,EWASTE,Z19,522,188,652,15.5
8107,1931,WET,Z19,1210,126,1279,33.7
8108,4862,WET,Z13,262,1,336,27.5
8109,4357,DRY,Z21,1154,119,1300,8.3
8110,6555,PLASTIC,Z19,388,111,452,34.0
8111,1625,PLASTIC,Z8,1236,99,1328,45.5
8112,32,PLASTIC,Z4,713,133,837,58.4
8113,2646,EWASTE,Z10,656,71,808,14.1
8114,3601,EWASTE,Z22,609,102,619,50.0
8115,5623,WET,Z15,318,180,378,40.3
8116,1349,DRY,Z20,1095,129,1210,41.6
8117,3682,EWASTE,Z12,600,23,710,44.9
8118,2856,PLASTIC,Z22,1355,106,1407,54.1
8119,7719,WET,Z12,332,24,395,17.5
8120,3937,WET,Z25,1026,12,1073,14.5
8121,3796,DRY,Z1,24,62,162,32.7
8122,1818,WET,Z22,1173,40,1310,49.5
8123,2806,WET,Z25,894,51,1058,18.3
8124,1274,EWASTE,Z16,577,6,684,50.2
8125,7799,EWASTE,Z12,814,13,896,36.2
8126,108,PLASTIC,Z20,391,80,456,35.6
8127,2640,WET,Z6,1296,150,1313,45.8
8128,374,PLASTIC,Z17,558,41,639,13.6
8129,2913,PLASTIC,Z10,1298,11,1402,5.3
8130,1866,DRY,Z9,218,196,325,46.2
8131,7901,DRY,Z8,419,142,557,47.3
8132,4382,EWASTE,Z19,608,157,666,16.9
8133,1185,WET,Z7,494,17,606,30.3
8134,6509,EWASTE,Z20,784,86,807,35.6
8135,1793,WET,Z17,383,141,413,20.9
8136,1025,PLASTIC,Z5,697,82,790,47.2
8137,6202,EWASTE,Z19,1177,4,1224,7.2
8138,3365,PLASTIC,Z13,1101,6,1228,40.9
8139,387,EWASTE,Z12,244,156,385,17.6
8140,841,PLASTIC,Z16,109,114,283,33.1
8141,4074,DRY,Z9,1110,20,1280,27.7
8142,7215,PLASTIC,Z18,674,16,788,38.6
8143,7883,WET,Z1,1285,111,1332,7.8
8144,1580,WET,Z18,446,37,607,3.2
8145,4687,WET,Z6,244,101,296,16.3
8146,7685,WET,Z19,1437,15,1570,20.0
8147,5398,DRY,Z2,1066,66,1164,10.9
8148,7874,EWASTE,Z9,993,128,1021,11.6
8149,5045,DRY,Z10,154,123,181,30.0
8150,5571,WET,Z15,913,166,1009,22.3
8151,4308,EWASTE,Z9,765,168,891,42.5
8152,822,EWASTE,Z16,453,125,520,42.6
8153,2579,PLASTIC,Z2,1201,26,1238,36.2
8154,380,DRY,Z7,1265,123,1366,46.1
8155,528,PLASTIC,Z3,1052,107,1073,49.7
8156,6830,DRY,Z6,1084,185,1242,2.2
8157,5633,DRY,Z11,1253,31,1291,54.7
8158,7270,EWASTE,Z7,730,118,767,31.4
8159,6201,EWASTE,Z2,745,168,778,20.4
8160,2790,PLASTIC,Z4,1279,80,1346,56.8
8161,6035,WET,Z25,863,71,1010,11.6
8162,1613,WET,Z4,1089,153,1261,5.2
8163,7440,WET,Z11,1189,161,1280,56.4
8164,2148,DRY,Z3,20,35,103,26.2
8165,6263,EWASTE,Z5,402,102,579,17.8
8166,7935,WET,Z11,40,141,83,40.8
8167,744,EWASTE,Z2,1017,82,1028,53.3
8168,5847,DRY,Z5,664,136,784,27.3
8169,1131,WET,Z2,10,146,133,14.1
8170,7383,WET,Z19,441,165,568,34.1
8171,4660,EWASTE,Z25,556,73,668,32.8
8172,4238,DRY,Z8,948,143,1040,44.3
8173,2963,WET,Z16,1009,141,1088,45.8
8174,4136,PLASTIC,Z23,450,52,591,18.9
8175,31,DRY,Z23,1301,137,1440,36.0
8176,5510,EWASTE,Z16,1115,181,1225,9.9
8177,14,WET,Z25,251,45,360,12.4
8178,5439,PLASTIC,Z18,632,195,682,4.6
8179,7957,EWASTE,Z2,1214,21,1386,36.2
8180,5987,EWASTE,Z14,143,56,235,16.6
8181,5552,EWASTE,Z1,771,96,906,56.7
8182,1470,WET,Z9,1219,147,1333,20.8
8183,4876,PLASTIC,Z13,836,55,886,15.5
8184,6403,PLASTIC,Z20,808,183,848,18.2
8185,2424,PLASTIC,Z24,68,144,162,44.4
8186,1885,DRY,Z25,1000,97,1061,48.9
8187,6070,EWASTE,Z10,796,83,964,33.9
8188,2423,EWASTE,Z10,550,139,579,4.9
8189,3879,PLASTIC,Z5,290,167,380,19.1
8190,2947,WET,Z8,697,29,792,18.3
8191,2549,DRY,Z10,1351,147,1467,28.6
8192,6791,WET,Z23,534,155,657,39.3
8193,1239,EWASTE,Z14,916,147,950,50.2
8194,7167,WET,Z24,1173,112,1195,17.2
8195,1653,DRY,Z22,549,49,658,5.5
8196,939,PLASTIC,Z22,935,191,994,38.3
8197,6496,PLASTIC,Z25,755,90,828,17.1
8198,6153,DRY,Z7,220,107,307,11.6
8199,7630,WET,Z10,632,5,752,24.8
8200,563,WET,Z2,257,121,338,4.3
8201,6412,PLASTIC,Z3,1114,61,1263,6.5
8202,3941,EWASTE,Z10,317,84,425,3.3
8203,651,WET,Z18,714,175,875,11.2
8204,439,PLASTIC,Z3,220,200,321,17.3
8205,2969,EWASTE,Z20,151,191,169,39.4
8206,7813,DRY,Z7,1168,161,1347,51.3
8207,2195,DRY,Z21,1188,131,1271,55.8
8208,3313,WET,Z5,345,120,416,55.1
8209,6460,EWASTE,Z20,1254,196,1428,40.4
8210,6007,DRY,Z2,1043,97,1219,42.3
8211,258,PLASTIC,Z19,1255,42,1290,45.6
8212,1520,WET,Z11,130,152,194,30.4
8213,2645,EWASTE,Z4,581,51,703,46.8
8214,7420,DRY,Z16,755,16,845,15.7
8215,4734,EWASTE,Z22,1255,196,1298,36.2
8216,810,WET,Z17,1326,70,1496,8.5
8217,7441,EWASTE,Z6,1305,59,1381,14.5
8218,5769,DRY,Z18,914,78,1063,9.4
8219,1179,EWASTE,Z3,1032,166,1062,31.1
8220,7571,WET,Z23,90,59,153,57.9
8221,5544,WET,Z24,491,46,633,19.2
8222,3713,EWASTE,Z8,828,184,882,8.4
8223,6874,WET,Z19,624,59,765,22.8
8224,6811,EWASTE,Z25,251,75,323,13.1
8225,560,WET,Z4,530,82,604,17.3
8226,6012,DRY,Z21,969,110,1118,17.7
8227,4232,WET,Z3,16,81,136,7.8
8228,3790,WET,Z11,283,113,324,26.3
8229,7967,EWASTE,Z11,428,107,569,41.3
8230,6076,DRY,Z7,223,109,322,11.4
8231,1764,PLASTIC,Z10,1019,162,1168,20.2
8232,4908,PLASTIC,Z22,678,197,799,57.7
8233,6054,DRY,Z3,584,39,691,41.2
8234,6037,DRY,Z20,220,12,315,43.0
8235,6875,WET,Z12,589,160,703,22.7
8236,2919,PLASTIC,Z16,420,113,561,45.2
8237,7034,WET,Z7,914,12,1090,19.4
8238,3981,PLASTIC,Z4,1342,45,1475,28.2
8239,3912,PLASTIC,Z3,1333,70,1425,59.7
8240,5642,EWASTE,Z8,1153,177,1171,19.9
8241,2566,PLASTIC,Z22,823,121,900,19.7
8242,2744,EWASTE,Z25,207,37,348,2.6
8243,5812,EWASTE,Z21,1392,190,1513,4.8
8244,4894,EWASTE,Z8,138,5,251,38.1
8245,5576,WET,Z12,306,15,420,14.6
8246,1785,DRY,Z14,413,68,587,53.1
8247,3358,WET,Z22,551,64,655,22.5
8248,2529,DRY,Z9,7,184,137,52.7
8249,2816,EWASTE,Z12,396,47,535,51.1
8250,613,DRY,Z8,1277,138,1418,8.1
8251,2851,PLASTIC,Z12,253,104,428,48.8
8252,2212,PLASTIC,Z18,700,111,772,40.8
8253,6516,PLASTIC,Z12,1135,52,1289,3.9
8254,5823,WET,Z19,887,148,935,55.3
8255,6195,DRY,Z11,1354,77,1396,51.1
8256,1000,EWASTE,Z8,957,165,1010,35.4
8257,4075,EWASTE,Z13,1387,138,1531,40.2
8258,2137,WET,Z16,320,104,410,45.6
8259,6643,PLASTIC,Z18,813,155,892,12.9
8260,940,WET,Z1,766,26,889,47.2
8261,5405,WET,Z17,1192,163,1262,45.7
8262,1067,PLASTIC,Z1,32,107,43,21.1
8263,7101,PLASTIC,Z12,1162,97,1200,37.3
8264,7049,WET,Z22,798,84,864,19.9
8265,1736,EWASTE,Z1,850,148,963,35.5
8266,7948,PLASTIC,Z5,1365,78,1453,25.9
8267,5195,PLASTIC,Z6,292,139,400,53.2
8268,3810,PLASTIC,Z21,981,156,1148,13.9
8269,4853,EWASTE,Z3,1316,8,1435,35.7
8270,2225,WET,Z22,988,185,1165,51.6
8271,2717,WET,Z1,871,93,1011,16.1
8272,4686,PLASTIC,Z2,785,179,918,45.1
8273,3895,PLASTIC,Z8,286,98,424,5.8
8274,3778,EWASTE,Z5,516,167,576,41.4
8275,1689,EWASTE,Z22,1197,118,1287,6.1
8276,3020,DRY,Z23,1133,190,1298,49.1
8277,7973,WET,Z16,1002,199,1044,8.9
8278,2023,WET,Z20,1249,192,1385,15.7
8279,1935,PLASTIC,Z19,120,139,165,52.8
8280,3159,WET,Z3,1407,136,1448,3.0
8281,3097,PLASTIC,Z12,99,121,218,41.3
8282,7216,PLASTIC,Z22,383,117,530,5.2
8283,5521,DRY,Z13,820,128,948,16.7
8284,3121,DRY,Z19,1167,136,1225,54.7
8285,6400,WET,Z2,479,75,553,37.6
8286,3571,WET,Z14,232,154,257,21.5
8287,1289,WET,Z8,817,76,978,36.1
8288,1145,WET,Z22,675,187,854,59.0
8289,6818,DRY,Z6,1156,186,1291,10.8
8290,6880,WET,Z21,814,156,982,44.5
8291,3320,PLASTIC,Z13,209,30,298,2.6
8292,3731,PLASTIC,Z22,656,42,820,8.4
8293,5025,DRY,Z4,835,44,1002,44.8
8294,5890,WET,Z21,1038,55,1175,13.7
8295,5333,WET,Z3,121,53,144,7.3
8296,940,DRY,Z20,940,138,1075,45.0
8297,977,EWASTE,Z2,1209,24,1220,43.6
8298,3143,WET,Z22,1427,74,1579,17.1
8299,4262,PLASTIC,Z4,933,112,1063,35.1
8300,6854,PLASTIC,Z20,961,10,1117,28.7
8301,5228,WET,Z11,1310,98,1428,24.1
8302,6620,DRY,Z3,70,78,227,9.4
8303,4129,PLASTIC,Z12,1054,64,1094,24.0
8304,2744,DRY,Z10,1314,38,1325,49.8
8305,2909,WET,Z20,142,91,207,51.2
8306,1025,PLASTIC,Z20,957,16,1068,30.0
8307,1394,EWASTE,Z23,246,38,301,23.8
8308,4588,EWASTE,Z9,582,56,683,37.5
8309,1118,DRY,Z9,1139,173,1285,32.5
8310,7099,DRY,Z24,1396,54,1531,41.4
8311,4385,EWASTE,Z23,631,187,744,49.1
8312,3273,DRY,Z7,148,64,216,52.4
8313,1600,EWASTE,Z13,521,163,649,9.5
8314,3308,DRY,Z2,242,19,310,21.0
8315,3726,DRY,Z20,1408,3,1569,27.9
8316,4885,WET,Z7,786,177,961,29.8
8317,7818,DRY,Z5,907,184,962,19.8
8318,7759,WET,Z2,612,36,782,33.9
8319,6498,EWASTE,Z4,279,150,382,57.7
8320,1841,EWASTE,Z19,866,161,883,36.1
8321,6300,DRY,Z14,802,174,834,35.2
8322,7354,WET,Z7,1386,50,1517,29.9
8323,794,PLASTIC,Z14,117,90,276,18.9
8324,4988,PLASTIC,Z21,86,67,196,53.3
8325,113,DRY,Z20,4,60,163,7.9
8326,7460,EWASTE,Z8,1352,199,1379,11.4
8327,1891,WET,Z3,48,149,194,5.0
8328,782,EWASTE,Z22,267,7,430,11.7
8329,2159,DRY,Z19,691,104,770,47.9
8330,7419,EWASTE,Z24,101,65,159,13.7
8331,3471,EWASTE,Z19,739,199,762,55.7
8332,1331,DRY,Z7,95,162,109,57.0
8333,2502,DRY,Z5,408,5,521,56.7
8334,28,WET,Z4,922,43,966,31.3
8335,4793,EWASTE,Z5,1173,119,1222,56.6
8336,897,DRY,Z12,1252,48,1370,58.6
8337,3614,DRY,Z13,454,194,487,16.7
8338,6957,DRY,Z6,1306,88,1458,49.5
8339,5867,PLASTIC,Z15,396,177,569,25.8
8340,7743,PLASTIC,Z22,776,137,936,52.4
8341,3106,WET,Z1,1278,41,1412,34.9
8342,7621,DRY,Z9,130,168,284,46.3
8343,3970,WET,Z21,521,51,624,37.3
8344,7505,DRY,Z7,800,170,831,21.7
8345,506,EWASTE,Z21,330,12,402,32.9
8346,1637,PLASTIC,Z18,462,14,593,59.7
8347,697,EWASTE,Z14,424,47,536,44.4
8348,1773,WET,Z16,1257,145,1437,36.7
8349,1075,PLASTIC,Z7,1229,39,1351,45.2
8350,1425,EWASTE,Z6,15,121,129,10.2
8351,5444,PLASTIC,Z10,252,64,305,26.8
8352,6862,PLASTIC,Z10,1399,69,1563,4.0
8353,5686,DRY,Z24,926,17,1034,15.6
8354,650,WET,Z24,816,169,842,40.9
8355,1218,PLASTIC,Z23,382,107,481,11.0
8356,2029,PLASTIC,Z11,661,15,774,19.8
8357,5895,EWASTE,Z4,480,28,556,19.1
8358,6026,DRY,Z20,1029,133,1046,53.3
8359,7974,DRY,Z23,51,74,152,12.4
8360,6047,EWASTE,Z2,539,20,701,19.7
8361,148,WET,Z15,430,112,553,41.4
8362,2790,WET,Z25,732,16,766,52.1
8363,5323,PLASTIC,Z14,694,151,812,41.1
8364,1735,WET,Z20,1188,102,1328,43.4
8365,252,EWASTE,Z22,635,197,792,56.0
8366,897,DRY,Z9,18,72,135,32.4
8367,4175,WET,Z1,675,121,698,10.3
8368,3435,EWASTE,Z1,1089,172,1148,54.3
8369,1827,DRY,Z3,1123,168,1229,28.9
8370,2832,EWASTE,Z18,134,122,251,38.8
8371,4576,PLASTIC,Z4,1044,166,1197,35.9
8372,5863,EWASTE,Z15,364,8,484,16.9
8373,6123,EWASTE,Z2,343,10,391,31.3
8374,1202,WET,Z19,159,63,176,21.7
8375,5699,PLASTIC,Z13,174,104,306,22.0
8376,4021,DRY,Z6,480,134,542,15.3
8377,3660,EWASTE,Z6,1002,88,1099,4.4
8378,7750,DRY,Z18,1358,124,1431,41.0
8379,3697,EWASTE,Z13,311,193,452,43.3
8380,2604,WET,Z5,1256,54,1431,9.7
8381,6672,WET,Z5,91,192,223,44.8
8382,5926,DRY,Z9,858,23,914,16.7
8383,6038,WET,Z2,1285,127,1412,51.5
8384,3172,WET,Z3,1129,194,1249,2.1
8385,4317,EWASTE,Z23,459,82,514,6.6
8386,7283,DRY,Z2,1159,76,1227,5.5
8387,1317,PLASTIC,Z22,334,163,483,7.2
8388,570,DRY,Z23,705,155,803,5.9
8389,7670,PLASTIC,Z1,149,71,189,42.3
8390,6844,DRY,Z25,798,190,879,32.8
8391,925,EWASTE,Z5,849,160,965,18.9
8392,6715,WET,Z8,1351,19,1477,38.6
8393,6507,WET,Z24,1385,47,1511,2.7
8394,6779,EWASTE,Z1,571,140,663,22.6
